,r,r,r,r,r,r,r,r,r,r,mean_reward,timesteps
11,-1289.4394320000001,-1077.2584689999999,-1528.146359,-743.313084,-1175.145002,-1274.4331,-1508.5929720000001,-766.286034,-970.0661230000001,-1700.1915,-1203.2872075000002,2400
12,-1466.3340779999999,-1071.513318,-983.235134,-1102.772581,-1151.6040289999999,-1526.098704,-1054.63832,-901.1880960000001,-1834.122257,-753.668262,-1184.5174779000001,2600
13,-969.5544470000001,-1137.177138,-976.530467,-1279.4802550000002,-1629.424722,-762.767038,-1227.911306,-1702.2752890000002,-902.065744,-973.742726,-1156.0929132,2800
14,-1029.277869,-1173.5202060000001,-1172.014474,-1553.194479,-868.158849,-1217.650989,-1797.1275050000002,-867.7174380000001,-1101.233916,-1166.966432,-1194.6862156999998,3000
15,-911.1571550000001,-1285.667717,-1587.930614,-1226.779958,-1280.253553,-1006.5134419999999,-1331.063661,-1280.13692,-805.335709,-947.6769699999999,-1166.2515699,3200
16,-1601.106769,-819.645403,-1368.278072,-1152.857317,-1212.553114,-1541.191225,-1067.393429,-754.9023980000001,-1057.669312,-1296.90084,-1187.2497879,3400
17,-1247.131092,-894.921845,-1198.513324,-1250.5280539999999,-1430.488646,-1062.160906,-814.689481,-1228.23867,-1386.928083,-1037.372069,-1155.097217,3600
18,-1269.594483,-858.939185,-1073.657246,-1336.7721470000001,-1072.278051,-945.3579289999999,-1190.879559,-1328.742405,-744.221137,-765.44467,-1058.5886812,3800
19,-1289.187357,-966.615759,-1394.921637,-1191.514873,-812.032295,-1166.062404,-1328.615414,-890.6046259999999,-803.366733,-767.881979,-1061.0803077,4000
20,-1725.202369,-873.6962960000001,-1328.7248960000002,-630.62909,-1069.084512,-1331.235534,-753.107201,-1402.241988,-1066.6556,-1403.239433,-1158.3816919,4200
21,-1190.590834,-1521.152315,-869.884892,-1141.376427,-1278.489325,-833.374182,-1440.954602,-969.9771539999999,-1300.810644,-887.3762429999999,-1143.3986618,4400
22,-828.381112,-1505.347447,-1069.800004,-1331.314376,-769.5131849999999,-1557.891893,-1057.422301,-1325.026349,-883.900117,-1646.1394699999998,-1197.4736254,4600
23,-1315.157044,-980.31074,-1328.445685,-977.8373019999999,-1463.087419,-978.2796279999999,-1193.487376,-873.6872779999999,-1579.515819,-1106.255997,-1179.6064288,4800
24,-1281.422184,-1303.194141,-745.598575,-1463.905939,-872.349212,-1309.744441,-1070.429757,-1396.0854359999998,-1294.832957,-764.480559,-1150.2043201000001,5000
25,-1627.6790310000001,-1507.2041789999998,-1573.0941289999998,-1617.088233,-1481.121649,-833.261698,-817.847848,-1592.941368,-745.005139,-968.2539730000001,-1276.3497247,5200
26,-1484.174763,-1408.533191,-1481.356721,-1294.878632,-1266.561368,-849.0729439999999,-1588.82135,-884.638928,-1065.392924,-1649.170671,-1297.2601492,5400
27,-1643.283596,-1059.154696,-1459.526776,-1163.1331189999999,-902.3102029999999,-1621.3208710000001,-812.236089,-858.8860109999999,-1458.119558,-1468.105467,-1244.6076386,5600
28,-1499.246933,-899.6189509999999,-971.431527,-968.073568,-1729.1818469999998,-763.3223849999999,-970.888908,-1651.791859,-1548.286862,-1321.151224,-1232.2994063999997,5800
29,-1181.60259,-1035.6192859999999,-932.1573050000001,-1638.807769,-947.4911800000001,-750.9909809999999,-1755.838595,-1733.3193789999998,-1271.827562,-662.082762,-1190.9737409,6000
30,-760.9258769999999,-1334.064873,-1350.1084740000001,-1315.898291,-1707.622788,-1480.3189730000001,-1533.329572,-1720.731658,-1070.392163,-1541.207309,-1381.4599978,6200
31,-1303.773889,-1558.04834,-1156.604819,-1700.040656,-1579.027658,-1400.933827,-1710.61236,-1073.061156,-1548.768156,-1362.225833,-1439.3096694,6400
32,-1195.199175,-1715.0043489999998,-1743.5925940000002,-1688.708177,-1493.105589,-1656.1064509999999,-905.790774,-1526.995047,-1295.833875,-1456.425847,-1467.6761878000002,6600
33,-1593.226406,-1687.109495,-1601.979972,-1340.7187210000002,-1780.7927140000002,-899.21931,-1480.967228,-1300.638283,-1497.323232,-1644.115662,-1482.6091023000001,6800
34,-1639.785898,-1504.503655,-1409.023201,-1838.148972,-819.08293,-1549.353083,-1582.914935,-1641.280868,-1791.662625,-1713.43233,-1548.9188497,7000
35,-1634.36735,-890.308482,-1498.854135,-1167.6845529999998,-1401.3629859999999,-847.047534,-1538.2829359999998,-1573.771775,-1734.042759,-1406.459969,-1369.2182478999998,7200
36,-1526.136975,-961.8353380000001,-1087.331198,-1410.7646539999998,-879.7075789999999,-1584.326245,-1765.656466,-1791.0681079999997,-1458.279739,-868.2368630000001,-1333.3343164999999,7400
37,-1087.6137939999999,-1530.3221130000002,-1303.254101,-922.940301,-1444.266084,-1773.8993879999998,-1644.9764089999999,-1321.906482,-895.948761,-918.3530380000001,-1284.3480470999998,7600
38,-1285.460095,-1170.0822759999999,-875.239242,-1443.6445199999998,-1828.5402739999997,-1677.0813369999998,-1316.96975,-881.087617,-1090.387377,-1660.488169,-1322.8980657,7800
39,-806.5149759999999,-1769.380092,-1343.336903,-1644.492997,-1774.639258,-1410.126934,-886.0511140000001,-816.151636,-1738.060844,-876.0423490000001,-1306.4797102999999,8000
40,-865.1256810000001,-1507.830175,-860.890075,-1026.110823,-1816.49548,-961.348567,-1267.136622,-1182.74246,-1589.724398,-1573.731685,-1265.1135966,8200
41,-858.903033,-1365.1441960000002,-1149.153156,-1830.0766600000002,-946.879623,-1133.5259130000002,-892.345724,-1419.589705,-1592.3336199999999,-1611.387576,-1279.9339206,8400
42,-1114.293472,-1145.878642,-1758.17503,-883.106327,-1155.674258,-1127.030268,-1704.0547629999999,-1541.2562699999999,-1546.184105,-1308.769702,-1328.4422837,8600
43,-1832.4910489999997,-1172.299926,-1262.044252,-1075.319152,-910.876267,-1759.807821,-1622.761171,-1465.471821,-1308.163297,-1319.627153,-1372.8861908999997,8800
44,-1029.068843,-787.949146,-1281.035108,-1099.4227640000001,-1740.724129,-1610.905769,-1572.135118,-1124.955525,-1199.4294220000002,-892.31844,-1233.7944263999998,9000
45,-1742.6917899999999,-972.6870560000001,-1410.617149,-1046.70921,-972.5122859999999,-1130.613034,-756.754849,-960.071142,-1386.429891,-1182.212815,-1156.1299222000002,9200
46,-1279.389105,-1239.389521,-955.7083259999999,-879.681056,-751.890826,-1053.462476,-884.9492550000001,-1349.411437,-1160.1578550000002,-1245.171054,-1079.9210911,9400
47,-844.850017,-973.0251619999999,-870.105439,-884.1977539999999,-931.7143990000001,-752.235027,-1499.02916,-879.6591279999999,-1149.910155,-1250.503849,-1003.5230090000001,9600
48,-1050.422239,-915.155186,-847.88779,-889.8760070000001,-750.48517,-1388.482268,-971.1091970000001,-1169.6890560000002,-1262.0134269999999,-936.8549640000001,-1018.1975304,9800
49,-964.853417,-1042.57821,-1014.04855,-752.9359910000001,-1467.646203,-873.3627560000001,-1163.410833,-1221.610242,-908.787552,-982.8069009999999,-1039.2040655,10000
50,-1173.245924,-1129.69635,-850.4772960000001,-1245.552878,-1433.872629,-1071.706097,-748.7478570000001,-1757.611359,-1235.590833,-815.843198,-1146.2344421000003,10200
51,-856.347235,-1070.607399,-1248.9137039999998,-1321.352159,-973.3841779999999,-975.4121130000001,-1520.898115,-1293.806689,-956.1028230000001,-1292.030326,-1150.8854741,10400
52,-1353.997967,-885.102792,-1434.748179,-753.097303,-772.662021,-1618.626166,-1496.101975,-942.689175,-1305.765722,-1261.765142,-1182.4556441999998,10600
53,-1708.6494089999999,-956.320027,-836.838309,-754.787237,-1528.544697,-1424.978902,-1025.7874880000002,-1144.116793,-994.8124339999999,-852.7728279999999,-1122.7608123999998,10800
54,-905.4549789999999,-1435.9668060000001,-748.5536969999999,-1501.8452519999998,-1182.6836859999999,-946.31635,-1319.27452,-964.112374,-988.5675789999999,-1175.320462,-1116.8095705,11000
55,-998.151003,-857.1088800000001,-1375.3692839999999,-1725.5610940000001,-1719.221596,-1707.507281,-874.961315,-1456.794275,-1078.143757,-1606.384564,-1339.9203049,11200
56,-1216.814778,-873.111166,-1554.3522619999999,-1741.9891129999999,-1653.575044,-1007.765898,-1650.742232,-1257.307991,-1658.811013,-1202.260812,-1381.6730309,11400
57,-1514.389804,-783.3817339999999,-1343.386067,-1743.102382,-996.255242,-1450.1102779999999,-1319.39374,-1557.090976,-1064.120876,-1235.719066,-1300.6950165,11600
58,-1615.003697,-1402.1206869999999,-1784.650918,-882.927067,-1584.0488070000001,-1346.5490710000001,-1572.057112,-987.255705,-975.3627359999999,-1053.712088,-1320.3687888,11800
59,-1625.7242039999999,-1095.272046,-1178.748691,-1495.3337279999998,-1254.996124,-1789.063216,-1156.036194,-887.077656,-903.181425,-1640.991045,-1302.6424329000001,12000
60,-1482.288811,-1070.048584,-1528.061363,-940.863576,-875.731798,-1175.6832140000001,-1186.519844,-1247.688684,-1416.517393,-1807.4413760000002,-1273.0844643,12200
61,-1788.386991,-1068.567345,-1197.149684,-740.484083,-1170.792913,-1176.387978,-1244.292053,-1412.3232779999998,-1767.4595559999998,-1253.843809,-1281.9687689999998,12400
62,-1155.28214,-914.088495,-1063.478992,-1188.156061,-1062.5766609999998,-1408.506264,-1574.958424,-1772.705593,-1170.402664,-1287.1492779999999,-1259.7304572,12600
63,-735.474805,-753.083737,-1311.114627,-1089.708447,-1077.634076,-1408.96562,-1830.4762309999999,-939.797573,-979.3505880000001,-786.002526,-1091.160823,12800
64,-1097.4552119999998,-771.8420610000001,-1069.8712560000001,-1265.193776,-1391.925734,-1806.7695420000002,-1418.14256,-1245.590917,-882.1360470000001,-1063.0368349999999,-1201.196394,13000
65,-1455.1105,-898.515309,-1378.1662410000001,-1577.759569,-1494.886047,-862.181198,-1209.30513,-1849.8654390000002,-1387.292318,-1448.685373,-1356.1767124000003,13200
66,-1361.562834,-1762.2341800000002,-1784.839989,-1638.943825,-758.459907,-1007.7184470000001,-1726.170932,-1503.869441,-1163.316024,-909.5923230000001,-1361.6707902,13400
67,-1715.104119,-894.4944039999999,-1877.138231,-745.157132,-867.750257,-1617.5273029999998,-1711.6289420000003,-1185.855926,-872.8553710000001,-1764.2204420000003,-1325.1732127,13600
68,-1733.144159,-1743.897275,-1079.160421,-1160.5294689999998,-1560.93967,-1569.2770679999999,-1348.685726,-1110.440448,-1680.6618859999999,-869.7728599999999,-1385.6508981999998,13800
69,-1073.239825,-1033.167821,-1074.9530630000002,-1599.037725,-1421.853018,-1121.097397,-996.7789740000001,-1843.7682280000001,-999.1526650000001,-1716.268618,-1287.9317334000002,14000
70,-612.077685,-892.524092,-1262.870289,-1653.857639,-767.673651,-1590.632307,-1748.6462579999998,-1449.520146,-1024.004721,-1570.178482,-1257.198527,14200
71,-1407.644719,-1002.0061919999999,-1666.942866,-1065.187914,-1522.386728,-1749.4917920000003,-1570.847254,-1167.704263,-1724.8422449999998,-1089.932286,-1396.6986259,14400
72,-1745.197747,-1063.749841,-1116.216247,-1775.6198949999998,-1871.089557,-1522.4633390000001,-1193.975717,-1561.883994,-1082.074402,-1287.998665,-1422.0269403999998,14600
73,-1121.817644,-1628.915641,-1830.8212239999998,-1628.593944,-1417.599136,-1328.141742,-1475.6898390000001,-752.678193,-1075.31146,-1171.606939,-1343.1175762,14800
74,-1676.300686,-1322.877145,-1588.834681,-1193.593575,-892.9701359999999,-1636.5377839999999,-878.143501,-1232.9400859999998,-1167.065736,-1676.428601,-1326.5691931000001,15000
75,-1323.0633189999999,-908.416666,-1765.794953,-1169.422876,-1161.039207,-1783.2964149999998,-1748.482293,-755.748775,-1123.597065,-1218.783772,-1295.7645341,15200
76,-1805.600029,-993.189351,-1516.878025,-1075.155558,-1665.418913,-1842.791294,-961.387436,-1008.065935,-1194.062572,-722.342828,-1278.4891941,15400
77,-1517.9710519999999,-911.751276,-1315.669103,-1582.901898,-1679.763023,-872.3316130000001,-1165.616582,-973.4338220000001,-871.6161300000001,-1047.4270490000001,-1193.8481548000002,15600
78,-1343.091109,-1688.3070109999999,-1754.399051,-1565.630905,-916.360755,-1218.685285,-1381.873017,-871.7321109999999,-973.947447,-747.5773889999999,-1246.160408,15800
79,-1880.026463,-872.57116,-1791.788895,-881.584741,-1044.397322,-1226.520405,-956.6403050000001,-1145.581789,-841.59559,-1652.884063,-1229.3590732999999,16000
80,-1109.070007,-864.253899,-1501.757518,-1424.085458,-1473.76822,-861.371758,-1619.93261,-1833.5478010000002,-1621.487307,-1611.813857,-1392.1088435000001,16200
81,-1467.768534,-1260.485637,-1475.8573529999999,-1534.050338,-1073.728048,-1495.020047,-1825.439379,-1467.963263,-1549.623816,-1314.251641,-1446.4188055999998,16400
82,-1555.725029,-937.028609,-1612.4793630000001,-882.9129839999999,-1578.735361,-1659.277255,-1695.313643,-1727.0346370000002,-1170.2038109999999,-1672.627807,-1449.1338498999999,16600
83,-1569.375346,-902.007048,-899.32011,-1711.987052,-1630.961661,-1786.302826,-1658.880287,-986.5352230000001,-1352.2612869999998,-1055.663809,-1355.3294649000002,16800
84,-1325.628336,-890.0046679999999,-1602.582331,-1536.079624,-1424.095259,-1835.8248170000002,-1311.0781960000002,-1300.9455480000001,-1094.246729,-769.031271,-1308.9516779,17000
85,-1401.681516,-1010.480241,-1076.1337800000001,-866.064278,-1343.350807,-1315.518326,-1497.225296,-1576.941609,-1117.383407,-1371.515957,-1257.6295217,17200
86,-997.225277,-1570.203449,-848.248058,-1415.9334,-865.0205,-1582.476743,-1828.047586,-994.6212630000001,-1185.18729,-1069.4276439999999,-1235.639121,17400
87,-1137.974848,-1015.448534,-1539.7933890000002,-1207.256174,-1479.862795,-1851.404364,-1342.139266,-1006.073851,-756.461483,-1724.9757960000002,-1306.13905,17600
88,-1671.95028,-1171.35754,-1333.2681929999999,-1578.658168,-1786.7796059999998,-1170.359296,-1326.374194,-871.162949,-1519.8145439999998,-1173.315666,-1360.3040436,17800
89,-1377.6878060000001,-1292.023058,-1451.4412710000001,-1878.7201149999999,-1233.817492,-1403.336065,-980.2156349999999,-1294.870958,-961.0912300000001,-1410.391823,-1328.3595453,18000
90,-1679.720548,-885.2846720000001,-1288.020083,-1490.784868,-1526.964192,-1813.33242,-1734.3816510000001,-1024.938353,-835.6072360000001,-1804.8513649999998,-1408.3885388,18200
91,-1352.1344210000002,-1642.361935,-1555.189084,-1466.270839,-1753.123625,-1585.7922449999999,-1211.183463,-975.0191960000001,-1772.781719,-858.9871039999999,-1417.2843631,18400
92,-1664.720955,-763.123458,-1602.393898,-1610.228574,-1420.804649,-1143.0109810000001,-1082.9440789999999,-1604.501094,-953.0342800000001,-1687.434541,-1353.2196509,18600
93,-1754.573802,-1451.106048,-1764.6277699999998,-1429.572566,-1067.743274,-895.9492359999999,-1615.0074869999999,-907.5070019999999,-1607.214073,-954.5340050000001,-1344.7835263,18800
94,-1749.5069600000002,-1066.220242,-1603.367263,-974.0695910000001,-873.4027560000001,-1671.716421,-1141.752314,-1487.931517,-1049.734145,-1575.4981480000001,-1319.3199357,19000
95,-1212.562517,-761.24893,-1433.910024,-965.189147,-894.545001,-1785.171834,-1542.184435,-1499.049919,-903.0670130000001,-1284.569105,-1228.1497925,19200
96,-1602.768954,-1386.348677,-1092.24431,-1065.411953,-1720.679565,-1267.187602,-1803.1012620000001,-919.665259,-856.411606,-964.501251,-1267.8320439,19400
97,-1264.1958630000001,-1005.7989779999999,-984.1755529999999,-1710.360129,-1308.633337,-1843.4078149999998,-1062.733204,-1004.441336,-778.25591,-1494.355529,-1245.6357653999999,19600
98,-1308.038483,-927.304043,-1531.457024,-1206.805447,-1789.278899,-958.644877,-1433.770042,-1007.1130730000001,-1407.418556,-991.283634,-1256.1114077999998,19800
99,-1897.4324609999999,-1216.0736570000001,-1373.226804,-1687.6510219999998,-872.2267380000001,-1326.50538,-1214.10017,-1396.404459,-917.1045130000001,-965.186609,-1286.5911813,20000
100,-1267.032469,-1572.874598,-1650.0424070000001,-1445.919723,-1313.619097,-1169.063752,-1297.507468,-907.010491,-1306.869618,-989.1094429999999,-1291.9049066000002,20200
101,-1657.951651,-826.68395,-1357.288384,-1477.193576,-912.1755730000001,-1323.202137,-1067.966096,-1223.641863,-903.950088,-1699.651391,-1244.9704709,20400
102,-1480.744507,-900.6775550000001,-1774.850378,-1113.284479,-878.5509380000001,-1209.560273,-1551.466901,-903.6598449999999,-1422.8232070000001,-1292.684901,-1252.8302984000002,20600
103,-1743.6055210000002,-1622.948727,-1057.209519,-1125.203056,-756.225514,-1587.63208,-1090.365104,-1415.055212,-1000.587144,-1195.0881359999998,-1259.3920013,20800
104,-1392.715741,-1074.00829,-1172.536988,-779.44465,-1294.3166820000001,-894.0202800000001,-1744.861276,-1027.549796,-911.4897369999999,-1862.6789039999999,-1215.3622344,21000
105,-1836.6029170000002,-1497.046852,-1206.9429910000001,-1715.918153,-1079.387265,-1109.1440380000001,-1673.912698,-1081.642174,-863.180107,-1214.452352,-1327.8229547,21200
106,-1528.537736,-1116.258358,-1755.919957,-862.1478710000001,-1020.1875859999999,-1741.1280530000001,-1474.0972800000002,-926.2581880000001,-1055.4649220000001,-1751.3048820000001,-1323.1304833000002,21400
107,-1822.9896019999999,-1374.931733,-757.849616,-889.957102,-1308.390132,-1410.502005,-1183.901411,-1049.352661,-1539.489289,-1400.743039,-1273.8106590000002,21600
108,-1209.2716990000001,-1379.027902,-981.175004,-1608.8626470000002,-1031.366129,-1259.630868,-1066.1345939999999,-1643.526141,-1076.3212939999999,-1536.530906,-1279.1847184,21800
109,-1439.982471,-768.918274,-1538.731005,-1161.409715,-873.749988,-1281.050617,-1608.465899,-1116.0212490000001,-1185.903471,-1566.780742,-1254.1013431,22000
110,-1808.3308960000002,-908.473872,-744.477583,-1500.330215,-999.736378,-1529.491752,-1346.582756,-943.0656,-1318.392906,-1442.88211,-1254.1764067999998,22200
111,-1266.779338,-762.921729,-1315.203291,-1072.46813,-1116.573713,-1505.600799,-1613.605082,-1257.8316220000002,-1084.12,-1484.934213,-1248.0037917000002,22400
112,-1785.2380280000002,-882.4891859999999,-1080.027675,-1177.5825849999999,-1175.550433,-1338.512271,-1662.315933,-895.510451,-1002.591769,-1367.170147,-1236.6988478,22600
113,-1619.7223720000002,-1530.1040679999999,-1354.350931,-858.259123,-1177.565991,-1640.646554,-1512.086947,-1015.1950300000001,-873.6293820000001,-1424.648084,-1300.6208482000002,22800
114,-1629.968502,-1194.804317,-1064.09811,-1185.349826,-1383.7783279999999,-1354.926249,-1500.8484640000001,-942.610399,-1072.2534369999998,-1774.248707,-1310.2886339,23000
115,-1819.326091,-1596.9882710000002,-1520.246849,-1707.220961,-1038.045809,-1546.045846,-1747.842198,-910.5292039999999,-1648.603062,-1510.712019,-1504.556031,23200
116,-1846.090241,-996.0412460000001,-1722.508766,-984.093465,-1006.640491,-1746.707974,-1446.413617,-1688.8835199999999,-853.083842,-1866.474745,-1415.6937906999997,23400
117,-1792.449995,-1502.3690119999999,-893.748069,-1174.482241,-1375.1900380000002,-1275.565736,-1830.771911,-1075.247708,-1540.4835640000001,-1347.470157,-1380.7778431000002,23600
118,-1377.887856,-994.0869720000001,-1060.523232,-1493.992152,-1136.318766,-1811.6842179999999,-1578.268135,-1744.895668,-982.607578,-1740.4348719999998,-1392.0699448999999,23800
119,-1607.1979820000001,-747.909484,-1583.351505,-1250.731886,-1305.257031,-1434.144923,-1832.1901879999998,-1070.824448,-1499.755277,-1468.908056,-1380.027078,24000
120,-1467.499313,-1021.7623130000001,-1026.679961,-1108.374108,-1040.346712,-1762.2059579999998,-1656.963569,-1603.63257,-1327.357099,-1588.8074960000001,-1360.3629099,24200
121,-1531.198025,-1613.12608,-1067.785428,-1202.413227,-1134.665234,-1686.244987,-1823.2742920000003,-1229.567969,-1175.091863,-1329.414231,-1379.2781336,24400
122,-1575.482013,-1079.158854,-1108.536613,-1692.9631219999999,-1116.238237,-1827.646988,-1670.3656349999999,-976.189464,-946.7713039999999,-1700.484399,-1369.3836629000002,24600
123,-1658.557465,-1684.8002800000002,-1516.092948,-1391.973148,-1538.686554,-1666.648923,-1366.3706550000002,-1012.542477,-1534.805793,-1391.656383,-1476.2134626000002,24800
124,-1802.1350289999998,-1219.534645,-1076.022961,-1721.559059,-1159.6414550000002,-1436.59824,-1497.708697,-1455.556198,-964.3446970000001,-1838.0398710000002,-1417.1140852,25000
125,-1791.540691,-868.703738,-1071.854233,-973.1074050000001,-1196.0260449999998,-1630.175761,-1716.3157039999999,-1165.4323570000001,-977.8424140000001,-1840.8871809999998,-1323.1885529,25200
126,-1713.726868,-1138.185475,-1010.377179,-1382.913758,-1130.313935,-1669.872512,-1512.7255810000001,-1140.59125,-1686.108154,-1129.282506,-1351.4097218,25400
127,-1640.702872,-1642.604677,-1255.83807,-1187.5488380000002,-1197.981552,-1670.4817380000002,-1314.435576,-1717.761305,-911.041566,-1507.264544,-1404.5660738,25600
128,-1836.8004420000002,-1045.027184,-1100.978242,-1531.971082,-1055.000215,-1418.578657,-1792.413548,-916.49046,-1217.104063,-1714.387622,-1362.8751515,25800
129,-1680.3661940000002,-677.196529,-1191.1509839999999,-1188.542592,-1140.3135550000002,-1723.23656,-1214.402067,-1271.116577,-1397.506941,-1145.389956,-1262.9221955,26000
130,-1810.2094760000002,-1578.645598,-1014.145338,-1739.0122809999998,-1150.8664789999998,-1764.1874670000002,-1533.127685,-1431.657266,-1041.951507,-1221.410593,-1428.521369,26200
131,-1722.255732,-1516.78834,-1570.4975359999999,-1208.79327,-1255.714999,-1630.208283,-1431.979312,-1162.634801,-912.175983,-1683.990302,-1409.5038557999999,26400
132,-1868.504418,-1499.072224,-1028.652316,-1521.184357,-1122.683382,-1628.024731,-1356.8462789999999,-871.226775,-1221.491781,-1690.392975,-1380.8079238,26600
133,-1655.0686779999999,-964.656891,-1233.45914,-1246.6061339999999,-1035.5569,-1453.6565640000001,-976.180639,-1399.33491,-1333.806928,-1731.6423829999999,-1302.9969167,26800
134,-1739.0037329999998,-853.264317,-1192.826984,-1283.426368,-1222.845095,-1512.028065,-1535.1936560000001,-1586.878621,-1288.334082,-1193.747397,-1340.7548317999997,27000
135,-1498.5092630000001,-745.5122309999999,-848.992191,-1183.343745,-1183.158184,-1514.568429,-1197.369351,-747.603581,-1174.924877,-1221.338599,-1131.5320451,27200
136,-1662.355351,-927.0062439999999,-1073.585516,-986.396943,-1171.795236,-1354.850936,-1348.5316619999999,-1256.348796,-1036.875813,-960.551202,-1177.8297699,27400
137,-1555.3514189999999,-1644.1284560000001,-996.5345289999999,-976.958218,-1118.251936,-1362.1766630000002,-1657.882505,-1070.800419,-1028.630857,-1381.999014,-1279.2714015999998,27600
138,-1629.06847,-1440.343708,-1005.826033,-886.3401650000001,-1151.022246,-1612.22724,-1189.7458800000002,-916.288418,-1068.544939,-1780.5308989999999,-1267.9937998,27800
139,-1547.8210689999999,-953.323719,-998.280668,-776.412014,-1220.825893,-1507.086394,-1259.517472,-990.6434640000001,-1296.61899,-1393.555882,-1194.4085565,28000
140,-1666.853474,-1072.154217,-1040.144562,-1625.866967,-1301.514643,-1376.019158,-1061.671323,-948.2621859999999,-1775.2712510000001,-1840.87798,-1370.8635761,28200
141,-1351.511621,-1678.2466920000002,-1648.778348,-1635.482189,-1210.377238,-1349.613711,-1464.8386699999999,-1627.716103,-1388.106917,-1196.595493,-1455.1266982000002,28400
142,-1766.2578170000002,-842.599864,-1698.2978329999999,-1175.4014220000001,-1290.535425,-1415.513682,-1728.916962,-1549.449511,-1006.4246800000001,-1846.371668,-1431.9768864,28600
143,-1851.850273,-1598.028748,-912.835786,-779.719335,-1175.347329,-1840.904066,-1759.9559,-1072.620906,-1793.4376780000002,-995.8417019999999,-1378.0541723,28800
144,-1601.058857,-1333.223929,-901.172887,-1317.113742,-1426.618442,-1854.9128510000003,-1227.137539,-1649.100271,-907.326818,-1781.322192,-1399.8987527999998,29000
145,-1875.409175,-894.2320460000001,-1031.3263650000001,-1356.8937310000001,-1309.077955,-1359.5406169999999,-1312.273173,-1131.4160669999999,-1088.966067,-1061.997164,-1242.113236,29200
146,-1450.286327,-1320.130866,-1291.1330189999999,-1380.694203,-1317.821935,-1346.5098619999999,-1473.694777,-1112.670663,-896.685783,-1062.213749,-1265.1841184000002,29400
147,-1710.4654649999998,-1202.4818089999999,-1163.560277,-1175.414999,-1336.944673,-1325.426593,-1397.557346,-909.84462,-1036.045585,-1459.742509,-1271.7483876,29600
148,-1693.7608,-1352.698447,-1094.443429,-859.571763,-1363.376203,-1593.940145,-1092.7624640000001,-942.516841,-982.6565730000001,-1203.318317,-1217.9044982,29800
149,-1616.491153,-1491.371772,-964.77953,-1276.467519,-1278.594474,-1250.3546039999999,-1320.233623,-1027.6202349999999,-1090.6651279999999,-1566.855017,-1288.3433055,30000
150,-1818.558037,-870.6553449999999,-872.2649960000001,-1251.173936,-1324.906856,-1515.518727,-1666.924936,-1180.359945,-1037.0745470000002,-1182.558354,-1271.9995679,30200
151,-1414.041215,-973.2340929999999,-1076.428752,-1632.068089,-1336.41051,-1494.5303,-1526.0226599999999,-812.0691780000001,-944.759159,-1266.573678,-1247.6137634000002,30400
152,-1651.633553,-1158.469601,-1482.8489140000001,-1561.049426,-1305.9636369999998,-1444.019501,-1382.0123429999999,-906.694691,-829.010131,-1088.838508,-1281.0540305000002,30600
153,-1789.997705,-846.333881,-1466.106843,-1476.644519,-1352.173301,-1228.1321130000001,-1399.461555,-733.168686,-887.770673,-1259.51186,-1243.9301136,30800
154,-1761.1074260000003,-1298.2181699999999,-1428.434667,-1319.949014,-1400.806916,-1422.857273,-1191.061342,-894.347482,-988.377023,-1211.514018,-1291.6673330999997,31000
155,-1792.845598,-1788.502822,-1094.844166,-946.520898,-1441.67631,-1272.715536,-1727.150823,-1037.70012,-1167.4786869999998,-1117.696856,-1338.7131815999999,31200
