,r,r,r,r,r,r,r,r,r,r,mean_reward,timesteps
28,-1599.856538,-972.993985,-1073.0753960000002,-784.994197,-1070.936698,-1409.9132550000002,-870.8578769999999,-1608.924166,-861.5591529999999,-1215.399274,-1146.8510539000001,5800
29,-1310.242768,-1495.740167,-764.500456,-1247.898495,-1175.319785,-760.525879,-1414.494626,-977.652905,-1344.475715,-1046.2286880000001,-1153.7079483999999,6000
30,-1058.630678,-1271.292954,-1171.882531,-1287.714322,-866.8394089999999,-1356.925911,-969.210416,-1508.844346,-880.1829,-1415.250324,-1178.6773791,6200
31,-1244.786077,-1085.015823,-1076.249652,-866.8779099999999,-1532.823272,-1172.0358429999999,-1343.2665980000002,-1046.089715,-1481.541064,-1380.563775,-1222.9249729,6400
32,-1354.902448,-1302.0916320000001,-978.788784,-1511.584799,-1067.885813,-1248.689909,-1028.230728,-1613.235192,-1463.1250730000002,-876.791772,-1244.532615,6600
33,-963.6212310000001,-1066.429726,-1473.827562,-1191.0414859999998,-1415.751923,-869.4261880000001,-1656.361374,-1378.0694529999998,-814.493978,-1344.4347070000001,-1217.3457628,6800
34,-1450.707756,-1669.559341,-1304.355669,-1384.635443,-828.672389,-1502.094765,-1381.875845,-880.6249369999999,-1176.576307,-1072.122251,-1265.1224703000003,7000
35,-1662.110155,-1731.715678,-1544.7896269999999,-1734.788189,-1453.311365,-967.116475,-952.444209,-1628.629452,-875.5306820000001,-851.9731640000001,-1340.2408996,7200
36,-1552.367441,-1561.876649,-1705.64848,-1292.270316,-1071.507738,-741.525971,-1611.001181,-788.961984,-968.1112439999999,-1616.582271,-1290.9853275,7400
37,-1580.063214,-1240.041068,-1296.107224,-1125.099975,-790.414783,-1650.983263,-900.1490349999999,-765.567193,-1472.244901,-1644.548508,-1246.5219164000002,7600
38,-1459.621195,-907.848125,-1166.080124,-849.886973,-1636.04585,-1043.230589,-756.58515,-1765.070714,-1683.475739,-1247.326587,-1251.5171045999998,7800
39,-1173.913518,-815.080076,-732.766531,-1661.261715,-873.767302,-753.837943,-1559.532012,-1480.8442710000002,-1179.45841,-888.2205859999999,-1111.8682364,8000
40,-865.046065,-1292.438047,-1684.123754,-868.7354539999999,-859.1450199999999,-1537.265965,-1635.4909539999999,-1197.9273,-884.5250390000001,-1066.4545150000001,-1189.1152112999998,8200
41,-1717.712552,-1403.920417,-881.9464640000001,-1022.335149,-1557.719126,-1672.998832,-1074.772258,-967.2710480000001,-882.595429,-1173.564351,-1235.4835626,8400
42,-748.885175,-1441.499268,-1232.161852,-1277.95945,-1738.5590320000001,-1414.398968,-1542.646235,-1854.76045,-887.7743109999999,-1558.467254,-1369.7111995,8600
43,-1296.442974,-1529.759275,-1172.5417519999999,-1622.593561,-1489.671817,-1710.6312070000001,-1657.601116,-748.595231,-1477.779585,-1309.594248,-1401.5210765999998,8800
44,-1182.955244,-1805.54109,-1577.351615,-1549.733907,-1207.117343,-1703.59289,-865.738517,-1549.966067,-1495.827262,-1687.4256870000002,-1462.5249622,9000
45,-1658.117146,-1660.123147,-1450.9007789999998,-1577.834207,-1690.8977309999998,-1106.33058,-1446.21905,-1526.448276,-1551.100661,-1622.648656,-1529.0620233,9200
46,-1800.9904649999999,-1432.574174,-1371.852668,-1606.370846,-873.518244,-1496.16948,-1482.027036,-1511.547353,-1811.5462109999999,-1627.1509529999998,-1501.3747429999999,9400
47,-1427.506355,-1294.324231,-1688.689409,-884.111667,-1515.451598,-1492.27604,-1451.0016210000001,-1760.4505329999997,-1704.095611,-1458.482688,-1467.6389753,9600
48,-1620.169932,-1154.853131,-971.237517,-1468.093871,-1378.5215230000001,-1512.804738,-1599.910987,-1709.5842850000001,-1498.887043,-1633.476275,-1454.7539302,9800
49,-1547.724298,-765.219389,-1425.670558,-1231.359064,-1369.901365,-1076.97044,-1393.3200160000001,-1591.709701,-1605.901428,-1547.421785,-1355.5198043999999,10000
50,-1355.480444,-1068.093987,-1070.6575599999999,-1077.967367,-1082.5711509999999,-1623.402052,-1724.8606969999998,-1625.84501,-1623.700352,-862.300341,-1311.4878961,10200
51,-1082.925475,-1504.636285,-1339.163075,-866.5827220000001,-1462.311665,-1797.301632,-1705.538894,-1408.3770710000001,-862.231811,-970.809308,-1299.9877938,10400
52,-1173.568168,-1116.398517,-1069.6104970000001,-1536.798597,-1737.0947629999998,-1702.323777,-1340.414683,-892.090158,-871.5160960000001,-1548.493341,-1298.8308596999998,10600
53,-939.0549460000001,-1684.139461,-1338.985903,-1558.538983,-1708.064769,-1525.832183,-1067.674793,-746.122808,-1452.434283,-1264.5319980000002,-1328.5380127000003,10800
54,-1488.528304,-1400.665806,-1813.8840739999998,-1550.065855,-1350.019169,-778.90297,-865.064739,-1555.1349369999998,-968.3688480000001,-1773.792832,-1354.4427534,11000
55,-1707.4491859999998,-1163.276186,-1630.252309,-1367.185267,-886.298502,-866.243851,-1701.984481,-1169.9803259999999,-1669.5240509999999,-1619.7905970000002,-1378.1984755999997,11200
56,-835.0343379999999,-1537.761531,-765.8500650000001,-1069.54429,-1663.362899,-1063.70392,-1269.932024,-760.5755059999999,-1586.823967,-1645.590162,-1219.8178702,11400
57,-961.380438,-1310.709896,-1162.468321,-1815.5796690000002,-1081.335749,-893.259675,-1160.690552,-1558.594513,-1501.6148349999999,-1345.6396519999998,-1279.1273299999998,11600
58,-1212.549383,-1257.155015,-1661.7512880000002,-1177.1607470000001,-780.627423,-1006.5060869999999,-1633.03553,-1326.461888,-1501.2095630000001,-1346.421059,-1290.2877983,11800
59,-1612.106501,-1165.968163,-831.569845,-1223.516175,-951.535234,-1572.305,-1639.3258640000001,-1305.300805,-1316.875365,-1352.840808,-1297.134376,12000
60,-1180.858332,-875.768607,-1183.384774,-878.0570230000001,-1529.050476,-1511.8686539999999,-1441.1486300000001,-1175.468511,-1577.1646449999998,-1086.241519,-1243.9011170999997,12200
61,-1163.2799890000001,-1115.301451,-752.12382,-1701.884977,-1519.7315640000002,-1511.988873,-1165.284582,-1284.3938289999999,-1005.439955,-825.449296,-1204.4878336000002,12400
62,-916.525719,-1187.159298,-1779.511364,-1484.596194,-1742.880988,-1424.0640740000001,-1312.925031,-1173.949452,-836.184599,-1160.6023,-1301.8399019000003,12600
63,-1771.401705,-1155.4832900000001,-1314.318902,-1017.80027,-833.737938,-851.1996029999999,-890.1546279999999,-761.537325,-1293.528049,-856.8944759999999,-1074.6056186,12800
64,-1275.6401210000001,-1205.041354,-961.636798,-865.734492,-741.5645480000001,-873.255011,-756.839203,-1442.6757630000002,-982.7264439999999,-1230.3181539999998,-1033.5431888000003,13000
65,-907.0077779999999,-829.858304,-915.476991,-834.056031,-982.860508,-979.401922,-1449.264745,-890.640256,-960.8779390000001,-1282.010276,-1003.145475,13200
66,-1066.756633,-873.889865,-761.928959,-856.8234960000001,-876.3702310000001,-1300.978158,-970.047384,-1309.6467289999998,-1296.023496,-852.655963,-1016.5120913999999,13400
67,-899.897657,-1047.929088,-841.515052,-747.493352,-1343.066626,-973.067502,-1053.359815,-1302.574771,-876.331783,-889.976498,-997.5212144,13600
68,-896.0412470000001,-1388.804551,-969.3970419999999,-1380.8224810000002,-1153.202211,-1189.89972,-1405.4667359999999,-947.709458,-746.425621,-973.8794359999999,-1105.1648503,13800
69,-767.979112,-958.384559,-1293.71785,-1140.254781,-1177.041594,-1076.240875,-875.5776529999999,-934.5559289999999,-894.707971,-1469.969305,-1058.8429629,14000
70,-1132.535377,-1200.671253,-755.500867,-1221.771469,-1507.6682039999998,-869.312396,-962.7928400000001,-1866.969241,-1302.4765439999999,-844.647139,-1166.434533,14200
71,-1158.828191,-1159.0345619999998,-956.833831,-1327.9442470000001,-952.5441509999999,-962.174166,-1596.049026,-1249.5398380000001,-870.600202,-1069.436566,-1130.298478,14400
72,-1057.774354,-1165.459627,-1471.48775,-867.1729439999999,-1059.735978,-1806.2589600000001,-1241.915942,-913.832501,-1115.050753,-961.1752130000001,-1165.9864022,14600
73,-1422.808372,-886.311991,-1068.0278050000002,-880.250174,-1639.598209,-1175.931606,-1012.7532369999999,-971.8343160000001,-752.6636120000001,-1075.9837890000001,-1088.6163111,14800
74,-913.977941,-1401.7580269999999,-951.752226,-1751.420182,-1318.6597179999999,-1069.093868,-972.0102929999999,-978.5963810000001,-853.69534,-1071.065206,-1128.2029181999999,15000
75,-783.770285,-865.011711,-1682.2390280000002,-1119.863491,-1168.6837,-1184.800592,-1084.5586640000001,-867.170044,-964.88661,-1404.221944,-1112.5206069,15200
76,-1841.970306,-1034.772864,-1263.323226,-854.6366730000001,-964.956562,-966.115906,-999.998315,-1057.46976,-1402.771346,-862.0506849999999,-1124.8065643,15400
77,-754.028634,-1129.900566,-1357.63041,-1803.046379,-1649.527294,-1765.0196,-846.858485,-1655.968517,-1106.57084,-1558.164641,-1362.6715365999999,15600
78,-1406.806923,-868.2784230000001,-1627.836157,-1605.525165,-1617.4149419999999,-904.043876,-1599.140822,-1206.2607779999998,-1486.851934,-1047.0512390000001,-1336.9210259,15800
79,-1597.03018,-763.153063,-1705.205355,-1596.292514,-1051.660052,-1658.674658,-1176.154583,-1644.90009,-1037.904416,-936.480593,-1316.7455504,16000
80,-1504.7961599999999,-1615.7148300000001,-1512.162494,-878.032683,-1488.828768,-1260.577896,-1489.559867,-1264.8781199999999,-882.670055,-751.644054,-1264.8864927,16200
81,-1561.682995,-1468.114351,-888.831396,-1563.390322,-1323.249755,-1591.6373210000002,-960.2610589999999,-968.796634,-965.4552039999999,-1482.890335,-1277.4309372,16400
82,-1176.7678119999998,-1241.668015,-1516.203902,-1202.621078,-1399.644345,-898.2789630000001,-1048.651317,-1061.025149,-1419.60395,-1510.325503,-1247.4790034000002,16600
83,-1551.6005910000001,-1652.601689,-1080.251223,-1340.5861419999999,-874.293994,-869.3212869999999,-837.67952,-1696.2214620000002,-1300.179161,-1055.140731,-1225.78758,16800
84,-1455.073675,-1279.462085,-1577.677266,-968.7095119999999,-867.439143,-1325.2833269999999,-923.69804,-1328.4398449999999,-1314.610319,-1765.8185399999998,-1280.6211752,17000
85,-1826.210054,-1254.228534,-1072.441074,-871.4594189999999,-967.539494,-946.022817,-1211.4318349999999,-1561.322579,-1712.8726960000001,-1275.2212550000002,-1269.8749757,17200
86,-769.616639,-863.425959,-753.5076240000001,-1081.929062,-896.5691519999999,-1327.502403,-1515.349126,-1638.018516,-1061.143284,-1093.467737,-1100.0529502000002,17400
87,-869.936824,-973.8837779999999,-1172.974458,-1067.45265,-1325.314177,-1462.359027,-1749.191939,-955.282876,-1079.709662,-1044.3060150000001,-1170.0411405999998,17600
88,-1164.181789,-1012.994934,-956.693838,-1289.662767,-1269.018796,-1732.159971,-947.683806,-1077.7463970000001,-762.328695,-967.672508,-1118.0143501,17800
89,-1185.8015380000002,-1220.774657,-1183.905918,-1267.733237,-1672.612397,-1144.7568609999998,-1133.27088,-888.6931490000001,-884.645705,-855.3591529999999,-1143.7553495000002,18000
90,-966.1266699999999,-1190.819332,-1438.933873,-1683.8265010000002,-1277.5085789999998,-1445.845951,-966.2029970000001,-886.842071,-884.165843,-958.400423,-1169.867224,18200
91,-1071.194145,-990.4333630000001,-1297.671791,-1681.721899,-1650.8478699999998,-860.8081269999999,-968.166127,-1818.966832,-1634.334995,-1074.758134,-1304.8903283,18400
92,-1280.564428,-1779.4141079999997,-1660.886475,-1719.1222940000002,-857.986474,-1084.309539,-1843.684191,-1462.546186,-1112.684094,-819.082135,-1362.0279924000001,18600
93,-1643.58518,-1167.494945,-1569.946602,-816.620063,-855.975254,-1670.467277,-1444.457549,-1333.210801,-793.044988,-1743.2654890000001,-1303.8068147999998,18800
94,-1815.3375879999999,-1729.1916989999997,-815.977234,-770.816514,-1469.713043,-1402.4052390000002,-1321.894191,-1072.649177,-1735.4113969999999,-1107.201802,-1324.0597883999997,19000
95,-1082.523197,-947.282437,-943.418475,-1638.087176,-1422.48244,-1287.871588,-1169.342285,-1709.110873,-1078.164193,-1582.581351,-1286.0864015000002,19200
96,-1080.6209210000002,-755.672012,-1638.06702,-1487.222723,-1270.929527,-814.435462,-1750.730784,-967.006238,-1487.106985,-894.010792,-1214.5802464,19400
97,-1837.5236710000001,-1223.2001810000002,-1421.8315289999998,-1298.466234,-752.725729,-1670.387008,-981.476952,-1801.989181,-872.4663099999999,-963.620951,-1282.3687746,19600
98,-754.8780820000001,-1136.1352880000002,-1082.884768,-1635.006575,-743.547252,-1744.256118,-1607.720145,-1545.22436,-1191.527261,-1479.091295,-1292.0271144,19800
99,-1305.1481820000001,-1182.9077550000002,-1728.866284,-1153.9677960000001,-1587.82536,-1737.7656780000002,-1577.57979,-1149.388731,-1553.661602,-770.953746,-1374.8064923999998,20000
100,-1812.385146,-1368.762666,-860.000615,-1752.4748780000002,-1679.967137,-1325.800319,-879.725658,-1623.137195,-968.010799,-1191.2554189999998,-1346.1519832,20200
101,-1106.543387,-1817.7667600000002,-1558.398097,-1494.361619,-1286.0457390000001,-975.287766,-1563.769917,-1002.3928210000001,-1179.554394,-1163.20892,-1314.732942,20400
102,-1702.326752,-1761.071293,-1511.805984,-1391.393531,-1267.678645,-1694.6934170000002,-936.006666,-994.1338039999999,-1158.41514,-1628.406624,-1404.5931856,20600
103,-1709.238368,-1346.9061390000002,-1412.4970529999998,-1166.8187130000001,-1750.617719,-1199.915264,-875.3160550000001,-1198.95581,-1764.755179,-1574.9524,-1399.9972699999998,20800
104,-1504.196619,-1110.0214449999999,-980.259617,-1651.603593,-881.28264,-1175.346018,-1087.190646,-1824.9654269999999,-1602.138487,-1108.88096,-1292.5885452,21000
105,-1293.32271,-1188.34848,-1593.8750029999999,-1266.7763439999999,-1176.083637,-1754.2274960000002,-1692.906039,-986.0662480000001,-1139.862662,-1087.234927,-1317.8703546,21200
106,-1787.004335,-1235.8396539999999,-1280.575225,-1072.0385880000001,-1655.9830539999998,-1807.200265,-895.7349429999999,-974.486605,-1284.96112,-1025.136935,-1301.8960723999999,21400
107,-1358.367744,-983.7516529999999,-1007.4919070000001,-1725.5702829999998,-1548.037761,-800.409377,-1210.0521529999999,-1087.562576,-800.01463,-1024.405023,-1154.5663107,21600
108,-1070.096399,-1742.03037,-1715.777893,-1667.8165,-817.679818,-1161.778212,-1283.5211980000001,-778.667276,-1083.4872269999998,-768.820668,-1208.9675561,21800
109,-1817.089696,-1394.274649,-1669.118373,-882.838628,-895.6004810000001,-1297.940504,-828.3963190000001,-1076.935971,-647.0843150000001,-1576.536115,-1208.5815051000004,22000
110,-1802.444066,-1310.387052,-747.5264540000001,-959.5413689999999,-1183.907285,-970.113833,-994.921857,-956.0544689999999,-1745.8964239999998,-740.368363,-1141.1161172,22200
111,-750.013853,-1208.8198,-1066.9745710000002,-1067.685452,-871.3227800000001,-965.5784189999999,-1062.7642970000002,-1821.336362,-1157.500266,-1017.6350279999999,-1098.9630828000002,22400
112,-804.598866,-1373.412438,-1239.876243,-1078.7643039999998,-1188.2810060000002,-872.61916,-1540.8578009999999,-1616.5132199999998,-1644.168944,-1529.972556,-1288.9064538000002,22600
113,-1510.918064,-1543.279861,-1294.632504,-1314.780197,-894.812314,-1632.363025,-1582.027408,-1786.0804829999997,-1597.928405,-1009.685841,-1416.6508102,22800
114,-1493.052605,-1188.142244,-1375.58764,-845.4148880000001,-1516.609167,-1729.123508,-1748.0012769999998,-1846.2932469999998,-962.059852,-1050.26215,-1375.4546578000002,23000
115,-1546.206594,-1151.203025,-1026.4372039999998,-1438.567123,-1635.873562,-1551.804003,-1623.073969,-1053.627126,-1423.964642,-1010.219374,-1346.0976621999998,23200
116,-1072.309625,-1295.600607,-1365.232152,-1683.198769,-1727.9821539999998,-1588.0899550000001,-966.509777,-1455.907359,-851.9536519999999,-799.582955,-1280.6367005,23400
117,-1630.555876,-1482.341328,-1575.8016109999999,-1605.823528,-1611.724639,-1161.650435,-1362.682393,-980.852706,-946.910573,-968.789407,-1332.7132496,23600
118,-1603.275221,-1352.306378,-1512.221362,-1820.899814,-978.0062960000001,-1292.6264640000002,-888.9887039999999,-971.576707,-1243.598594,-1074.12509,-1273.762463,23800
119,-919.9221279999999,-1261.684611,-1070.623215,-872.816469,-1431.347099,-973.233118,-1637.015564,-1846.7512609999999,-1121.6458699999998,-1025.106834,-1216.0146169000002,24000
120,-990.076768,-1705.486974,-983.6342980000001,-1377.640173,-975.052672,-1349.960637,-1791.9039300000002,-1086.06311,-1146.554642,-901.704008,-1230.8077212,24200
121,-897.328035,-1477.730419,-1570.450242,-925.1732599999999,-1299.542783,-1773.776691,-1169.106313,-1156.42094,-825.877487,-1312.002235,-1240.7408404999999,24400
122,-1366.515885,-1654.032476,-1235.8802779999999,-1452.43774,-1831.5485440000002,-859.4273109999999,-1113.4167619999998,-900.9801769999999,-1765.91462,-1185.333562,-1336.5487355,24600
123,-1166.335108,-1726.1711699999998,-1418.593288,-1764.1200780000001,-861.8988439999999,-1169.746556,-993.809842,-1455.939325,-1370.8559050000001,-1278.853047,-1320.6323163000002,24800
124,-1392.560909,-1352.7265419999999,-1781.6394280000002,-975.2752320000001,-1192.485126,-827.860887,-1691.4075059999998,-1158.4527640000001,-1493.762616,-1485.066915,-1335.1237925,25000
125,-1778.4422829999999,-1429.750943,-1293.135744,-1073.468063,-1046.462314,-1510.212224,-1160.204189,-1021.011668,-1450.565521,-1188.539065,-1295.1792013999998,25200
126,-1336.5736060000002,-1400.919827,-1184.947427,-1169.520053,-1391.096514,-1535.614276,-1505.538405,-954.2435300000001,-1058.375587,-1736.941528,-1327.3770753,25400
127,-1003.202933,-1788.526746,-1290.859798,-1426.624663,-1501.748069,-1662.0270699999999,-1077.270393,-992.4157210000001,-1745.246689,-940.7774880000001,-1342.8699569999999,25600
128,-1365.371218,-1346.9710539999999,-1335.638778,-1449.88176,-1473.395467,-918.2235539999999,-1194.0078939999999,-1652.997167,-940.735708,-1570.576136,-1324.7798736,25800
129,-1385.371712,-1758.577735,-1635.131103,-1448.2785099999999,-906.4880029999999,-1197.983792,-1783.625639,-1096.542238,-1795.293808,-785.281641,-1379.2574181,26000
130,-1476.934411,-1408.460147,-1471.756633,-909.0084310000001,-1016.840168,-1768.0932870000001,-972.4253060000001,-1688.931674,-990.367559,-1252.26411,-1295.5081725999999,26200
131,-1304.2930039999999,-1316.336944,-871.3718,-761.921429,-1825.591886,-1177.282623,-1566.472999,-909.577675,-1628.9853449999998,-988.5294060000001,-1235.0363111,26400
132,-994.012547,-1365.4228050000002,-881.948067,-1797.7827670000001,-890.076386,-1684.015987,-924.73605,-1520.336869,-885.7143390000001,-920.352108,-1186.4397925,26600
133,-796.803639,-1266.189318,-1473.5541150000001,-1016.834308,-966.6468550000001,-1790.252161,-1373.614016,-1667.158424,-1103.386324,-998.083963,-1245.2523122999999,26800
134,-1195.120401,-1762.1513079999997,-1074.280394,-917.955516,-1727.8456410000001,-1309.062159,-1361.121897,-772.854271,-1149.252992,-812.922353,-1208.2566932,27000
135,-978.50633,-1424.535264,-1066.582456,-1504.650602,-1195.273911,-1769.119047,-897.2957859999999,-1159.771592,-1079.616968,-1578.588215,-1265.3940171,27200
136,-901.9220740000001,-1449.593277,-1568.621844,-1010.5523529999999,-1815.68259,-858.389552,-1208.062918,-790.4150900000001,-1723.210668,-909.180934,-1223.56313,27400
137,-1383.771522,-1692.5711820000001,-1342.1174369999999,-1646.900101,-846.189084,-1449.5306679999999,-759.864214,-1591.768756,-1147.7163,-755.708493,-1261.6137757,27600
138,-1143.535335,-1810.8336969999998,-1802.799369,-880.152272,-1030.0187779999999,-1164.687404,-1463.056216,-974.190934,-1113.339544,-1295.412975,-1267.8026524000002,27800
139,-1605.289583,-1795.546427,-765.2400190000001,-886.744185,-899.838697,-1530.0427359999999,-1006.0372380000001,-1168.407583,-1392.510208,-1787.8897969999998,-1283.7546473,28000
140,-880.897947,-1748.11807,-1692.878044,-1287.110023,-1503.617644,-1175.168684,-862.857383,-786.704519,-1584.053392,-868.1748759999999,-1238.9580582,28200
141,-1506.5867150000001,-1411.439198,-1546.883806,-1412.379476,-896.098366,-1238.57566,-893.089293,-1437.820594,-1068.984775,-1367.6516960000001,-1277.9509579,28400
142,-1347.533891,-1510.912972,-1708.1739579999999,-891.942484,-1052.2319320000001,-1139.6618,-1316.189294,-1101.790778,-1720.3652739999998,-1180.876612,-1296.9678995,28600
143,-1542.188033,-1837.143041,-1067.921921,-1002.2023730000001,-1037.188405,-1580.538505,-908.222748,-1673.993624,-1174.517283,-893.5105480000001,-1271.7426481,28800
144,-842.812416,-1584.867567,-1281.298716,-1044.187189,-1394.013932,-1077.74561,-1459.829289,-1147.178709,-1221.9732470000001,-1583.226084,-1263.7132759,29000
145,-879.0797779999999,-1604.162717,-1068.213411,-1352.8352029999999,-1017.1817960000001,-1612.320493,-981.015541,-953.545812,-1865.807307,-1165.964584,-1250.0126642,29200
146,-764.52981,-1821.757995,-1589.050102,-1004.3332849999999,-1320.156653,-1083.416213,-1002.80486,-1592.409382,-1357.699273,-1139.135728,-1267.5293301,29400
147,-1822.6096969999999,-1727.5830899999999,-1408.2133099999999,-1613.715,-1003.3612710000001,-1258.0877070000001,-1338.440325,-1305.5202980000001,-1270.004076,-917.063348,-1366.4598121999998,29600
148,-1316.429732,-1714.960627,-1797.4979010000002,-760.1993269999999,-898.618611,-1653.28776,-977.7546769999999,-1197.760123,-1183.975003,-1544.793357,-1304.5277118,29800
149,-1826.289635,-1699.392757,-1012.0043189999999,-1174.034192,-1394.479636,-1266.798804,-889.733639,-967.222218,-1717.7784329999997,-1282.382469,-1323.0116102,30000
150,-931.6728810000001,-1791.8432129999999,-1213.373898,-1483.668546,-1044.182382,-1167.329409,-1002.939372,-1691.5541920000003,-1366.958308,-1493.683696,-1318.7205897,30200
151,-1208.099141,-1191.6564039999998,-1682.7385579999998,-958.6548220000001,-1120.071135,-958.545383,-1647.9708210000001,-1349.6809289999999,-1587.931768,-1629.825735,-1333.5174696000001,30400
152,-1554.878184,-1430.334409,-1171.434817,-899.5351929999999,-1037.61717,-1570.644353,-1280.7102419999999,-1519.5670630000002,-1762.875592,-739.576011,-1296.7173034,30600
153,-1171.221483,-1481.246999,-1136.83412,-898.3181300000001,-1394.440832,-1470.540415,-1152.394352,-1795.4335239999998,-1009.990256,-968.017326,-1247.8437436999998,30800
154,-1796.870809,-1535.264059,-860.252974,-1453.337649,-1007.655994,-1494.033255,-1191.945496,-1547.912297,-1672.410895,-1040.776328,-1360.0459756,31000
155,-1064.13236,-1582.019629,-1739.78192,-1032.5386460000002,-1216.822545,-968.947108,-1252.508816,-1468.933879,-1341.224017,-1159.115795,-1282.6024714999999,31200
156,-1496.018338,-1699.107075,-1296.451427,-1342.2474300000001,-1014.568826,-1447.067176,-1409.068807,-1308.586031,-1311.478911,-892.2464859999999,-1321.6840507000002,31400
