,r,r,r,r,r,r,r,r,r,r,mean_reward,timesteps
151,-800.099913,-870.329984,-1575.599171,-885.4545320000001,-1517.1124619999998,-869.520782,-1296.7719650000001,-857.8578039999999,-872.9604609999999,-896.214514,-1044.1921588,30400
152,-896.8983310000001,-1082.7081210000001,-1331.1285990000001,-745.894116,-881.0612390000001,-1608.125591,-1075.407819,-1858.9181609999998,-866.094835,-1069.044983,-1141.5281795,30600
153,-1471.786409,-1502.985045,-975.1629310000001,-871.067908,-1613.64122,-1211.269584,-1602.774968,-878.6596490000001,-968.4366789999999,-1075.830102,-1217.1614495,30800
154,-1072.6890019999998,-976.6896539999999,-1028.052989,-1515.131709,-1300.857359,-1688.444125,-912.3303599999999,-1072.0603429999999,-767.062604,-1518.8998689999999,-1185.2218013999998,31000
155,-877.832205,-863.605796,-1746.031145,-1257.761507,-1772.4600899999998,-892.129575,-969.1522460000001,-875.444891,-1601.868521,-980.652158,-1183.6938134,31200
156,-1628.895005,-1203.548345,-1260.8027880000002,-1851.547023,-810.2946900000001,-1223.069557,-848.92064,-1510.221763,-976.7704539999999,-974.940804,-1228.9011068999998,31400
157,-1221.884557,-1791.501345,-1752.3411350000001,-767.155759,-1175.707965,-866.341428,-1523.236026,-943.3586449999999,-1100.770006,-1440.147451,-1258.2444317000004,31600
158,-1663.109334,-1815.639625,-856.5517570000001,-1156.517867,-921.0102109999999,-1392.7072,-826.483105,-1056.113404,-1281.784725,-1821.445082,-1279.136231,31800
159,-899.7560119999999,-901.300166,-1208.052038,-863.2195619999999,-1551.874225,-988.2912789999999,-936.756627,-1308.730166,-1772.400559,-1809.22745,-1223.9608084,32000
160,-945.149623,-1443.785623,-1642.113283,-1531.821278,-1420.7170119999998,-793.0320360000001,-984.552659,-884.2213429999999,-1328.468771,-985.212182,-1195.9073809999995,32200
161,-1447.455718,-1071.765447,-1178.895266,-1583.281759,-1068.907301,-988.9160619999999,-876.859892,-1492.747759,-971.042806,-1596.879572,-1227.6751582,32400
162,-1175.515763,-1067.567337,-1406.7675789999998,-994.0322679999999,-871.4034619999999,-881.2031939999999,-1321.052014,-1071.064196,-1739.666662,-852.2426210000001,-1138.0515096,32600
163,-1439.7199859999998,-1846.453326,-896.606799,-1099.493658,-860.6675640000001,-1493.964262,-885.5718210000001,-1477.27168,-1263.7136560000001,-805.5460730000001,-1206.9008824999999,32800
164,-861.7534199999999,-1255.1331519999999,-969.8654349999999,-794.862386,-1334.966916,-959.5461429999999,-1542.526599,-948.829601,-755.1140690000001,-1741.322625,-1116.3920346,33000
165,-1027.665783,-1218.40965,-874.488577,-1472.618625,-958.593507,-1461.8980689999999,-972.928697,-908.245172,-1751.6186530000002,-1103.537861,-1175.0004594000002,33200
166,-845.210426,-1648.565498,-1450.261202,-1070.096303,-1462.085374,-1021.5530259999999,-991.1971699999999,-1772.794275,-1386.79491,-1087.2353890000002,-1273.5793573,33400
167,-1583.106262,-1068.945528,-1092.992029,-1542.382736,-880.661384,-935.91291,-1650.521225,-1095.855424,-1192.197856,-1740.5507929999999,-1278.3126147,33600
168,-1589.054211,-1691.96151,-1069.732483,-1467.718837,-921.390769,-873.3904369999999,-1381.5824519999999,-1272.682545,-966.617086,-753.638097,-1198.7768426999999,33800
169,-1075.984442,-1286.100929,-1646.182667,-765.941755,-988.3343160000001,-1339.94406,-1071.066809,-860.5869150000001,-857.0534240000001,-1605.685046,-1149.6880363,34000
170,-1763.4233510000001,-1459.33671,-979.8900470000001,-963.670547,-1353.439869,-1072.46358,-860.3307,-877.829057,-1764.2855760000002,-1185.919783,-1228.058922,34200
171,-888.4938880000001,-1469.376354,-966.0090880000001,-1439.524424,-1167.1373019999999,-1151.9145119999998,-793.017369,-1551.4489820000001,-1275.106092,-1361.2119189999999,-1206.323993,34400
172,-1076.120604,-897.282751,-1569.8913949999999,-1106.732441,-860.5443730000001,-775.3521049999999,-1476.23935,-1162.639635,-1432.423537,-1502.624001,-1185.9850192,34600
173,-1473.804303,-948.991728,-1181.59341,-879.463434,-995.180232,-1535.1554429999999,-1259.809012,-1341.460039,-1547.2104669999999,-773.487387,-1193.6155454999998,34800
174,-1175.7221550000002,-861.465387,-1026.718649,-787.880359,-1651.510539,-1439.814059,-1483.6785320000001,-1330.7609320000001,-840.96883,-1042.32436,-1164.0843802,35000
175,-976.7512029999999,-1791.2574280000001,-871.608549,-1554.830587,-1255.088819,-1439.8314050000001,-1362.389229,-752.677915,-778.886824,-857.3749240000001,-1164.0696882999998,35200
176,-1532.006838,-1084.482633,-751.3690320000001,-1441.082761,-867.732675,-1376.377829,-991.8693599999999,-1175.342312,-1419.828585,-1004.2091630000001,-1164.4301188,35400
177,-802.015377,-940.129916,-1688.5407109999999,-1093.626336,-1269.161486,-971.214443,-986.034543,-1382.5681550000002,-1070.965878,-994.873006,-1119.9129851,35600
178,-1484.847784,-1026.244982,-903.9552560000001,-1270.1782230000001,-1241.567293,-1404.236826,-1483.0883609999998,-1071.537277,-1184.15469,-863.5494800000001,-1193.3360171999998,35800
179,-994.7405140000001,-1768.302859,-1215.102486,-847.211994,-1360.373995,-1407.010416,-1014.29708,-1071.4501890000001,-879.094381,-1176.192932,-1173.3776846,36000
180,-1294.072723,-1452.3536880000001,-975.429267,-1183.6478789999999,-1544.914649,-1118.842648,-963.5200769999999,-739.738796,-991.822392,-1692.7690710000002,-1195.711119,36200
181,-982.010881,-831.3424200000001,-1185.735526,-1607.07905,-1174.421458,-1075.381068,-776.232134,-1077.456434,-1574.0459720000001,-1231.400509,-1151.5105452,36400
182,-1159.504322,-889.2244509999999,-1352.235758,-987.6186529999999,-1155.223563,-753.226326,-1037.203326,-1740.667761,-1295.990161,-1092.086309,-1146.2980629999997,36600
183,-1343.5328869999998,-1037.604207,-989.57556,-1203.342166,-895.383506,-971.696038,-1815.3731539999999,-1302.13392,-880.871403,-750.211187,-1118.9724027999998,36800
184,-1635.521694,-1724.7923,-1702.6683070000001,-1798.0002780000002,-861.709098,-1296.5502199999999,-1857.198079,-1033.9054859999999,-1667.102091,-1079.303545,-1465.6751098,37000
185,-1475.370095,-857.119509,-1718.773582,-904.8872060000001,-1201.58521,-1596.43165,-1070.168852,-1688.8405329999998,-1194.070502,-1752.6500629999998,-1345.9897202000002,37200
186,-1718.3239260000003,-1653.5935259999999,-952.1000630000001,-976.091226,-1570.778043,-964.850891,-1546.864213,-1041.968593,-1844.634301,-1017.742811,-1328.6947593,37400
187,-706.516988,-1072.7353679999999,-970.0792,-1484.785201,-1164.327642,-1628.7158029999998,-964.950887,-1771.966872,-876.603717,-1687.446889,-1232.8128566999999,37600
188,-1135.106169,-1124.357078,-1392.276186,-921.6349710000001,-1758.8811079999998,-1283.955177,-1676.669469,-872.0087189999999,-1706.077106,-975.5135140000001,-1284.6479497,37800
189,-1732.197629,-1670.179343,-959.1882730000001,-1653.202707,-1174.0925960000002,-1676.689708,-1199.422305,-1447.200328,-993.490672,-858.795618,-1336.4459179,38000
190,-1072.4490529999998,-881.2780759999999,-1625.871507,-969.5114679999999,-1513.4428189999999,-870.038807,-1641.858335,-1061.514495,-974.295197,-1737.160702,-1234.7420458999998,38200
191,-1670.839777,-740.7516320000001,-1180.421418,-1785.338247,-1173.184253,-1786.645873,-1106.146631,-912.356471,-1602.5201359999999,-763.8865440000001,-1272.2090981999997,38400
192,-1027.365184,-1014.1209640000001,-1077.25849,-953.982527,-987.4237119999999,-1573.3491390000002,-1563.154449,-1718.97617,-1547.0120359999999,-1079.108037,-1254.1750708,38600
193,-1066.122028,-1670.542097,-882.660992,-1281.3320210000002,-1470.005225,-1251.5160779999999,-1733.2596899999999,-1429.786842,-1174.125958,-984.176859,-1294.3527789999998,38800
194,-965.9309810000001,-920.635,-979.031436,-1338.796341,-1322.606776,-1838.1856510000002,-1340.539203,-966.698807,-923.813315,-1423.593784,-1201.9831294,39000
195,-1157.544303,-1505.8456820000001,-1563.402169,-1209.5831759999999,-1647.222813,-1204.566433,-961.0887460000001,-860.521201,-1625.215977,-900.726145,-1263.5716644999998,39200
196,-1763.7351609999998,-1410.871998,-1332.8124369999998,-1666.509799,-1468.9564480000001,-1076.673649,-967.1600890000001,-1340.461548,-1164.930552,-1503.5188460000002,-1369.5630526999998,39400
197,-1286.069644,-1441.088915,-1870.23061,-1145.0234269999999,-977.6810109999999,-873.803165,-1574.092671,-1013.899325,-1747.176882,-1351.38825,-1328.04539,39600
198,-1579.746011,-1337.668708,-1087.5432560000002,-1074.9866539999998,-994.680424,-1403.420724,-973.466552,-1598.831636,-1345.107069,-1357.639771,-1275.3090805,39800
199,-1314.664517,-1748.383713,-1081.780927,-900.7748539999999,-1526.193823,-1126.216447,-1664.544838,-1306.000841,-1346.981078,-1271.415937,-1328.6956975000003,40000
200,-1515.706163,-753.774143,-1227.601269,-1025.213759,-1735.3261280000002,-1077.027347,-1359.64968,-1162.57329,-993.146649,-1748.4256260000002,-1259.8444054000001,40200
201,-1084.70289,-1411.606285,-1172.230413,-1646.74295,-1190.944777,-1451.9585960000002,-1182.964175,-887.144819,-1640.827401,-901.5067949999999,-1257.0629101,40400
202,-1050.255192,-1591.902687,-1821.2437920000002,-1186.690887,-1554.265952,-1073.289351,-1000.229775,-1612.470124,-884.006361,-1190.625549,-1296.4979669999998,40600
203,-1459.970576,-899.0274800000001,-1194.2513609999999,-1087.4569390000001,-1211.333308,-875.3101109999999,-1632.997287,-886.11779,-1214.495923,-1459.109608,-1192.0070383000002,40800
204,-1226.567079,-866.6759050000001,-1329.7116130000002,-1089.403422,-883.364168,-1729.2679449999998,-911.206645,-1304.978267,-1688.6829420000001,-897.8925220000001,-1192.7750508,41000
205,-1302.8103859999999,-835.73902,-989.844078,-1015.0113789999999,-1626.486175,-1029.13601,-1194.558943,-1589.198865,-1046.7835810000001,-1056.136231,-1168.5704668,41200
206,-1211.266418,-829.91447,-892.115816,-1428.478693,-863.0900130000001,-1194.052852,-1697.1133530000002,-919.945125,-796.3427280000001,-995.724855,-1082.8044323,41400
207,-1002.3058779999999,-653.49046,-1825.5535309999998,-1029.393888,-1198.401564,-1511.112881,-906.17844,-896.296634,-864.9087619999999,-1020.614701,-1090.8256738999999,41600
208,-1659.671149,-1465.256153,-1109.743074,-1565.768698,-971.324994,-1666.996114,-1478.425458,-1189.863759,-987.1204019999999,-926.3614359999999,-1302.0531237,41800
209,-1184.639162,-1713.052971,-1680.4015780000002,-1061.960156,-1417.879341,-1301.5831759999999,-1274.964344,-883.755247,-910.7474970000001,-1502.226341,-1293.1209813,42000
210,-1686.0430920000001,-1661.239777,-1073.776133,-1397.180686,-1113.903666,-1172.9393630000002,-890.5791449999999,-1045.8393859999999,-1373.964674,-1330.7412550000001,-1274.6207177000001,42200
211,-888.489703,-765.501986,-1528.6089539999998,-1210.4954699999998,-1100.249179,-979.22691,-921.592289,-1359.628443,-1490.90653,-1349.683666,-1159.438313,42400
212,-1398.662683,-1121.831001,-1247.796001,-1092.8872880000001,-987.6430539999999,-1020.128315,-1394.990722,-1388.7929179999999,-1484.18486,-1079.926577,-1221.6843419,42600
213,-1299.280452,-1247.680323,-1186.063504,-1070.017683,-780.822292,-1536.9640980000001,-1549.1518,-1406.297731,-944.954055,-989.854643,-1201.1086581000002,42800
214,-1209.706116,-1746.750014,-993.739476,-1054.9058730000002,-1518.996226,-1378.075627,-1410.433238,-1035.314059,-967.634919,-1095.509197,-1241.1064745,43000
215,-1027.906332,-1572.091137,-773.366914,-1409.433857,-1419.468273,-1424.0451189999999,-682.775108,-986.318475,-1316.75317,-1647.423909,-1225.9582294,43200
216,-974.645315,-934.535423,-968.140734,-1147.9687199999998,-870.7870810000001,-1094.4210779999999,-900.7563769999999,-1021.4963460000001,-1484.460716,-994.363391,-1039.1575181,43400
217,-974.810924,-753.799584,-1191.927704,-1034.6073880000001,-886.362175,-902.773661,-888.6012529999999,-1377.426647,-972.5251380000001,-1151.620295,-1013.4454769000001,43600
218,-1345.212294,-1630.868964,-888.5149849999999,-1030.288453,-631.115901,-983.6553289999999,-1717.145512,-1064.536357,-762.57772,-973.7709070000001,-1102.7686422,43800
219,-1095.407804,-1325.622268,-868.0257349999999,-947.732215,-871.8363630000001,-1394.683204,-883.051127,-889.372324,-1097.620717,-1383.529937,-1075.6881693999999,44000
220,-983.5977310000001,-973.9292119999999,-868.651701,-1009.3599199999999,-1363.593184,-963.3518779999999,-955.0950359999999,-914.4846289999999,-1438.051852,-1201.5758529999998,-1067.1690996,44200
221,-929.1114630000001,-1832.4325190000002,-785.4710650000001,-1455.4042789999999,-978.8974810000001,-1110.1706609999999,-881.6233779999999,-1328.1533880000002,-1171.451045,-1044.283417,-1151.6998696,44400
222,-895.9596970000001,-1513.953354,-1461.105424,-952.145883,-898.614201,-875.3932070000001,-1389.473449,-980.6280230000001,-965.051896,-1740.147109,-1167.2472243,44600
223,-1372.00474,-1084.4942230000001,-953.750806,-783.210719,-972.264467,-1466.793949,-1320.295665,-914.3795140000001,-1731.1513730000001,-1614.397215,-1221.2742671,44800
224,-751.142319,-1185.887438,-1072.446933,-1505.99281,-1677.0402390000002,-952.615384,-935.641994,-929.411015,-1458.4615410000001,-1653.4796099999999,-1212.2119283,45000
225,-1045.710931,-1675.858154,-1685.905552,-1782.4153260000003,-1063.9439949999999,-893.923706,-1076.824397,-1482.292777,-1767.8956690000002,-889.359634,-1336.4130141,45200
226,-1560.481367,-980.956682,-1634.8899529999999,-1133.460372,-867.9438759999999,-1021.48639,-1645.297107,-1814.1908449999999,-956.2806220000001,-1566.340133,-1318.1327347,45400
227,-1615.990575,-1634.295437,-865.6477800000001,-1046.873641,-760.172395,-1754.6986420000003,-1779.8710030000002,-1073.933959,-1618.557903,-921.2886679999999,-1307.1330002999998,45600
228,-908.215552,-1362.331409,-763.417745,-1027.2197939999999,-1685.696173,-1799.153347,-903.4315220000001,-1619.940744,-900.299706,-1743.089898,-1271.279589,45800
229,-1041.007807,-888.5233220000001,-978.960446,-1581.388021,-1820.542575,-970.2161189999999,-1760.736016,-870.697616,-1670.830926,-1098.417046,-1268.1319894,46000
230,-884.5530050000001,-1371.870866,-1628.612824,-1611.104664,-1013.247401,-1708.1517800000001,-853.9485289999999,-1530.3044849999999,-1344.2295900000001,-912.9320789999999,-1285.8955222999998,46200
231,-1556.078161,-1237.440108,-1825.014747,-1037.063437,-1787.2121550000002,-840.3325710000001,-1710.766795,-1346.6674990000001,-907.919358,-1216.6443800000002,-1346.5139211,46400
232,-1550.942673,-1055.60969,-897.9929189999999,-1099.802144,-1256.478911,-1008.556524,-961.2125550000001,-984.177273,-1009.64695,-976.767425,-1080.1187064,46600
233,-981.92854,-1175.459955,-1115.773617,-1124.6990779999999,-977.653364,-910.5316349999999,-1066.929535,-987.2574779999999,-987.09828,-1023.40414,-1035.0735622,46800
234,-1322.572737,-1251.096045,-1328.2157710000001,-1163.428316,-908.685809,-1013.330897,-1191.958339,-1003.80404,-1106.720523,-1112.6186910000001,-1140.2431167999998,47000
235,-1092.023842,-1327.785124,-1167.006746,-1161.856391,-941.3099599999999,-1111.512158,-886.5536119999999,-907.4981019999999,-1129.871042,-1091.373376,-1081.6790353,47200
236,-870.11094,-1442.099704,-883.364976,-1121.8214070000001,-1077.542273,-764.283605,-878.094466,-1121.900973,-933.706391,-1322.4947960000002,-1041.5419531,47400
237,-906.336006,-1214.045652,-1010.8211369999999,-1088.948803,-924.9200199999999,-1047.3602210000001,-1216.884951,-1083.769129,-1050.417155,-1396.040753,-1093.9543827,47600
238,-857.9833070000001,-968.647662,-1083.884075,-1002.685692,-860.569665,-1123.692514,-1025.724217,-1300.3572,-1315.202707,-1190.380268,-1072.9127306999999,47800
239,-1058.334922,-1393.05809,-798.8739,-1135.6383640000001,-1340.5196529999998,-1064.832964,-1502.324612,-1429.693825,-1405.518656,-992.4277880000001,-1212.1222774000003,48000
240,-1314.0527359999999,-910.513783,-895.893989,-1183.158089,-1430.733053,-1248.106319,-1561.500088,-1001.0217060000001,-766.298342,-1052.946791,-1136.4224896,48200
241,-1051.685344,-887.0206880000001,-1075.647678,-1310.8940699999998,-1353.7261,-1345.5779220000002,-1043.908254,-858.0151050000001,-907.2478800000001,-859.043562,-1069.2766603000002,48400
242,-854.1829150000001,-966.238106,-1359.512633,-1233.187803,-1338.736189,-987.295894,-1038.131067,-978.325899,-920.274692,-771.783603,-1044.7668801,48600
243,-1368.7497449999998,-891.543121,-1416.554355,-1080.8613289999998,-1338.133301,-1046.0089619999999,-935.315292,-907.8385789999999,-971.1822800000001,-1137.27052,-1109.3457484,48800
244,-1226.555149,-1321.956417,-1494.264137,-1198.648187,-933.680932,-990.1208439999999,-900.7495369999999,-901.4389279999999,-1042.244002,-1082.886458,-1109.2544590999998,49000
245,-1380.334278,-1324.5305119999998,-1052.8392279999998,-1307.952965,-770.4075320000001,-1058.615217,-880.4979609999999,-754.8536889999999,-782.7169610000001,-1096.2440470000001,-1040.8992389999999,49200
246,-975.514306,-1843.9797,-973.0150060000001,-1171.3762980000001,-798.337175,-960.2964109999999,-1007.7134869999999,-904.5715880000001,-1074.170939,-1109.618888,-1081.8593797999997,49400
247,-1092.827661,-856.5117720000001,-982.673925,-1170.393871,-763.796898,-1072.0260349999999,-1081.456543,-1192.015719,-975.010826,-1385.688126,-1057.2401376000003,49600
248,-1453.569438,-1824.681408,-1063.405491,-1219.469817,-1115.8140119999998,-1000.836399,-1410.771094,-893.195142,-1082.659028,-1154.430878,-1221.8832707,49800
249,-1013.7907650000001,-989.0838130000001,-896.7324880000001,-1169.605973,-753.267568,-1270.245032,-868.252099,-1282.220825,-1037.455921,-1386.329502,-1066.6983986,50000
250,-1189.554318,-1006.530542,-975.776307,-1206.783214,-1636.007282,-1139.053014,-1080.795068,-899.3272460000001,-1754.493746,-1144.593092,-1203.2913829000001,50200
251,-932.125126,-1015.251551,-880.1956230000001,-1135.3385759999999,-1065.4445699999999,-1107.948668,-1042.036985,-1873.1729920000002,-871.960538,-1215.132734,-1113.8607362999999,50400
252,-1184.1140050000001,-756.022118,-1342.170181,-1194.128412,-1100.089848,-980.309852,-1840.0523469999998,-1000.280524,-1377.241766,-1187.399521,-1196.1808574,50600
253,-1450.9638619999998,-1081.4631789999999,-917.3955380000001,-1085.425972,-1038.028352,-1801.118264,-979.758193,-1009.070899,-1034.934422,-1064.718566,-1146.2877247000001,50800
254,-769.220687,-1566.691634,-1078.201123,-1219.234186,-1705.371816,-1132.141725,-1514.528529,-883.201777,-1065.475363,-1007.246933,-1194.1313772999997,51000
255,-1113.930575,-936.251348,-1030.529086,-1517.229032,-988.56296,-1118.423179,-904.6071890000001,-994.667182,-1002.4987779999999,-1477.723108,-1108.4422436999998,51200
256,-759.1328490000001,-1079.585495,-1052.489803,-1504.77943,-1166.943293,-1135.890523,-993.7218439999999,-888.7420400000001,-1135.4194009999999,-1071.3611310000001,-1078.8065808999997,51400
257,-1059.5791279999999,-818.865641,-1779.537889,-1220.742681,-1192.198095,-1036.062786,-1183.8596619999998,-886.070231,-1022.0582890000001,-1205.803923,-1140.4778324999997,51600
258,-1764.3752370000002,-1375.341723,-897.633802,-1201.940181,-1245.273698,-1085.380324,-966.5451630000001,-937.7654630000001,-860.047633,-1216.6500230000001,-1155.0953247,51800
259,-1140.261134,-1032.7117560000002,-1187.683177,-1132.74802,-793.534635,-1033.043055,-1123.364298,-1075.2934699999998,-1052.198684,-1409.130759,-1097.9968988,52000
260,-1098.238349,-1093.149464,-1087.211885,-1197.157094,-995.684625,-1045.318708,-1093.452376,-926.63295,-1219.527194,-1220.2660230000001,-1097.6638668,52200
261,-1088.623678,-1205.182793,-1039.243555,-1172.6837699999999,-863.99861,-985.4489570000001,-966.705836,-1403.3992859999998,-1165.3504369999998,-1200.473049,-1109.1109971,52400
262,-1149.418569,-1097.6813300000001,-1045.743975,-1241.94127,-1009.863893,-913.209773,-1134.78918,-795.5215099999999,-905.8217109999999,-1085.603947,-1037.9595158,52600
263,-1031.055006,-1249.547596,-1108.402921,-1190.195113,-894.337698,-1166.411274,-1179.246184,-869.3590449999999,-1119.241941,-1050.732571,-1085.8529349,52800
264,-1179.722713,-1193.284099,-1160.140486,-1207.374914,-1194.887021,-1149.306031,-1173.9316119999999,-905.248084,-1033.473498,-1135.096907,-1133.2465365,53000
265,-1097.452175,-1828.661977,-1016.8423720000001,-1184.29461,-989.0132710000001,-1031.4097359999998,-1069.2007859999999,-920.84554,-1202.985618,-1149.497504,-1149.0203589,53200
266,-1032.202692,-951.919525,-1329.034855,-1181.4361529999999,-989.22377,-1184.158821,-1057.044846,-1042.603155,-1086.827895,-1558.992444,-1141.3444156,53400
267,-1139.357112,-845.4549789999999,-1009.406852,-1273.061916,-768.905366,-1035.314502,-1110.355175,-1251.040409,-1849.064704,-1190.65921,-1147.2620225,53600
268,-1182.1158710000002,-1206.005283,-1104.089125,-1211.817644,-1009.321332,-1070.583124,-981.0129609999999,-1628.289501,-1173.9978210000002,-1208.773698,-1177.600636,53800
269,-1210.5136220000002,-931.461626,-1165.730755,-1319.322907,-991.0291369999999,-1102.358626,-1576.098639,-888.4738039999999,-814.386916,-1178.568297,-1117.7944328999997,54000
270,-1061.753295,-1384.509356,-1060.625627,-1268.18769,-1148.578821,-1718.9479010000002,-1015.989609,-1045.6587630000001,-943.8670490000001,-1060.1597980000001,-1170.8277909,54200
271,-1175.8151460000001,-1476.24611,-1199.9911730000001,-1324.12169,-1606.200323,-1036.0487699999999,-957.2055529999999,-1080.126161,-1137.91299,-1148.191994,-1214.185991,54400
272,-1424.658317,-1533.3335849999999,-1041.1858550000002,-1299.705842,-1643.288903,-1230.874755,-1038.2703720000002,-1237.453824,-1572.0240099999999,-1279.101528,-1329.9896990999998,54600
273,-1015.6477179999999,-1086.161067,-1174.9470720000002,-1557.762613,-1224.259027,-1221.169969,-1231.469906,-1536.1967769999999,-1450.114452,-1267.794415,-1276.5523016,54800
274,-1149.032189,-1762.145111,-1699.003382,-1226.775133,-1054.518276,-1089.92354,-1754.259083,-1462.33061,-1214.363104,-1066.488657,-1347.8839085000002,55000
275,-1759.478011,-1170.27496,-1160.506044,-1247.835082,-1227.402965,-1729.006745,-1616.424341,-1499.0730449999999,-1197.674268,-1608.739372,-1421.6414833,55200
276,-1098.81092,-1385.423418,-1192.536195,-1261.7639199999999,-1628.78412,-1345.196357,-1275.007798,-1204.122645,-1580.6422929999999,-1141.018537,-1311.3306203,55400
277,-1176.370609,-1363.3512460000002,-1192.9689939999998,-1735.334857,-1468.822963,-1175.772019,-1285.732891,-1669.330521,-1079.7571070000001,-1198.375772,-1334.5816978999999,55600
278,-1106.598323,-1481.1004369999998,-1525.351915,-1128.40237,-1284.118748,-1126.227869,-1687.3873850000002,-1132.111568,-1408.515748,-1002.2232640000001,-1288.2037627,55800
279,-1491.313819,-850.232752,-1299.671251,-1183.233984,-1057.865685,-1865.388944,-1086.7421689999999,-1333.138103,-1308.062042,-1128.5113880000001,-1260.4160137,56000
280,-1473.0324349999999,-1020.127108,-1004.0148859999999,-1202.8357369999999,-1086.391714,-1388.376651,-1022.509374,-914.505224,-1046.2849390000001,-1218.073906,-1137.6151974,56200
281,-1119.84676,-1385.279018,-1029.218479,-1172.905241,-1405.658063,-1056.741245,-893.199176,-778.5985059999999,-1078.739045,-1177.694661,-1109.7880194,56400
282,-1081.896602,-1000.637925,-1046.509345,-1249.8747779999999,-1020.467882,-1190.15289,-1199.533232,-1086.8838759999999,-1033.0452300000002,-1167.931248,-1107.6933008,56600
283,-1138.616128,-1825.646088,-1551.082192,-1326.126319,-1018.5672689999999,-1086.236851,-1203.668955,-1044.1805140000001,-1540.954748,-1154.2572300000002,-1288.9336294,56800
284,-1399.55107,-1224.649118,-1117.6160220000002,-1322.7750939999999,-1075.258279,-1199.08622,-1071.549754,-1377.927669,-1014.5402210000001,-1626.350278,-1242.9303725,57000
285,-1165.030886,-1204.6225359999999,-1156.8715539999998,-1208.9419050000001,-1190.61868,-1223.01654,-1403.58751,-991.2188269999999,-1786.3257019999999,-1202.5530529999999,-1253.2787193,57200
286,-1044.640962,-1388.175202,-1081.167984,-1333.820518,-945.230214,-1468.044814,-1105.374861,-1608.341631,-853.3197289999999,-1155.004164,-1198.3120079,57400
287,-1053.415209,-1024.5075,-1199.731824,-1223.427258,-1474.4897349999999,-1183.794417,-1703.519119,-1029.938032,-1083.775754,-1172.1778470000002,-1214.8776695000001,57600
288,-1742.3073600000002,-1277.469638,-1112.2161820000001,-1257.979297,-873.4366689999999,-1142.8077640000001,-1199.98296,-1266.865839,-1471.760662,-1219.469491,-1256.4295862000001,57800
289,-1008.2109210000001,-1087.0887519999999,-1195.3162849999999,-1200.097238,-1251.725971,-1230.484041,-1110.443696,-1107.1596769999999,-1192.303122,-1135.83853,-1151.8668233,58000
290,-1465.927228,-969.8726039999999,-1174.138839,-1321.81774,-1163.609561,-1143.897966,-1437.272344,-1049.902001,-1101.76047,-1049.466035,-1187.7664788,58200
291,-878.588156,-1577.897767,-1430.584421,-1196.03959,-1259.696731,-1272.666201,-1143.7890869999999,-1093.092763,-1031.730478,-1260.065353,-1214.4150547,58400
292,-1292.4976900000001,-921.142681,-1050.487621,-1243.167823,-1661.620252,-1223.911274,-1140.142958,-987.076915,-1020.958584,-1184.478468,-1172.5484265999999,58600
293,-930.95562,-1092.0106779999999,-1144.0753650000001,-1191.220316,-1084.790015,-1265.5553300000001,-1029.184302,-864.6377259999999,-1453.362491,-1184.002593,-1123.9794435999997,58800
294,-1000.2281939999999,-1202.091455,-1300.409758,-1346.819427,-1100.500542,-1053.225255,-1197.208198,-1641.247791,-1135.4511929999999,-1174.094188,-1215.1276000999999,59000
295,-1391.5215560000001,-1210.460247,-1134.615675,-1120.540538,-970.306702,-1223.121478,-1619.093575,-960.760634,-885.8492650000001,-1028.127425,-1154.4397095000002,59200
296,-1173.341226,-970.169705,-1133.119875,-1223.529687,-1033.917432,-1174.043536,-1083.7978890000002,-1125.3829460000002,-1451.400842,-1631.660914,-1200.0364052,59400
297,-941.229941,-904.9494210000001,-1092.179938,-1237.815305,-1118.524032,-1153.239777,-1040.653861,-1136.974767,-1830.582886,-1173.150427,-1162.9300355,59600
298,-1181.628203,-1002.904283,-1128.483747,-1185.497703,-1023.883017,-1130.822576,-1208.346168,-1658.876271,-1066.832759,-1287.4265460000001,-1187.4701273,59800
299,-905.172107,-966.055136,-1131.845159,-1174.113,-1216.765318,-1145.7220539999998,-1634.1693890000001,-1000.421303,-1065.2877859999999,-1159.414343,-1139.8965594999997,60000
300,-1000.605251,-882.454566,-1018.9147310000001,-1202.657512,-1289.37176,-1730.560207,-1045.8665130000002,-1085.545523,-1041.857212,-1139.059144,-1143.6892419,60200
301,-1089.145632,-1210.958349,-1042.32151,-1167.049359,-1430.401825,-1165.866562,-1064.751558,-1035.312515,-954.9317369999999,-1276.4520710000002,-1143.7191117999998,60400
302,-1108.262459,-1604.2728029999998,-1152.942905,-1573.131745,-1013.440537,-1206.7845519999998,-1177.301311,-1182.604207,-1110.91295,-1095.462335,-1222.5115804000002,60600
303,-1586.091917,-1819.5216890000002,-1681.8233109999999,-1162.015676,-1064.725943,-1225.645,-1076.028402,-1144.09724,-1090.333768,-1539.081046,-1338.9363991999999,60800
304,-1032.884563,-1347.103411,-1210.338023,-1245.556923,-1532.8539560000002,-1329.2715130000001,-994.407158,-1194.532826,-1266.1589119999999,-1245.643219,-1239.8750504000002,61000
305,-1095.5489710000002,-1011.8815060000001,-1201.676496,-1403.5340820000001,-1085.476,-1013.1912060000001,-1217.592019,-1266.690662,-941.604593,-1410.400987,-1164.7596522,61200
