,r,r,r,r,r,r,r,r,r,r,mean_reward,timesteps
15,-930.408284,-972.075467,-750.0790480000001,-897.077728,-1635.468542,-907.9777429999999,-841.908042,-860.0370929999999,-1385.626139,-1734.717805,-1091.5375890999999,3200
16,-1515.054873,-1811.547954,-1257.039501,-1597.095278,-856.010509,-1260.288508,-1149.6633160000001,-1710.323179,-876.878449,-958.5750029999999,-1299.2476570000001,3400
17,-1180.278083,-957.0924210000001,-1685.5162510000002,-967.300725,-837.337616,-1168.453113,-1739.981514,-880.1469689999999,-1174.87859,-1596.5731210000001,-1218.7558402999998,3600
18,-1796.790775,-1070.571794,-1161.976772,-1168.2477390000001,-1413.012684,-1639.406281,-858.8410259999999,-1111.8964839999999,-1493.318712,-874.780105,-1258.8842372000001,3800
19,-868.419575,-1077.576655,-1056.157853,-965.8151720000001,-1621.057448,-913.401666,-1020.195469,-1621.9720929999999,-880.5619550000001,-992.1629740000001,-1101.7320860000002,4000
20,-1205.0443369999998,-1100.207451,-1010.8143880000001,-1561.6075369999999,-955.835161,-1145.242256,-1708.8469710000002,-893.8536529999999,-970.676088,-1152.349533,-1170.4477375000001,4200
21,-1173.4462369999999,-1461.986413,-1414.598043,-847.8874310000001,-1134.303395,-1629.925592,-755.023505,-979.033897,-1069.452238,-866.455842,-1133.2112592999997,4400
22,-1452.8095529999998,-929.87885,-768.527217,-1048.186072,-1797.120752,-825.079096,-1266.7131980000001,-1261.175406,-883.464281,-1454.442121,-1168.7396546,4600
23,-756.759079,-734.6641860000001,-1072.8853490000001,-1800.180877,-897.2419160000001,-1102.04361,-1153.381364,-1067.559243,-1504.405614,-881.42384,-1097.0545078,4800
24,-827.762433,-1375.5479109999999,-1663.164755,-1184.9814119999999,-1101.3002099999999,-976.6477779999999,-1329.1930519999999,-1295.664883,-883.7972189999999,-1021.4211220000001,-1165.9480774999997,5000
25,-1639.066914,-628.764042,-1329.817106,-1340.057409,-1159.3740300000002,-1373.39011,-1015.131066,-992.0150570000001,-1211.32447,-1446.869876,-1213.581008,5200
26,-1275.694222,-882.584474,-1418.037292,-1176.209867,-1433.47514,-1280.299843,-960.1832029999999,-1085.14056,-1424.781828,-870.818307,-1180.7224735999998,5400
27,-1142.887606,-856.286702,-1182.4141960000002,-1301.822688,-1067.954108,-883.257606,-970.714525,-1375.614374,-641.713713,-737.608704,-1016.0274222,5600
28,-1301.73791,-1070.4799699999999,-1582.579259,-1286.4334609999999,-857.814472,-861.455561,-1476.590743,-889.039058,-810.3487700000001,-852.624426,-1098.9103630000002,5800
29,-1289.522552,-1345.0784859999999,-1194.255547,-879.659218,-1068.073424,-1402.956508,-815.888132,-1090.379526,-854.845777,-818.460612,-1075.9119782000002,6000
30,-1267.1610779999999,-953.288888,-763.07463,-1167.619861,-1438.071164,-937.9249900000001,-799.114547,-827.800982,-926.754459,-1226.5306380000002,-1030.7341237,6200
31,-962.9011199999999,-982.805018,-959.533573,-1484.208826,-779.124521,-953.67298,-754.745196,-957.059665,-1388.891897,-808.9613400000001,-1003.1904135999999,6400
32,-1640.490066,-800.8412509999999,-1126.184004,-747.173353,-1262.7825189999999,-1284.510669,-1128.777467,-1291.66777,-1153.774046,-1358.118942,-1179.4320087,6600
33,-1252.756703,-1711.510962,-759.8706269999999,-1181.621434,-1319.532835,-981.2589429999999,-1594.6473720000001,-961.023519,-1424.251687,-881.719436,-1206.8193518,6800
34,-808.8851940000001,-1203.227702,-1149.1970119999999,-1289.4305259999999,-1064.860742,-1376.134999,-1065.491104,-1316.652947,-751.79364,-1477.8905300000001,-1150.3564396,7000
35,-1298.450831,-935.861376,-1285.466525,-1130.851412,-1474.470159,-1175.943802,-1301.194575,-1071.763461,-1593.118624,-1289.666608,-1255.6787373,7200
36,-1176.085826,-1162.8775150000001,-921.252083,-1397.961364,-1000.2407,-1306.462375,-785.020019,-1620.418442,-1568.289874,-785.5011059999999,-1172.4109303999999,7400
37,-882.4948310000001,-1328.893305,-1338.770792,-1271.864364,-1290.185375,-878.7407800000001,-1403.473297,-1306.721773,-962.81565,-1274.687026,-1193.8647193,7600
38,-1420.6273210000002,-1764.883095,-1069.81096,-1282.410991,-862.4744039999999,-1550.8406439999999,-1446.870045,-817.393872,-1271.774222,-1173.865768,-1266.0951321999999,7800
39,-1154.918044,-1174.048771,-1070.480374,-871.019918,-1665.018819,-1297.888642,-853.32522,-1313.1951800000002,-1196.791019,-1833.993479,-1243.0679466,8000
40,-1695.082258,-1480.587286,-1479.4230300000002,-1570.0900880000002,-1406.49661,-1073.1768,-772.0986320000001,-1822.415368,-906.680227,-1072.453099,-1327.8503398,8200
41,-1507.068614,-1724.7969870000002,-1696.708481,-1365.36692,-1080.245499,-756.934079,-1608.703752,-770.136316,-750.887341,-1708.4063989999997,-1296.9254388,8400
42,-1546.5345929999999,-1068.1222480000001,-1258.35914,-1070.5011880000002,-833.050508,-1459.2282460000001,-885.6330539999999,-760.102031,-1557.793724,-1829.535675,-1226.8860407,8600
43,-1409.156083,-758.202287,-980.0938269999999,-813.029345,-1589.698163,-886.39671,-1072.9020189999999,-1666.356108,-1521.789476,-1231.51599,-1192.9140008,8800
44,-1247.245281,-984.9797179999999,-861.730469,-1511.931247,-875.7112710000001,-954.484703,-1645.068514,-1654.569833,-1174.54428,-956.8356550000001,-1186.7100971000002,9000
45,-756.3791610000001,-1076.74379,-1716.5543519999999,-956.7486369999999,-865.7870130000001,-1689.5644829999999,-1593.312533,-1083.649594,-971.6729220000001,-887.6525849999999,-1159.806507,9200
46,-1532.445579,-1287.466374,-921.036322,-966.930321,-1706.3291989999998,-1637.574549,-1097.623439,-748.2354349999999,-884.182981,-1308.244347,-1209.0068545999998,9400
47,-877.97681,-1073.869682,-795.484433,-1668.165029,-1571.976719,-1236.500771,-812.437233,-1105.699757,-1200.811634,-1210.935853,-1155.3857921,9600
48,-852.6326310000001,-1525.266055,-1276.6600429999999,-1232.3891609999998,-1827.0494239999998,-1562.378195,-1410.962281,-1800.3561510000002,-965.5270029999999,-1436.056312,-1388.9277256,9800
49,-1333.793536,-1494.124304,-1173.394145,-1717.057898,-1452.853441,-1428.185374,-1528.811473,-753.984754,-1508.8618720000002,-1374.259758,-1376.5326555,10000
50,-1291.6447039999998,-1854.363529,-1550.9200289999999,-1567.107341,-1421.638252,-1801.9332140000001,-972.53729,-1468.748031,-1308.434289,-1579.577371,-1481.690405,10200
51,-1798.1319649999998,-1455.711652,-1415.235904,-1335.248967,-1794.837991,-885.198922,-1644.743138,-1439.8181220000001,-1548.696858,-1610.376058,-1492.7999576999998,10400
52,-1555.5614289999999,-1320.1948960000002,-1534.50893,-1802.8186719999999,-1075.876056,-1544.5969,-1379.656223,-1436.399195,-1836.766218,-1763.356043,-1524.9734561999999,10600
53,-1587.4671970000002,-1475.0917539999998,-1824.636635,-1075.428887,-1627.6489199999999,-1411.201835,-1597.759841,-1725.137267,-1701.523191,-1357.000769,-1538.2896296,10800
54,-1734.9563879999998,-1070.365423,-873.4919289999999,-1525.051765,-1501.0944470000002,-1589.7276880000002,-1632.4166189999999,-1699.7304219999999,-1490.415272,-1540.5298300000002,-1465.7779783,11000
55,-1063.586872,-1349.804934,-1571.117782,-1367.799532,-1610.7888890000002,-1643.642563,-1797.557096,-1500.428771,-1438.776637,-979.0079519999999,-1432.2511028000001,11200
56,-1783.041745,-751.4607940000001,-1489.363706,-1154.173015,-1461.727864,-863.6218960000001,-1336.40071,-1781.33594,-1717.215929,-1303.057855,-1364.1399454000002,11400
57,-1621.657726,-862.489232,-1058.707417,-1300.2379130000002,-999.6984369999999,-1448.847916,-1846.9083719999999,-1681.789446,-1289.3170949999999,-850.8791679999999,-1296.0532722,11600
58,-1059.3492880000001,-1600.766224,-1468.852582,-878.1310279999999,-1528.191922,-1763.6579140000001,-1518.698646,-1272.858769,-968.6378550000001,-968.8387869999999,-1302.7983015000002,11800
59,-1292.259031,-1346.6245880000001,-754.290244,-1595.871448,-1723.076425,-1582.260484,-1651.9415490000001,-772.568266,-969.325258,-1642.6661609999999,-1333.0883454,12000
60,-748.889167,-1762.1004739999998,-1445.1300880000001,-1841.78917,-1502.304034,-1287.758255,-870.4929060000001,-885.5363140000001,-1721.7294539999998,-1158.7042310000002,-1322.4434093,12200
61,-1706.211755,-1654.2166869999999,-1689.7664109999998,-1796.8710219999998,-1508.341498,-767.927017,-1069.387132,-1549.882902,-1141.1529189999999,-1532.743408,-1441.6500750999999,12400
62,-1808.967041,-1186.5184140000001,-1807.478564,-1279.296871,-893.139645,-1164.879196,-1548.736911,-1177.12418,-1775.1204710000002,-1502.3699,-1414.3631192999999,12600
63,-1743.7960620000001,-1277.462568,-1181.836904,-777.269372,-857.6374289999999,-1502.050654,-1181.617795,-1660.2710339999999,-1341.483923,-1169.529035,-1269.2954775999997,12800
64,-881.329159,-1564.479195,-1022.3014810000001,-1169.8443849999999,-1814.424132,-833.492753,-1127.106992,-829.375269,-1757.875538,-1567.8052539999999,-1256.8034157999998,13000
65,-956.247017,-1406.96074,-1164.245721,-1767.8789530000001,-868.6280630000001,-1283.141755,-1085.658845,-1461.325973,-1563.549913,-1517.36321,-1307.500019,13200
66,-1046.682468,-1405.675591,-1558.020703,-1025.4549140000001,-1072.0499949999999,-873.492706,-1544.375464,-1522.935881,-1547.778016,-1416.028338,-1301.2494075999998,13400
67,-1662.599186,-862.31976,-1256.51695,-1165.62041,-874.632134,-1576.925599,-1704.851397,-1462.16685,-1322.351764,-1304.057174,-1319.2041224,13600
68,-1167.4681,-748.9033009999999,-1169.1250220000002,-964.884608,-1557.739607,-1631.856248,-1447.939125,-1262.343775,-1296.027085,-1097.054434,-1234.3341305,13800
69,-1207.060805,-872.952213,-1139.3998210000002,-1655.481129,-1588.963078,-1434.936909,-1312.593854,-1358.877934,-756.310358,-1067.494894,-1239.4070995,14000
70,-1067.637489,-974.9390199999999,-1673.095104,-1514.3637099999999,-1447.866702,-1312.129588,-1346.057218,-972.556125,-1068.04192,-1054.667756,-1243.1354632,14200
71,-1656.457627,-1786.9129739999998,-1541.7565,-1356.749446,-1216.8089730000002,-1335.269688,-1072.944901,-944.821658,-854.138419,-1070.374331,-1283.6234517,14400
72,-1764.196645,-1072.332354,-1406.316173,-887.104752,-879.8685529999999,-755.544744,-786.207444,-1004.382493,-1451.284076,-1167.618758,-1117.4855992,14600
73,-1545.472805,-1297.372101,-915.50823,-969.83926,-861.798676,-1054.521467,-1058.905532,-1537.778467,-1071.717128,-1001.757498,-1131.4671164000001,14800
74,-875.0600710000001,-887.673673,-945.3295300000001,-845.383334,-880.163732,-971.3677449999999,-1520.850872,-773.545583,-1202.00432,-1315.687601,-1021.7066461000001,15000
75,-1141.279518,-872.205675,-896.662721,-884.644961,-904.4909269999999,-1512.351502,-856.6878960000001,-1168.217929,-1065.979597,-752.388183,-1005.4908908999998,15200
76,-867.656835,-969.410861,-875.4455009999999,-924.917498,-1328.0014310000001,-927.8844019999999,-1202.1574380000002,-1193.939991,-878.5481300000001,-1009.173151,-1017.7135237999998,15400
77,-957.9509,-1486.1823060000002,-755.915589,-1471.277674,-978.184626,-1230.957533,-1086.2515369999999,-986.758489,-918.998617,-896.03981,-1076.8517081,15600
78,-871.8665710000001,-861.177683,-1380.530543,-874.7125199999999,-974.827567,-1233.101613,-911.2270560000001,-1066.688897,-885.1668189999999,-1563.008402,-1062.2307670999999,15800
79,-1349.6595519999998,-1069.456128,-1073.270726,-1286.3248199999998,-1212.593715,-867.453912,-899.871449,-896.248321,-1321.556716,-757.255262,-1073.3690601,16000
80,-1336.543743,-1238.734109,-852.3459730000001,-1251.04356,-1339.483235,-1168.5590320000001,-864.2725859999999,-1549.3724789999999,-1178.69164,-1061.517785,-1184.0564141999998,16200
81,-869.628118,-973.2454710000001,-1262.476262,-1650.628211,-1070.422004,-922.04123,-1620.7162779999999,-1250.297281,-906.110252,-1124.734933,-1165.030004,16400
82,-1176.378458,-1045.120809,-1553.250624,-856.527426,-1049.407963,-1556.687361,-1387.760377,-867.8122890000001,-1187.463282,-1062.46446,-1174.2873049,16600
83,-1566.107226,-863.6101449999999,-870.645,-957.211358,-1479.664341,-1361.94379,-1067.1021269999999,-1176.205336,-956.1779619999999,-1137.82413,-1143.6491415,16800
84,-1062.856337,-1298.2152529999998,-873.136822,-1523.6201740000001,-1183.141337,-1207.950083,-1174.9171880000001,-965.564495,-1053.8519800000001,-869.49036,-1121.2744029,17000
85,-855.241338,-1212.726134,-1731.283948,-1331.693837,-874.1442519999999,-1206.3842439999999,-983.433339,-970.3846800000001,-1023.7150439999999,-1485.067569,-1167.4074385000001,17200
86,-1655.31323,-899.057783,-1389.63111,-871.6806310000001,-1070.4448,-1178.387269,-1151.131602,-1071.4540630000001,-1363.4525800000001,-1007.834508,-1165.8387576,17400
87,-1178.134619,-1555.958774,-1182.161512,-1243.353906,-1071.946593,-998.2679539999999,-1113.180323,-1502.788558,-968.364539,-1104.3954820000001,-1191.8552260000001,17600
88,-873.4571619999999,-1165.980619,-1393.926412,-1823.729739,-1633.587873,-1777.865445,-1191.697618,-1714.896625,-1072.9552640000002,-1661.333842,-1430.9430599,17800
89,-1401.731673,-1179.527695,-1797.174395,-1661.612773,-1749.223532,-1169.793533,-1485.776151,-983.062057,-1686.5615070000001,-1132.3310119999999,-1424.6794328,18000
90,-1668.817769,-941.041625,-1459.608937,-1823.545545,-966.7835210000001,-1611.9010779999999,-1300.33628,-1689.199728,-868.7280509999999,-1034.318496,-1336.428103,18200
91,-1569.7462039999998,-1462.125394,-1595.5105800000001,-889.793728,-1665.159287,-1231.896899,-1566.14279,-1053.421885,-983.830235,-858.9462609999999,-1287.6573262999996,18400
92,-1804.05007,-1456.226374,-1187.94768,-1475.810552,-1263.0542269999999,-1628.461292,-1167.709413,-860.2942109999999,-1074.3954119999999,-1565.042187,-1348.2991418000001,18600
93,-1163.0991099999999,-1167.532395,-1503.951916,-1214.552557,-1665.812709,-1210.939662,-860.0990109999999,-897.652724,-1627.5633890000001,-1387.9635349999999,-1269.9167008,18800
94,-1568.2566359999998,-1562.123769,-1178.036881,-1629.73441,-1073.303844,-1180.149364,-857.075203,-1661.820354,-1399.8999720000002,-1299.0641890000002,-1340.9464622,19000
95,-1176.7872960000002,-1566.542455,-1530.228906,-971.172466,-1146.805441,-856.771753,-1753.641565,-1450.7320359999999,-966.708216,-1779.1637460000002,-1319.8553880000002,19200
96,-1300.22404,-1183.050558,-1778.342214,-1098.545756,-871.7847949999999,-1206.884513,-1085.964999,-1159.865166,-1450.702345,-1729.5947,-1286.4959086,19400
97,-1689.064606,-1087.333174,-857.3676019999999,-967.1041150000001,-1284.20035,-1270.1543279999999,-1295.30109,-1448.729041,-1835.1088320000001,-938.4400029999999,-1267.2803141,19600
98,-864.9181060000001,-1065.63099,-954.6909880000001,-1260.3596730000002,-1178.157167,-1397.417774,-1438.779135,-1825.1338190000001,-1171.825452,-1303.307563,-1246.0220666999999,19800
99,-983.692898,-904.9569849999999,-1284.860456,-1213.824164,-1402.886364,-1570.3665310000001,-1828.1924510000001,-990.9150400000001,-1272.667915,-918.9465779999999,-1237.1309382,20000
100,-1160.421484,-944.352247,-1215.171062,-1359.144739,-1335.501356,-1822.5536760000002,-1178.616212,-1250.2098369999999,-980.98873,-923.5860210000001,-1217.0545363999997,20200
101,-1159.000218,-1243.861391,-1355.637232,-1488.4852,-1801.173098,-1337.692368,-1202.331504,-883.99329,-905.978677,-1055.100106,-1243.3253083999998,20400
102,-1397.59987,-889.963699,-1665.133102,-1822.0718140000001,-1226.927616,-1313.844094,-1089.674633,-871.267477,-849.872875,-1218.010164,-1234.4365343999998,20600
103,-1429.2483789999999,-894.803052,-1763.276075,-1270.441305,-1294.513007,-921.93645,-865.2906849999999,-1046.838461,-1000.3808720000001,-909.1762669999999,-1139.5904553,20800
104,-1370.263319,-1060.1748699999998,-1312.584163,-1871.493253,-1593.582724,-1029.7264089999999,-986.678058,-1784.7801190000002,-1499.496881,-1341.156851,-1384.9936647,21000
105,-1250.449572,-1723.7187,-1780.2593739999998,-1875.267179,-876.383914,-1188.8120490000001,-1725.8097539999999,-1408.81394,-1304.588086,-851.19438,-1398.5296948,21200
106,-1725.9398780000001,-1070.187089,-1754.9176969999999,-1157.831271,-981.7739730000001,-1688.7032789999998,-1393.176142,-1258.383188,-973.648407,-1834.338609,-1383.8899533000001,21400
107,-1715.363539,-1739.879225,-1221.548953,-1083.329491,-1684.6759079999997,-1744.2110420000001,-1074.102915,-1063.771164,-1649.5173,-1060.40965,-1403.6809187,21600
108,-822.60974,-822.375939,-862.7836179999999,-1743.7714440000002,-1467.776379,-1313.6166130000001,-889.819385,-1586.751532,-1163.085144,-1847.2431550000001,-1251.9832949,21800
109,-1098.010659,-962.377116,-1843.5655739999997,-1580.436551,-1171.204694,-1031.5752539999999,-1635.595853,-897.670199,-1451.118874,-931.360366,-1260.291514,22000
110,-1746.8239999999998,-958.303561,-1666.113629,-1354.381225,-1012.85508,-1828.3483410000001,-857.647023,-1756.924046,-983.350819,-962.1708449999999,-1312.6918569,22200
111,-1558.178067,-1449.324542,-1360.087859,-986.683122,-1576.6451539999998,-1152.0502880000001,-1481.010157,-821.2254780000001,-843.048981,-864.756075,-1209.3009723,22400
112,-858.094484,-1028.784993,-1277.65848,-1643.521701,-1070.641929,-1717.878054,-1628.5249900000001,-1506.306925,-865.875266,-1498.568947,-1309.5855769000002,22600
113,-1191.6510119999998,-1182.265444,-1743.076344,-1259.979717,-1429.4859880000001,-1718.291068,-1197.319686,-893.733426,-1632.856445,-948.657051,-1319.7316181,22800
114,-1611.612253,-1192.3091539999998,-1037.885857,-1746.585441,-1734.8469739999998,-1453.126079,-899.334773,-1623.387222,-993.0997769999999,-978.121893,-1327.0309422999999,23000
115,-963.405843,-1876.9485789999999,-1749.8159260000002,-1605.9396689999999,-1089.268352,-1151.1625880000001,-1521.3954,-960.2054720000001,-1069.88444,-1166.599905,-1315.4626173999998,23200
116,-1532.198364,-1805.2412199999999,-1770.970858,-1612.817161,-1020.118591,-1637.000659,-815.188167,-1174.828105,-1289.407308,-1726.430834,-1438.4201267,23400
117,-1752.4751,-1518.724964,-1499.7868050000002,-1172.608309,-1509.5028109999998,-1161.886042,-976.43445,-816.270906,-1822.922288,-1403.2841210000001,-1363.3895796000002,23600
118,-1420.3753800000002,-986.1092789999999,-1133.393022,-1594.155083,-899.057342,-1321.305484,-1149.622553,-1781.4841190000002,-1696.9756670000002,-1174.442086,-1315.6920015,23800
119,-1088.124288,-902.845466,-1659.267339,-861.8524560000001,-1065.8886619999998,-1338.007353,-1666.306931,-1809.9210690000002,-1265.844323,-1123.0930640000001,-1278.1150951,24000
120,-1152.6375289999999,-1036.608137,-1736.751777,-1394.986765,-868.936909,-1750.065452,-1715.7183940000002,-908.2233539999999,-1167.834012,-1295.331218,-1302.7093547,24200
121,-1753.4160170000002,-1162.613275,-1490.587833,-1190.799088,-1749.700134,-1842.457381,-1020.841101,-1153.414824,-1466.3445570000001,-869.492882,-1369.9667092,24400
122,-1188.0519769999999,-948.2124029999999,-1327.3576369999998,-1805.242989,-1612.462135,-1015.3689710000001,-993.85631,-966.060301,-772.718038,-1186.839402,-1181.6170162999997,24600
123,-1254.6310230000001,-1744.585775,-1752.683287,-1643.609753,-629.931011,-1294.4027740000001,-1068.727134,-742.7119730000001,-1166.1428349999999,-887.956091,-1218.5381656000002,24800
124,-1821.757398,-1186.244651,-1858.375754,-898.534958,-1153.041284,-1487.411615,-792.206271,-876.33119,-813.178759,-1668.424455,-1255.5506335,25000
125,-1637.122125,-1164.6079619999998,-1008.0418589999999,-1259.613441,-1166.212812,-1126.889247,-1029.593428,-859.3774960000001,-1685.890391,-1130.778292,-1206.8127053,25200
126,-1070.4961349999999,-752.672717,-1114.090913,-1294.130985,-890.3297460000001,-877.8758210000001,-746.573277,-1860.6179809999999,-1296.457253,-1170.5167099999999,-1107.3761537999999,25400
127,-967.830908,-956.59296,-1411.341741,-841.400789,-949.398833,-1053.438543,-1832.774975,-1073.344319,-1288.5707519999999,-1069.419797,-1144.4113617,25600
128,-928.995892,-1129.654761,-1545.499413,-1483.480979,-1377.0068410000001,-1142.101096,-1465.936111,-1597.1273390000001,-1729.5291550000002,-1674.328666,-1407.3660253000003,25800
129,-1414.944171,-1393.376437,-1511.372827,-1456.566041,-977.265942,-1699.605895,-1827.110575,-1528.5356980000001,-1796.985049,-1129.572431,-1473.5335066,26000
130,-1070.3309390000002,-964.647336,-1562.366455,-760.803754,-1625.558536,-1729.1310460000002,-1758.808771,-1689.596453,-1185.730424,-1299.874755,-1364.6848469000001,26200
131,-1375.447175,-1085.693343,-1164.153527,-1544.137396,-1663.663589,-1774.568718,-1801.12907,-749.940156,-1443.843584,-1061.9360140000001,-1366.4512572000003,26400
132,-901.1375800000001,-1174.7576800000002,-1517.666298,-1782.948665,-1761.206746,-1779.998982,-910.4494109999999,-1095.05911,-1111.664244,-961.0094460000001,-1299.5898161999999,26600
133,-1567.453766,-1228.033344,-1460.690305,-1662.61913,-1648.6592560000001,-1300.456114,-1260.4347300000002,-1101.306659,-1285.17902,-1158.861713,-1367.3694037,26800
134,-1539.314583,-1240.733801,-1542.31735,-1728.8493859999999,-1071.623629,-1455.425594,-970.8675800000001,-1049.972447,-1322.620168,-1134.880718,-1305.6605255999998,27000
135,-1472.303756,-1850.4030420000001,-1562.6960960000001,-1057.592965,-1311.288139,-1157.518161,-881.4386119999999,-1288.320094,-1210.210452,-1372.029463,-1316.3800780000001,27200
136,-862.799756,-876.4103960000001,-1085.4010269999999,-1050.277205,-1372.760425,-1302.40104,-1624.3398439999999,-1621.422517,-1280.47625,-1278.7858039999999,-1235.5074264,27400
137,-895.749757,-1748.934863,-1208.529159,-1290.027388,-1167.80126,-1690.672966,-1814.9935690000002,-1181.144403,-1303.412277,-1043.40797,-1334.4673612000001,27600
138,-1016.1422150000001,-1320.807601,-1699.7071629999998,-1374.8712369999998,-1733.033154,-1845.9105539999998,-1196.147897,-1112.370681,-882.488042,-1711.954459,-1389.3433003000002,27800
139,-1403.1295400000001,-1359.545117,-1302.7107939999999,-1520.309723,-1766.6283429999999,-1165.568728,-990.6067210000001,-1019.206703,-1577.045665,-1193.5784019999999,-1329.8329736,28000
140,-1072.702759,-1490.843673,-1443.359758,-1778.852891,-880.703904,-1448.113951,-896.422562,-1419.027697,-1271.042293,-1295.547148,-1299.6616636,28200
141,-1579.043499,-1319.125458,-1800.2766239999999,-864.06484,-1070.6508390000001,-1166.08677,-1536.7833050000002,-1113.028513,-1390.164884,-1595.070138,-1343.4294869999999,28400
142,-1780.334874,-1112.4355460000002,-1162.182789,-1080.0212179999999,-835.536335,-1567.390168,-1253.746258,-1277.7727869999999,-1615.338507,-1070.1763779999999,-1275.4934859999998,28600
143,-975.859808,-1584.477203,-1277.004544,-885.1553759999999,-1537.845715,-1495.513769,-1169.135321,-1387.535836,-1246.6184560000002,-968.998175,-1252.8144203,28800
144,-1465.9380099999998,-1314.3566759999999,-1202.4187980000002,-1446.150793,-1524.86557,-1769.372282,-1735.1987800000002,-977.8808429999999,-1165.957079,-1753.2307859999999,-1435.5369617000001,29000
145,-1096.4830470000002,-1754.8399969999998,-1500.542491,-1326.2548470000002,-1768.534834,-1374.579982,-1071.866711,-1146.585212,-1727.101611,-1225.959984,-1399.2748716,29200
146,-1464.4534130000002,-1076.539561,-1575.3738759999999,-1493.448829,-1520.40152,-1315.5801689999998,-844.7318640000001,-1785.718711,-1136.030787,-1640.543508,-1385.2822237999999,29400
147,-1634.072018,-1418.255748,-1794.153445,-1428.266355,-1069.608013,-1076.203002,-1760.8056940000001,-1101.1882890000002,-1733.954614,-1126.942012,-1414.344919,29600
148,-1779.863015,-1266.555706,-1484.699677,-1184.331697,-981.878659,-1745.280553,-810.7652730000001,-1622.761909,-858.190998,-1640.04508,-1337.4372567000003,29800
149,-1547.640306,-1084.263699,-1315.328704,-896.5010359999999,-1696.866837,-1200.787606,-1574.396925,-874.0256630000001,-1589.8715539999998,-959.472567,-1273.9154897000003,30000
150,-919.3738800000001,-1190.056245,-1054.2022240000001,-1646.828915,-995.785872,-1822.871038,-756.8638269999999,-1469.600707,-973.802819,-854.485481,-1168.3871008,30200
151,-857.608875,-1226.603597,-1816.818864,-1013.82554,-1461.531679,-875.332177,-1629.518246,-1090.6933900000001,-851.6107949999999,-1172.4180210000002,-1199.5961184,30400
152,-1036.501608,-1336.377861,-1475.7899,-878.2431849999999,-863.825681,-1789.109309,-1305.7576490000001,-1760.147073,-947.6303439999999,-1382.972343,-1277.6354952999998,30600
153,-1316.167664,-1647.244311,-1201.718954,-940.1924029999999,-1625.034924,-1443.609859,-1543.1501289999999,-985.60227,-1191.450834,-1178.170175,-1307.2341522999998,30800
154,-850.973324,-1332.259881,-1248.228273,-1648.0621939999999,-1424.86789,-1845.406928,-887.991003,-1282.290731,-1065.596628,-1484.019459,-1306.9696311,31000
