,r,r,r,r,r,r,r,r,r,r,mean_reward,timesteps
16,-863.878742,-1642.675334,-853.6999390000001,-1097.501469,-1721.273314,-1161.370589,-1110.646035,-773.636543,-1499.3988769999999,-1716.3566050000002,-1244.0437447000002,3400
17,-967.1939199999999,-1072.4593439999999,-1159.169131,-1762.484609,-895.3395730000001,-1328.229131,-919.454833,-1833.4322829999999,-1638.225181,-1443.884286,-1301.9872291,3600
18,-1676.281333,-1153.923597,-1370.164832,-1005.0136359999999,-933.840107,-973.598698,-974.68765,-827.7804629999999,-1288.9443880000001,-856.916775,-1106.1151478999998,3800
19,-1322.602947,-1253.7172699999999,-880.5998109999999,-1069.213989,-900.1974359999999,-740.164429,-858.814982,-1309.353464,-1098.665951,-1235.432639,-1066.8762918000002,4000
20,-1303.459807,-1071.832724,-1058.736709,-1096.288913,-1614.208717,-969.4561769999999,-974.627833,-1777.275992,-1380.827113,-1021.908199,-1226.8622184,4200
21,-867.157042,-866.2303890000001,-1197.938188,-1416.944998,-1043.951293,-883.9957509999999,-1748.052957,-1487.316312,-1196.2238029999999,-1177.425144,-1188.5235877000002,4400
22,-1085.88075,-1177.145602,-1271.649722,-1801.96208,-1554.576442,-1731.8566859999999,-1075.915309,-1555.286686,-1221.773875,-1455.7853109999999,-1393.1832462999998,4600
23,-1446.27532,-1188.099194,-1477.645751,-1603.9876359999998,-1759.979014,-1074.062208,-1738.43163,-1236.949722,-1577.267744,-1276.826679,-1437.9524898,4800
24,-1521.969468,-1104.213628,-1642.3223380000002,-764.533948,-891.877064,-1302.852773,-1087.544686,-1338.217272,-1475.37148,-1834.1417609999999,-1296.3044417999997,5000
25,-1775.836308,-973.3280490000001,-971.7932689999999,-853.380583,-1129.84842,-1129.399425,-1343.972355,-1324.5026619999999,-1681.910744,-1319.127919,-1250.3099734000002,5200
26,-1230.126544,-752.165405,-1353.7536519999999,-1744.2212149999998,-1756.8523719999998,-857.831582,-876.9623339999999,-1686.580257,-1383.4203300000001,-1074.8373060000001,-1271.6750997,5400
27,-1401.748324,-1452.9520289999998,-1613.510984,-1819.1200170000002,-958.576533,-962.2000019999999,-1657.685008,-1639.37921,-1393.900039,-1068.842303,-1396.7914449000002,5600
28,-917.3177019999999,-917.690793,-1324.696641,-1790.704663,-933.74081,-1628.544059,-1492.35235,-1437.552767,-902.078004,-1589.9727,-1293.4650488999998,5800
29,-1373.753801,-1215.099393,-1755.906223,-967.2879429999999,-1751.1255399999998,-1502.206995,-1379.904286,-877.477352,-1665.825663,-1101.663149,-1359.0250345,6000
30,-1001.892293,-939.9970519999999,-1651.1939009999999,-1365.972617,-1077.935039,-1717.6567850000001,-1756.973313,-1075.772358,-849.420734,-1272.599555,-1270.9413647,6200
31,-1855.0798519999998,-1221.4067699999998,-1323.160084,-1243.110625,-1893.488502,-1759.115036,-759.042322,-980.772068,-1336.624932,-1045.682217,-1341.7482408,6400
32,-951.33104,-1396.262975,-1447.516336,-1520.275977,-1480.665386,-951.698409,-1503.873613,-1651.703221,-1676.258791,-1777.696846,-1435.7282594,6600
33,-1419.275998,-1394.114719,-1100.082734,-1624.143976,-861.6796800000001,-1408.450342,-1412.859339,-1455.845879,-1659.4601460000001,-1287.453628,-1362.3366441,6800
34,-747.557283,-1165.100414,-998.3016660000001,-1066.9528269999998,-1305.943016,-1165.2545109999999,-1682.2409949999999,-1673.2567060000001,-946.774576,-1520.238537,-1227.1620530999999,7000
35,-759.294378,-1684.9099410000001,-903.1635880000001,-1715.028713,-1060.782411,-1592.086647,-1714.0319969999998,-951.3608820000001,-1165.196753,-1071.290932,-1261.7146242000001,7200
36,-1571.127369,-1398.4992,-929.2576789999999,-1571.422781,-1783.710186,-1625.288527,-1388.029356,-978.808433,-1304.094529,-1729.6298739999997,-1427.9867934,7400
37,-1246.122356,-1713.995852,-1324.928437,-1559.3308359999999,-1708.683797,-1525.574275,-886.0834779999999,-894.1390769999999,-1879.8892690000002,-1186.488,-1392.5235377,7600
38,-756.4811540000001,-1074.460433,-1149.906381,-1200.165524,-851.7598449999999,-1770.5146539999998,-1179.097916,-1724.9986789999998,-839.7615199999999,-1328.4595060000001,-1187.5605612,7800
39,-1518.718014,-1686.007632,-1117.259202,-1315.348866,-1704.121546,-1346.388917,-1727.9702,-858.019747,-1282.5744949999998,-1199.12094,-1375.5529559000001,8000
40,-1207.305627,-1642.178618,-1322.471701,-1413.483146,-1596.183086,-856.168948,-1163.624608,-1126.5225560000001,-1694.317443,-1176.768863,-1319.9024596,8200
41,-1677.345622,-1322.403609,-1125.662413,-1753.4309870000002,-859.2199210000001,-1014.737825,-960.052847,-1345.4324470000001,-1079.3442619999998,-1650.222267,-1278.7852200000002,8400
42,-1804.386065,-1705.511144,-1013.419383,-1830.136866,-1016.049724,-1071.494832,-1419.7620689999999,-975.5356929999999,-1175.023743,-967.8309939999999,-1297.9150513,8600
43,-1324.009114,-1501.242349,-1476.212493,-1174.325548,-1147.175555,-1422.91565,-1199.118453,-1107.491812,-1049.297481,-1725.7585329999997,-1312.7546988,8800
44,-1800.393429,-1257.47973,-907.6510880000001,-1780.8048350000001,-965.147898,-1387.2401630000002,-1208.125407,-1124.5605699999999,-1677.141323,-1393.2095570000001,-1350.1754,9000
45,-1027.7317460000002,-1124.2783359999999,-1316.282616,-1333.691884,-1429.875457,-875.329983,-1499.677053,-1500.620013,-1443.6811050000001,-1342.8677,-1289.4035893,9200
46,-1518.882658,-1846.6859379999999,-1353.532743,-1770.1691059999998,-1089.675144,-1468.401734,-1712.752043,-989.233458,-1831.240934,-1521.999386,-1510.2573144,9400
47,-1684.4257719999998,-1176.181104,-1542.1508099999999,-773.0538700000001,-1278.427624,-1779.2448359999999,-1157.8785050000001,-1643.25085,-1582.161475,-1795.303132,-1441.2077978000002,9600
48,-627.464107,-1296.1972640000001,-1066.388267,-1362.488866,-1361.076386,-1742.9784670000001,-1494.7724380000002,-1632.022403,-1463.72099,-1511.980991,-1355.9090179,9800
49,-1209.9911339999999,-1782.5490949999999,-1140.862048,-1207.025501,-1743.8670969999998,-1301.1025339999999,-1722.5323239999998,-1196.58549,-1514.2179939999999,-1272.40265,-1409.1135866999998,10000
50,-1691.485563,-1081.929532,-1117.631394,-1207.706461,-1874.783477,-1496.117432,-1480.375233,-1082.305072,-1417.667201,-1874.9474579999999,-1432.4948823,10200
51,-1434.416284,-1501.651388,-1020.12953,-1723.9378559999998,-1546.766732,-1541.256612,-1285.18054,-1114.110723,-1691.591872,-1200.25776,-1405.9299296999998,10400
52,-1792.197373,-1679.7995079999998,-1160.164618,-1813.612382,-1420.572707,-1615.575464,-1416.370063,-1108.585522,-1427.3521369999999,-1331.708637,-1476.5938411,10600
53,-1476.015309,-1614.84627,-1547.307417,-1359.830837,-1754.1013719999999,-1501.1320230000001,-1189.8254,-1171.918064,-1134.8580539999998,-1758.264509,-1450.8099255000002,10800
54,-1115.7769970000002,-1381.332478,-1137.963601,-1483.5740230000001,-1489.7652289999999,-1480.21506,-878.356869,-1186.352805,-1778.4879260000002,-1542.501894,-1347.4326881999998,11000
55,-1434.9113009999999,-1418.523193,-1153.110567,-1436.800773,-1185.206569,-1102.900968,-898.240784,-1214.415679,-1245.086782,-1083.992642,-1217.3189257999998,11200
56,-1068.790127,-1238.070804,-1059.059528,-1687.839515,-1706.8577070000001,-1019.772658,-827.731948,-994.8501640000001,-1764.671684,-1793.90889,-1316.1553024999998,11400
57,-1164.687848,-1772.134755,-1490.580982,-1578.298199,-1447.1610699999999,-837.8954719999999,-963.3265779999999,-1393.294303,-1778.104018,-1398.376315,-1382.3859539999999,11600
58,-1679.2729760000002,-1280.6734310000002,-1072.233843,-1320.207568,-1625.2076439999998,-1239.4673300000002,-693.7211219999999,-855.1144109999999,-1278.2408369999998,-1115.6794810000001,-1215.9818642999999,11800
59,-902.0256220000001,-1667.818966,-1077.1061320000001,-1337.70128,-1402.607582,-1222.432691,-1178.851959,-1070.076389,-1198.025111,-1158.082253,-1221.4727985000002,12000
60,-1348.2596839999999,-1221.897017,-857.6218539999999,-1079.4996310000001,-1727.0488010000001,-1546.487279,-1316.2551119999998,-979.4512300000001,-988.388376,-994.7074259999999,-1205.9616410000003,12200
61,-881.62559,-1113.027257,-1071.525356,-1495.169181,-1565.729642,-1510.335482,-1053.164437,-1031.740175,-811.836502,-855.9151320000001,-1139.0068754,12400
62,-1299.577557,-1812.8947690000002,-1083.104642,-1069.827909,-1447.474925,-927.8946869999999,-1331.157016,-888.6960019999999,-1255.519098,-787.077958,-1190.3224563,12600
63,-1588.142102,-1353.78137,-934.7668769999999,-1183.517893,-998.2058539999999,-1509.658653,-1029.2446710000002,-1091.1757300000002,-859.6130949999999,-1884.025253,-1243.2131498,12800
64,-904.771044,-1628.688956,-936.066427,-1666.918659,-1218.1713,-1256.9549949999998,-1325.2860130000001,-887.717668,-955.674925,-872.9060460000001,-1165.3156033,13000
65,-914.339294,-1303.922995,-1624.957199,-821.552109,-1569.484225,-1237.270723,-1026.536445,-738.23991,-871.676076,-973.40807,-1108.1387046,13200
66,-1414.8527210000002,-1553.599966,-1156.6679060000001,-883.644942,-1623.918523,-1269.39208,-1069.566108,-767.4870549999999,-1091.4189310000002,-1295.923049,-1212.6471281,13400
67,-896.729556,-1813.039983,-1105.987879,-1357.9902789999999,-1306.418508,-1291.66962,-910.124192,-1043.681996,-1175.773664,-1360.505973,-1226.192165,13600
68,-1522.965821,-1838.8492469999999,-1184.244071,-944.4742949999999,-1852.369237,-1275.104264,-1038.483202,-1395.398653,-1700.906945,-1448.2893869999998,-1420.1085122,13800
69,-873.824641,-1735.5058390000002,-1199.7910259999999,-1785.984273,-1476.507642,-1208.709605,-1372.613249,-1707.026913,-1392.47407,-1435.301535,-1418.7738793,14000
70,-1674.501906,-1447.9526740000001,-1155.826382,-854.3927970000001,-1165.738213,-1302.890468,-1034.3957619999999,-893.9655759999999,-1049.4108939999999,-1216.401621,-1179.5476293,14200
71,-1307.191031,-1745.06418,-1189.939525,-890.609056,-1584.469364,-1426.926674,-1032.364214,-1033.2676310000002,-903.4416880000001,-973.781434,-1208.7054797000003,14400
72,-1647.693028,-1755.8113329999999,-1351.714933,-1548.009283,-1408.58637,-1425.218939,-1019.3973990000001,-1313.8196380000002,-1416.178472,-1240.895466,-1412.7324861,14600
73,-1068.5056539999998,-1551.0230390000002,-1340.276799,-1044.458917,-1650.604981,-1476.950108,-1236.33578,-1425.772058,-926.5722210000001,-1621.984612,-1334.2484169000002,14800
74,-859.3245289999999,-1500.87842,-1352.194019,-884.736901,-1277.8356310000001,-1412.346386,-1067.833429,-1091.0251050000002,-1231.917433,-1785.23477,-1246.3326623,15000
75,-957.0707259999999,-1340.296529,-1345.9206800000002,-1020.054584,-1206.122839,-1465.3064539999998,-1165.3916199999999,-1450.151296,-1593.525814,-1263.4767789999999,-1280.7317321,15200
76,-1051.588432,-1770.829454,-1319.354049,-884.5466970000001,-1739.79137,-1470.6935050000002,-1343.3823009999999,-908.394186,-1567.986434,-1191.368099,-1324.7934527,15400
77,-1322.386285,-1721.298835,-1359.628122,-1411.823768,-1153.334042,-1460.418352,-965.0567990000001,-1123.722991,-890.642181,-1788.487764,-1319.6799139,15600
78,-1462.3346060000001,-1780.477079,-1327.3905220000001,-1491.768618,-1438.567611,-1452.158477,-1073.757991,-1761.1910050000001,-967.161042,-1842.214318,-1459.7021269000002,15800
79,-1366.015976,-1762.5642920000003,-1322.9787900000001,-1185.9697529999999,-1310.5493060000001,-1492.9134589999999,-1765.8723320000001,-796.267067,-1732.936155,-1774.857611,-1451.0924741000001,16000
80,-1795.077753,-1651.477764,-1312.251031,-1067.777408,-1206.662448,-1422.75721,-1335.924104,-1607.286515,-1371.330044,-1449.017231,-1421.9561508,16200
81,-1481.620617,-1612.03161,-1323.23721,-884.6587109999999,-1769.033192,-1417.3101390000002,-1716.355652,-1413.202373,-1664.888783,-1387.9820539999998,-1467.0320341000001,16400
82,-1828.553054,-1504.639166,-1287.8051990000001,-786.333161,-1457.369781,-1325.264136,-1101.11446,-1487.9602849999999,-925.776057,-1237.884759,-1294.2700057999998,16600
83,-1792.8017489999997,-1318.065081,-1197.682857,-1246.2151820000001,-1460.4505789999998,-1358.910369,-1680.9485789999999,-1038.4826970000001,-828.1670330000001,-1580.3300960000001,-1350.2054221999997,16800
84,-1116.4937380000001,-1307.399189,-1310.244683,-1080.3161289999998,-1352.237939,-1338.0779220000002,-1137.6422599999999,-1012.973342,-856.0354070000001,-1794.719011,-1230.613962,17000
85,-1611.228161,-1717.652086,-1310.530755,-1284.132617,-1278.966266,-1190.103433,-888.311418,-941.7975439999999,-1846.211367,-1404.219908,-1347.3153554999997,17200
86,-1306.003025,-1682.9723219999998,-1283.429907,-1288.3073,-1432.165925,-1333.2008150000001,-896.210007,-862.227708,-1616.701591,-1435.463866,-1313.6682466,17400
87,-1482.25865,-1073.0261070000001,-1300.1629369999998,-994.764257,-1776.142796,-1323.174026,-1203.610803,-1115.757999,-892.5426789999999,-1858.580477,-1302.0020731,17600
88,-1296.43334,-1630.3176740000001,-1191.219948,-1678.494234,-1638.42166,-1343.739466,-1516.998603,-1208.841504,-1593.8753800000002,-1511.4593539999998,-1460.9801163,17800
89,-1475.677964,-1580.2307119999998,-1515.4676789999999,-1432.992213,-1312.631528,-1313.995292,-1440.747468,-1482.559539,-1278.58496,-1763.5822449999998,-1459.6469599999998,18000
90,-1398.008224,-895.822572,-1529.9654699999999,-868.462166,-1480.937332,-1185.850482,-1816.612061,-1181.0378449999998,-1608.284889,-1436.228897,-1340.1209938,18200
91,-1645.527368,-874.852197,-1020.330632,-1146.893249,-1484.983755,-1283.5055830000001,-1329.060315,-1140.150997,-1326.572752,-1333.104076,-1258.4980924000001,18400
92,-1710.46053,-1199.1767320000001,-1147.465958,-1077.529183,-1064.8060580000001,-1131.216617,-1351.558849,-1152.108366,-1617.719011,-1775.436195,-1322.7477499000001,18600
93,-1230.426216,-1073.100983,-1127.556043,-913.78725,-1257.692065,-1222.527255,-1421.7402880000002,-1195.640639,-1518.0963390000002,-1524.024494,-1248.4591572,18800
94,-1615.385469,-1783.846968,-1395.006742,-1007.127341,-1130.367639,-1375.7592710000001,-1743.380393,-981.135126,-1224.1542869999998,-1606.649006,-1386.2812241999998,19000
95,-1822.6214899999998,-1336.279801,-1002.8966519999999,-1158.461497,-1611.430919,-1291.322274,-1514.088864,-1025.383757,-1244.045057,-1858.912923,-1386.5443234,19200
96,-1426.114818,-1747.091952,-934.6429730000001,-1265.391493,-878.543102,-1342.1953640000002,-1375.1595619999998,-1184.902508,-1089.4282230000001,-1610.6218,-1285.4091795,19400
97,-1257.65345,-1633.547595,-1355.734982,-1004.895942,-1665.3032699999999,-1296.617093,-1569.585782,-1051.299056,-979.5154029999999,-1834.834643,-1364.8987216,19600
98,-1499.878493,-1569.911762,-1385.456414,-895.6135539999999,-1248.8151189999999,-1330.58324,-1412.824709,-1208.7659449999999,-1169.0860460000001,-1860.559207,-1358.1494489,19800
99,-1821.6288600000003,-1525.087049,-908.64335,-886.077048,-1570.6955580000001,-1126.676197,-1286.59083,-1097.865812,-1769.910079,-1625.384904,-1361.8559687000002,20000
100,-1817.5920780000001,-1394.371817,-971.4472390000001,-998.333678,-1463.1788099999999,-1041.887588,-1806.594002,-1175.501602,-1389.114024,-1631.541639,-1368.9562477,20200
101,-1551.890607,-1450.7560859999999,-1087.0763949999998,-1253.982531,-1034.305058,-1209.779689,-1634.7186060000001,-1174.0818800000002,-1409.177421,-1585.622499,-1339.1390772,20400
102,-1629.56397,-1206.052267,-903.993097,-1234.3138800000002,-1456.658803,-1210.666402,-1769.640623,-1171.234267,-1525.622933,-1603.733663,-1371.1479905,20600
103,-1451.560565,-1332.250205,-1526.922809,-995.064817,-1511.64049,-1227.556996,-1420.055672,-1165.533725,-1502.342631,-1525.088589,-1365.8016498999998,20800
104,-1785.7498489999998,-1494.967044,-1402.851613,-1112.582066,-1671.095552,-1166.439818,-1540.2101949999999,-1257.918648,-1380.905598,-1664.548918,-1447.7269301000001,21000
105,-1767.7301559999999,-1654.4353720000001,-1173.2533970000002,-1427.603651,-1144.279721,-1125.0845,-1813.2760170000001,-1178.761959,-1719.7129960000002,-1552.676801,-1455.681457,21200
106,-1658.939153,-1714.0130739999997,-1429.921156,-1611.4837400000001,-1480.2231570000001,-1757.9070989999998,-1817.794368,-1194.538589,-1457.755498,-1692.4949149999998,-1581.5070749000001,21400
107,-1765.7609079999997,-1494.188433,-1811.008173,-1175.978111,-1811.5828179999999,-1759.6295329999998,-1593.5709160000001,-1192.819868,-1643.956016,-1753.111665,-1600.1606441000001,21600
108,-1718.46345,-1548.978947,-1728.9260120000001,-1228.705579,-1862.6577670000001,-890.2956710000001,-1717.489748,-1215.5728789999998,-1404.809628,-1750.857537,-1506.6757217999998,21800
109,-1851.6865309999998,-1720.0307649999997,-1507.93099,-1593.29699,-1429.4921769999999,-1067.4775140000002,-1607.959682,-1060.148919,-1722.9074420000002,-1656.3943960000001,-1521.7325406,22000
110,-1870.9153199999998,-1457.5472109999998,-1282.319993,-1005.329457,-1683.6379129999998,-1358.562319,-1788.203882,-1016.051423,-1837.0215010000002,-1616.359951,-1491.594897,22200
111,-1671.012596,-1573.919752,-1374.3838970000002,-964.363619,-1839.748012,-1471.05964,-1699.7169760000002,-1215.119824,-1519.568259,-1604.744377,-1493.3636951999997,22400
112,-1358.44101,-1599.92216,-1703.6642829999998,-1126.6086480000001,-1467.956377,-1183.011538,-1495.133247,-1494.7374550000002,-1575.9875650000001,-1717.307266,-1472.2769549,22600
113,-1801.8294230000001,-1680.045667,-1246.4094890000001,-1023.584364,-1522.360238,-1031.921141,-1801.1960620000002,-1069.754677,-1647.323819,-1682.2830960000001,-1450.6707976000002,22800
114,-1668.058199,-1877.5633289999998,-1304.939507,-1077.717122,-1758.7053190000001,-1095.51638,-1658.196038,-1020.959483,-1520.5922699999999,-1833.647904,-1481.5895550999999,23000
115,-1521.616186,-1484.055903,-1560.539274,-1175.650672,-1611.329174,-870.725125,-1713.790987,-1033.440544,-1813.508509,-1861.4079989999998,-1464.6064372999997,23200
116,-1620.08578,-1583.317435,-843.74777,-1553.728006,-1808.334268,-996.923067,-1781.8635829999998,-1147.619002,-1708.064079,-1768.8090559999998,-1481.2492046,23400
117,-1481.285108,-1542.6463099999999,-1694.1555079999998,-1760.3639449999998,-1719.237176,-1493.2726109999999,-1756.5398120000002,-1484.990107,-1685.777091,-1687.2518719999998,-1630.551954,23600
118,-1747.480224,-1828.2949350000001,-1062.9157050000001,-962.7190099999999,-1851.8662789999998,-1081.844775,-1711.5922289999999,-1255.8783019999998,-1639.420566,-1625.616219,-1476.7628244,23800
119,-1559.872114,-1833.0099,-1176.524745,-1785.192631,-1698.732579,-1181.6074199999998,-1756.7244670000002,-1257.392576,-1335.900138,-1865.793941,-1545.0750510999999,24000
120,-1498.745255,-1729.7268789999998,-1718.222773,-1239.165142,-1772.615325,-1091.6234769999999,-1613.4610400000001,-1288.5070640000001,-1564.160106,-1812.7912079999999,-1532.9018268999998,24200
121,-1751.1708019999999,-1725.9337100000002,-1534.006283,-1647.396898,-1684.4640399999998,-1026.498352,-1531.208918,-1176.6371550000001,-1866.457663,-1782.6609050000002,-1572.6434726,24400
122,-1735.6497920000002,-1859.308859,-1476.6024960000002,-1090.6475130000001,-1370.7294140000001,-943.292837,-1446.594512,-1265.096909,-1637.6387789999999,-1689.1805420000003,-1451.4741652999999,24600
123,-1580.2406119999998,-1513.219285,-1621.443712,-902.9319619999999,-1558.21448,-898.016057,-1693.725954,-1302.858075,-1640.313391,-1843.507342,-1455.447087,24800
124,-1683.7156,-1684.702404,-1874.192641,-1212.263251,-1757.8100149999998,-1691.567406,-1626.72818,-1151.411622,-1678.848395,-1765.9815,-1612.7221014000002,25000
125,-1864.7986670000003,-1661.260427,-1737.1430059999998,-1179.371022,-1823.040691,-1070.620258,-1440.718191,-1181.592469,-1662.835911,-1692.525038,-1531.3905679999998,25200
126,-1659.829328,-1653.457069,-1602.433537,-1002.248505,-1448.506421,-1133.9140630000002,-1487.149838,-1192.16288,-1648.45039,-1759.7720160000001,-1458.7924047000001,25400
127,-1663.167038,-1846.528345,-1600.823258,-1059.003583,-1703.9009079999998,-898.158406,-1518.199958,-1135.260229,-1732.623041,-1766.521518,-1492.4186284,25600
128,-1648.220688,-1802.5671320000001,-1730.759651,-973.416443,-1647.887766,-1262.044897,-1752.866043,-1150.885994,-1836.785444,-1790.856078,-1559.6290136000002,25800
129,-1676.894839,-1844.243104,-1511.992772,-1198.983381,-1676.481935,-1340.901936,-1746.831869,-1304.4769800000001,-1710.7746989999998,-1834.8548190000001,-1584.6436333999998,26000
130,-1477.438355,-1583.1869179999999,-1771.6975100000002,-1050.796818,-1332.1810039999998,-1325.376199,-1513.5348490000001,-1283.083001,-1321.532641,-1683.3202239999998,-1434.2147518999996,26200
131,-1672.098467,-1786.7275940000002,-1331.130078,-1054.644511,-1711.405234,-907.543327,-1800.9337039999998,-1197.438836,-1553.0557390000001,-1579.618626,-1459.4596115999998,26400
132,-1526.121869,-1644.038703,-1397.2348650000001,-887.5824140000001,-1660.931616,-1005.619399,-1538.433681,-1324.473008,-1544.285428,-1632.4275189999998,-1416.1148502,26600
133,-1633.920807,-1781.683243,-1545.865589,-945.608257,-1387.654099,-1089.433335,-1772.468245,-1348.8502019999999,-1529.316323,-1637.013297,-1467.1813397,26800
134,-1754.228543,-1649.051137,-1684.666173,-966.2516619999999,-1578.1038740000001,-929.2251140000001,-1645.746366,-1188.026863,-1845.808713,-1856.27331,-1509.7381755000001,27000
135,-1842.269367,-1812.131603,-1251.16935,-892.7350449999999,-1448.342786,-898.44938,-1585.6479279999999,-1233.723004,-1867.683309,-1695.6702149999999,-1452.7821987,27200
136,-1860.850518,-1764.601583,-1800.989511,-1065.514608,-1456.8427140000001,-1342.945501,-1762.50732,-1179.687084,-1807.3142239999997,-1834.1753809999998,-1587.5428444,27400
137,-1810.9024550000001,-1803.439424,-1641.802463,-763.252218,-1795.5952350000002,-1426.039913,-1371.3840289999998,-1283.777546,-1809.79501,-1829.183966,-1553.5172258999999,27600
138,-1634.5712939999999,-1823.421894,-1781.0127730000002,-1182.281112,-1684.647368,-993.0346380000001,-1638.133473,-1103.98392,-1381.3633929999999,-1698.7604420000002,-1492.1210307,27800
139,-1854.9414629999999,-1647.616221,-1540.932517,-1294.995886,-1483.4519380000002,-1175.32036,-1521.8568,-1177.561699,-1450.916898,-1854.709998,-1500.2303779999997,28000
140,-1462.0205970000002,-1737.1214989999999,-1449.288088,-941.050942,-1797.298084,-1567.90607,-1655.334561,-1046.349508,-1562.756768,-1861.697675,-1508.0823791999997,28200
141,-1445.642678,-1660.524202,-1167.362364,-1570.3931599999999,-1684.4524600000002,-1172.602691,-1648.327356,-1185.276542,-1853.3255420000003,-1747.728731,-1513.5635725999998,28400
142,-1453.067391,-1659.281827,-1838.6367739999998,-1248.827976,-1740.746834,-1353.4978429999999,-1753.2336059999998,-1291.983259,-1419.05165,-1754.7590530000002,-1551.3086213,28600
143,-1763.497587,-1779.889743,-1453.103752,-1701.0818769999998,-1591.3521119999998,-1621.403237,-1824.5527969999998,-1184.836161,-1323.916665,-1772.781968,-1601.6415898999999,28800
144,-1793.2937940000002,-1595.698384,-1723.6135510000001,-1709.5576899999999,-1581.8747529999998,-1062.7290189999999,-1518.775187,-1123.313383,-1534.40373,-1827.571791,-1547.0831282000001,29000
145,-1666.769131,-1712.096413,-1796.945882,-1544.058216,-1462.032858,-848.025766,-1799.323691,-1220.763856,-1787.5947199999998,-1673.243709,-1551.0854242,29200
146,-1526.854041,-1516.213591,-1555.109698,-1588.5933929999999,-1541.232942,-1177.845676,-1629.6364640000002,-1259.003257,-1488.252112,-1816.8456079999999,-1509.9586782000001,29400
147,-1688.890884,-1805.783393,-1794.001857,-1450.781367,-1519.454642,-1380.473119,-1733.242725,-1171.546635,-1730.70585,-1623.380524,-1589.8260996000004,29600
148,-1755.1359850000001,-1549.67102,-1414.666046,-1298.045126,-1673.8118949999998,-1557.014332,-1642.9370529999999,-1211.9053210000002,-1690.1756579999999,-1720.983539,-1551.4345975,29800
149,-1645.6546150000001,-1755.9373100000003,-1385.440685,-1467.757932,-1788.326016,-1155.12979,-1714.525736,-1139.1362800000002,-1624.945225,-1657.520665,-1533.4374254,30000
150,-1629.601905,-1548.7781439999999,-1717.0538800000002,-1146.092949,-1351.4280529999999,-1393.3089439999999,-1659.314397,-1399.4696529999999,-1784.7341609999999,-1695.4503300000001,-1532.5232416,30200
151,-1826.932516,-1733.1771390000001,-1265.467876,-1246.5015939999998,-1588.471959,-1340.907669,-1710.4009350000001,-1235.760815,-1577.128774,-1656.924673,-1518.167395,30400
