,r,r,r,r,r,r,r,r,r,r,mean_reward,timesteps
31,-1131.635941,-1385.775627,-1300.120579,-1378.162159,-1062.980535,-1342.508409,-1611.344404,-1039.907577,-1531.3782199999998,-1288.012325,-1307.1825776,6400
32,-1107.7983960000001,-1292.259444,-959.851594,-1674.952585,-1126.4513,-1308.47712,-1777.189673,-1018.420167,-1509.107007,-1294.4574630000002,-1306.8964749000002,6600
33,-993.5558369999999,-1274.894586,-1229.6552,-1264.4838539999998,-1084.925219,-1337.863686,-1565.497461,-1068.37643,-1137.912339,-1278.8199359999999,-1223.5984548,6800
34,-1463.982278,-1228.330382,-1056.610367,-1271.101585,-1547.80244,-1343.609683,-1336.1060300000001,-1191.4603960000002,-1821.9184050000001,-1718.7237670000002,-1397.9645332999999,7000
35,-1261.807951,-1353.316858,-1360.377387,-1433.8195130000001,-1173.068708,-1188.719907,-1416.002204,-928.215814,-1191.69489,-837.624679,-1214.4647911,7200
36,-1326.058245,-1197.5270449999998,-1225.093413,-1449.172714,-1139.341917,-1407.272113,-1307.723244,-989.9044349999999,-1570.9960449999999,-861.392443,-1247.4481614000001,7400
37,-1238.552298,-1226.3195230000001,-1215.2265810000001,-1074.226999,-1044.713232,-1315.644765,-1455.174607,-1087.251632,-1719.667093,-1491.505142,-1286.8281872,7600
38,-896.5392029999999,-1207.3844119999999,-1382.4291130000001,-1028.602437,-1356.308847,-1347.5087460000002,-1574.2665060000002,-948.916345,-1757.6412070000001,-1267.951806,-1276.7548622000002,7800
39,-1149.5494,-1265.855041,-1145.295725,-1239.8598630000001,-1192.3849189999999,-1443.850236,-1067.425823,-1718.110734,-1090.413983,-1683.755566,-1299.650129,8000
40,-1321.8197289999998,-1189.5388710000002,-1254.6301429999999,-1156.013135,-1184.936117,-1460.1000800000002,-1418.933061,-1553.31833,-1596.18254,-1663.443527,-1379.8915533,8200
41,-1697.747552,-1144.589645,-1404.734909,-1031.90423,-903.911724,-1486.670185,-983.3791869999999,-1380.638068,-982.0902039999999,-1133.0607630000002,-1214.8726467,8400
42,-1190.607742,-1161.598142,-1516.157866,-1099.8379,-1149.9155269999999,-1473.6566619999999,-875.587076,-1073.9511300000001,-1240.769812,-1871.8403010000002,-1265.3922158,8600
43,-1053.696115,-1244.5869539999999,-1484.302946,-1159.135403,-1036.269529,-1516.377434,-885.6042640000001,-1472.516259,-1647.349495,-1244.913251,-1274.475165,8800
44,-1186.245138,-1249.840099,-1154.414057,-1483.735813,-1159.5845789999998,-1522.7809320000001,-1404.36755,-1538.0518949999998,-1803.474593,-1366.3889570000001,-1386.8883612999998,9000
45,-1168.723326,-1111.2895640000002,-1633.133522,-1180.4082130000002,-912.714984,-1471.563645,-1628.64555,-1359.8017550000002,-1629.6300119999999,-1070.780569,-1316.669114,9200
46,-1142.755605,-1215.007172,-957.630243,-1114.286755,-1159.89292,-1466.4322029999998,-1278.9417460000002,-1326.40028,-1750.0812760000001,-1611.158659,-1302.2586859000003,9400
47,-1065.72739,-1258.342559,-1695.8152579999999,-1019.314032,-1148.793022,-1339.254683,-1790.5207050000001,-987.876642,-1228.521727,-1371.720407,-1290.5886424999999,9600
48,-1185.4058929999999,-1269.888007,-823.083812,-1290.3508980000001,-1164.28135,-1419.902584,-1096.636214,-1553.495189,-1300.138907,-896.6138710000001,-1199.9796725,9800
49,-1187.7562039999998,-1152.189799,-1568.0379460000001,-1053.495344,-1111.1960119999999,-1299.925868,-1539.951524,-1073.853299,-1283.4097550000001,-1740.791887,-1301.0607638000001,10000
50,-1358.413793,-1226.654733,-1189.465249,-1044.490179,-1133.872908,-1344.680879,-1603.5882869999998,-1017.400074,-1379.449822,-1229.7357439999998,-1252.7751668,10200
51,-1019.244727,-1102.598816,-1147.845726,-1219.5462519999999,-974.3282029999999,-1287.627025,-1619.474144,-882.2267720000001,-1516.623333,-1183.181566,-1195.2696563999998,10400
52,-1311.797677,-981.022097,-1528.099494,-892.914235,-1402.713518,-1292.24841,-1367.374725,-1673.729248,-1436.600691,-981.164724,-1286.7664819,10600
53,-981.4514839999999,-1310.830868,-1547.29011,-1568.986604,-1180.836232,-1211.1985849999999,-1859.963234,-1239.6636369999999,-1276.042176,-1086.628452,-1326.2891382000003,10800
54,-1119.875852,-1015.7149919999999,-1626.759836,-1160.540235,-1653.216277,-1207.2248,-1336.717457,-1299.1457560000001,-1281.218645,-1285.026448,-1298.5440298,11000
55,-1316.509814,-770.667917,-1461.201433,-1030.211233,-1364.627489,-1288.77149,-1570.0408300000001,-1137.253972,-1762.6774679999999,-886.8664259999999,-1258.8828072000001,11200
56,-1155.238581,-883.8267109999999,-1619.508529,-918.2746,-799.05081,-1380.405495,-1005.0837449999999,-1592.112523,-1527.6159289999998,-1010.3953130000001,-1189.1512236,11400
57,-1252.704647,-1674.9687,-1194.768307,-1106.253677,-1352.711217,-1276.226234,-866.2545039999999,-1225.132328,-1561.53332,-1215.107949,-1272.5660882999998,11600
58,-1182.009386,-882.6036539999999,-1287.5155869999999,-1526.793281,-1757.7367179999999,-1309.551791,-1816.900457,-1257.167701,-1844.8662829999998,-1208.94527,-1407.4090128,11800
59,-1180.771967,-1586.1366779999998,-966.1872369999999,-1195.528123,-1813.3674219999998,-1157.101837,-1340.732991,-1267.207539,-1611.5179679999999,-1088.347625,-1320.6899386999999,12000
60,-1208.4856710000001,-1070.0700630000001,-1548.491107,-1167.785957,-1630.4385550000002,-1298.562772,-1462.776055,-1322.154156,-1383.086703,-1555.508668,-1364.7359707,12200
61,-1051.084907,-1660.817761,-1313.844114,-1150.799042,-967.8252539999999,-1317.287628,-1153.512558,-1280.505465,-1597.957518,-1044.266686,-1253.7900933,12400
62,-1036.031205,-895.838277,-1681.099232,-1199.891068,-1363.292584,-1325.4022380000001,-1323.589452,-1345.738842,-1523.936764,-1039.7487939999999,-1273.4568456,12600
63,-1065.760382,-1034.7693570000001,-1272.789658,-1210.491414,-1124.971464,-1294.083801,-990.270352,-1300.328378,-1555.278267,-896.724988,-1174.5468061,12800
64,-1118.6332320000001,-1453.409434,-1527.381574,-1145.114642,-1402.810092,-1184.518681,-1320.604399,-1027.572745,-1815.062951,-1103.059694,-1309.8167443999998,13000
65,-1215.473664,-865.4489710000001,-1323.718028,-1118.117164,-707.465092,-1295.73176,-1027.864545,-1198.171483,-1076.780483,-1186.0903859999999,-1101.4861576,13200
66,-1173.0323210000001,-758.393118,-1362.855996,-1163.9294029999999,-1294.034807,-1341.150578,-918.3093039999999,-1234.37168,-1175.410975,-1184.851846,-1160.6340028,13400
67,-1104.325033,-1076.601666,-1442.033351,-1237.017787,-1288.674581,-1345.706262,-1007.2150310000001,-895.591192,-1541.126326,-1281.666362,-1221.9957591,13600
68,-1426.4973109999999,-1539.667395,-1636.367119,-1139.047715,-766.497074,-1235.376883,-1239.896886,-756.009683,-1695.465931,-1229.793851,-1266.4619848,13800
69,-973.789412,-1589.185993,-1734.732359,-1229.407857,-1225.7422,-1333.178948,-967.937011,-999.760349,-1166.581572,-1214.849292,-1243.5164993,14000
70,-854.153897,-1123.36229,-1306.571738,-1273.982509,-1397.960525,-1287.270169,-1081.081155,-877.3091130000001,-1195.013124,-1455.395587,-1185.2100106999999,14200
71,-1036.0399929999999,-1488.625068,-1640.0309539999998,-1180.781631,-1303.855023,-1308.865577,-1118.973276,-1275.025745,-873.676529,-901.640174,-1212.751397,14400
72,-1615.776461,-1283.299355,-1070.730546,-1345.040237,-1184.925182,-938.728718,-1172.3795710000002,-1674.532742,-862.3867130000001,-1459.346097,-1260.7145622,14600
73,-1036.324175,-1474.0250460000002,-1052.402439,-1283.688693,-875.300115,-915.6394369999999,-1080.6751789999998,-1485.1319369999999,-1016.217251,-1086.167804,-1130.5572076,14800
74,-1191.7488449999998,-1440.72244,-985.7787609999999,-1341.289551,-1157.552981,-1273.597498,-1025.660617,-1361.6749109999998,-1439.3350369999998,-1011.284593,-1222.8645234,15000
75,-1050.667707,-1413.727068,-1026.633196,-1308.9197800000002,-878.817694,-994.1065150000001,-1135.2994099999999,-1816.749002,-1714.916887,-1100.2900140000002,-1244.0127273,15200
76,-945.5516140000001,-1179.7815050000002,-1481.706436,-1286.410927,-1322.699801,-1145.609539,-1184.608001,-942.571806,-1349.088898,-1070.5779029999999,-1190.860643,15400
77,-1194.407531,-1350.2138320000001,-1022.8694630000001,-1225.568399,-939.7101769999999,-1163.713369,-1051.4276220000002,-1507.7989929999999,-1531.1218900000001,-1173.627429,-1216.0458705,15600
78,-1086.17575,-1594.440788,-1628.2659130000002,-1291.981252,-877.8353689999999,-1227.475178,-1204.250446,-1324.101196,-1594.342168,-1097.954411,-1292.6822471,15800
79,-1044.2427300000002,-1724.483491,-1263.021229,-1243.4945050000001,-1077.4122439999999,-1182.8454689999999,-1259.314327,-924.637478,-1457.186236,-1200.122306,-1237.6760015,16000
80,-1387.628441,-1443.0750480000002,-1556.394395,-1172.285266,-1505.2097130000002,-1269.863439,-1198.411413,-1454.50695,-892.626576,-1068.638165,-1294.8639406,16200
81,-763.152836,-1826.6277,-878.0346119999999,-1297.41476,-842.394325,-1207.935713,-1057.019094,-1194.493297,-1290.661397,-1210.95723,-1156.8690964000002,16400
82,-1444.616447,-1595.406632,-1300.276867,-1210.043793,-1573.178799,-1178.597064,-1195.229718,-1332.20575,-1809.353854,-1310.463802,-1394.9372726000004,16600
83,-894.588808,-1516.217322,-1499.530275,-1168.351969,-1206.0029279999999,-1186.715452,-1114.431047,-1187.541361,-1802.4529059999998,-1506.52765,-1308.2359718,16800
84,-1284.680051,-1762.2204390000002,-994.4859050000001,-1195.273257,-1011.2126460000001,-1188.868978,-1283.7322179999999,-1458.8659890000001,-1733.227744,-1586.349991,-1349.8917218,17000
85,-988.057703,-1567.391295,-1261.441399,-1176.626581,-1103.890288,-1255.172583,-1184.136401,-1551.662343,-1162.789655,-1319.187141,-1257.0355389000001,17200
86,-1794.4884920000002,-1676.8392529999999,-969.274191,-1145.337175,-1092.533933,-1335.6896390000002,-1213.034681,-1799.599251,-1213.60391,-1321.097065,-1356.149759,17400
87,-1086.134676,-1764.9789260000002,-1463.012234,-1269.369409,-1307.6186,-1202.881435,-1298.500946,-1535.751731,-1013.0159679999999,-1778.2915280000002,-1371.9555452999998,17600
88,-910.8654789999999,-1780.5122030000002,-1595.883286,-1213.580707,-1270.397457,-1354.521978,-1348.0641210000001,-1516.441227,-1745.673725,-1597.328457,-1433.3268640000001,17800
89,-1297.333251,-1586.107292,-1580.974852,-1191.108032,-1646.9709369999998,-1297.684144,-1367.455033,-861.227715,-1601.393368,-1821.0349399999998,-1425.1289564,18000
90,-1192.516791,-1561.756061,-1773.8818190000002,-1186.78123,-1261.933403,-1418.867275,-1458.748634,-1534.546981,-1339.013757,-1803.982116,-1453.2028066999999,18200
91,-990.834615,-1388.9994880000002,-1450.6419720000001,-1280.580528,-1174.059836,-1320.928842,-1306.629188,-1001.098424,-1393.707863,-1713.638132,-1302.1118888,18400
92,-1096.187162,-1799.394203,-1662.687808,-1345.020534,-1053.713623,-1201.093641,-1503.498662,-906.448174,-1025.053038,-1510.455418,-1310.3552262999997,18600
93,-1044.029874,-1231.487895,-1618.953946,-1346.422159,-1000.3145910000001,-1240.7091990000001,-1427.0915289999998,-874.2943630000001,-1687.8132309999999,-1399.773029,-1287.0889816000001,18800
94,-877.2471640000001,-1378.092015,-1383.698648,-1266.869668,-1187.928823,-1306.434333,-1454.170529,-1862.070595,-1282.324952,-1721.5603609999998,-1372.0397088000002,19000
95,-1492.690736,-1583.713663,-1701.3063260000001,-1234.310804,-1052.7260119999999,-1315.466892,-1494.373811,-889.9152949999999,-1762.8308120000002,-1670.058985,-1419.7393336,19200
96,-1249.104778,-1075.370447,-1500.469348,-1181.860902,-1120.23969,-1330.830065,-1556.100707,-980.6078769999999,-1535.557515,-1211.843007,-1274.1984336,19400
97,-1300.04016,-1208.703906,-1412.308599,-1286.682036,-1181.277781,-1153.258921,-1457.40974,-1071.912393,-1393.981301,-980.227431,-1244.5802268000002,19600
98,-1128.803208,-1538.3917199999999,-1490.720611,-1203.362077,-1188.57077,-1186.990655,-1546.2743480000001,-975.0073990000001,-1144.402251,-1673.043527,-1307.5566566,19800
99,-1460.4680130000002,-1173.106663,-1858.41664,-1355.778501,-1289.019275,-1150.3325439999999,-1530.8415029999999,-985.32245,-1691.747909,-1731.8916120000001,-1422.6925109999997,20000
100,-1051.239923,-1242.82689,-1768.251208,-1184.3593019999998,-1223.136281,-1041.618829,-1572.544441,-1210.120838,-779.5046530000001,-954.441949,-1202.8044314,20200
101,-1254.57864,-1176.796891,-1662.6877789999999,-1333.999671,-1355.409386,-1281.676581,-1550.2342429999999,-1167.8752769999999,-1376.514741,-1195.0954199999999,-1335.4868628999998,20400
102,-1615.010783,-1171.0523699999999,-1850.1063350000002,-1331.458951,-1334.223981,-1447.041869,-1574.094441,-1356.30335,-1338.824074,-1199.287908,-1421.7404062,20600
103,-1380.909162,-1365.326975,-1314.590584,-1333.681544,-1441.521655,-1340.763575,-1524.556985,-1273.340692,-984.906843,-1345.449571,-1330.5047586,20800
104,-1566.206963,-1336.445344,-1709.361663,-1319.684367,-1412.030075,-1205.624614,-1466.660073,-1283.2936300000001,-1256.2640390000001,-1139.7965359999998,-1369.5367304,21000
105,-1255.109118,-1409.72526,-1463.244123,-1449.357051,-1486.20296,-1291.8990939999999,-1595.967469,-1323.71565,-1653.9544,-1288.282425,-1421.745755,21200
106,-1312.8250970000001,-1166.965907,-1533.61444,-1291.9963109999999,-1520.826891,-1326.27606,-1543.425878,-1335.551516,-1422.4159650000001,-1360.351427,-1381.4249492,21400
107,-1344.896489,-1214.158867,-1644.863117,-1391.516459,-1521.6967869999999,-1031.962499,-1633.269523,-1316.876622,-1574.814083,-1434.08377,-1410.8138216,21600
108,-1469.8904400000001,-1383.889771,-1830.427498,-1454.512665,-1556.932151,-1031.103204,-1577.9551689999998,-1317.318663,-1335.353897,-1433.713132,-1439.1096590000002,21800
109,-1458.638915,-1311.318759,-1606.987732,-1348.603544,-1555.151502,-1190.824718,-1613.876907,-1341.19125,-1486.63882,-1361.667424,-1427.4899571,22000
110,-1439.779253,-1316.1016880000002,-1618.71914,-1413.118801,-1416.847178,-886.390552,-1577.6245310000002,-1415.22027,-1185.571145,-1371.686775,-1364.1059333,22200
111,-1386.129076,-1352.274495,-1740.222554,-1479.628764,-1601.6573939999998,-1223.842627,-1469.071058,-1462.028799,-1305.4384710000002,-1368.925664,-1438.9218901999998,22400
112,-1327.9393929999999,-1142.352277,-1874.7528350000002,-1486.589962,-1622.517376,-1247.779955,-1507.692679,-1470.384859,-1035.33257,-1459.374657,-1417.4716563,22600
113,-1286.310919,-1243.516842,-1737.17288,-1345.392317,-1630.042375,-1043.1214439999999,-1482.923718,-1334.134706,-1153.27037,-1503.058158,-1375.8943729,22800
114,-1364.324066,-1215.690613,-1532.5720900000001,-1365.261541,-1522.765705,-1171.2303359999999,-1487.207465,-1406.655953,-1185.217866,-1486.563294,-1373.7488928999999,23000
115,-1344.8737210000002,-1296.514341,-1852.9810280000002,-1401.089796,-1531.669488,-1364.0619800000002,-1514.544617,-1396.266568,-1039.759411,-1465.974828,-1420.7735778,23200
116,-1246.8686109999999,-1207.660553,-1832.903799,-1447.4023550000002,-1618.561226,-1494.099187,-1348.9320539999999,-1365.137769,-1032.70378,-1354.8388699999998,-1394.9108204,23400
117,-1352.270823,-1228.400357,-1849.512009,-1344.461605,-1619.997011,-1457.932197,-1442.661525,-1338.910818,-1138.7016720000001,-1538.994559,-1431.1842576000001,23600
118,-1162.591014,-1332.118499,-1479.5559970000002,-1316.3069269999999,-1631.558152,-1354.716469,-1381.5121490000001,-1321.911763,-986.8237449999999,-1561.678794,-1352.8773508999998,23800
119,-1319.131681,-1229.62714,-1732.300907,-1450.340465,-1526.794781,-1454.500323,-1418.019075,-1357.221395,-1184.768791,-1606.654933,-1427.9359491,24000
120,-1106.2837439999998,-1339.731139,-1653.022184,-1453.1481720000002,-1508.386585,-1388.0934029999999,-1467.953462,-1486.215408,-1172.593434,-1524.2938589999999,-1409.972139,24200
121,-1043.7856179999999,-1343.569387,-1582.382724,-1320.401017,-1534.3352289999998,-1464.408897,-1408.798294,-1429.180711,-1362.89421,-1498.864766,-1398.8620853,24400
122,-1113.77407,-1482.44975,-1804.3437350000002,-1335.090691,-1631.336116,-1488.189335,-1336.6511970000001,-1480.9501369999998,-1326.065042,-1550.9203699999998,-1454.9770443,24600
123,-1270.961798,-1508.793653,-1158.7679,-1171.7831939999999,-1630.592987,-1395.7850939999998,-1463.097753,-1506.764781,-1451.0191220000002,-1515.854963,-1407.3421245,24800
124,-1182.529437,-1443.829664,-1454.531882,-901.1636570000001,-1621.036854,-1527.670566,-1353.770035,-1489.149584,-1384.176066,-1545.7612390000002,-1390.3618984,25000
125,-1276.953538,-1494.010006,-1444.626828,-1022.7392970000001,-1645.027802,-1588.179954,-1460.525357,-1488.0676369999999,-1358.431552,-1591.950397,-1437.0512368000002,25200
126,-1364.077245,-1559.5177199999998,-1256.964023,-1192.543762,-1576.444608,-1521.117009,-1325.106333,-1320.971073,-1519.685668,-1483.3151480000001,-1411.9742589,25400
127,-1367.65119,-1502.8842619999998,-1355.300897,-1186.349232,-1632.568958,-1646.072866,-1333.538043,-1413.4368949999998,-1592.9092449999998,-1550.972182,-1458.1683769999997,25600
128,-1446.752165,-1634.740537,-1036.271271,-1278.5398400000001,-1494.437423,-1636.576766,-1382.13582,-1462.8960730000001,-1521.459781,-1524.154669,-1441.7964344999998,25800
129,-1329.871659,-1519.7506970000002,-1030.075687,-1298.353279,-1544.464062,-1515.3219960000001,-1496.19504,-1485.376294,-1525.280899,-1530.777637,-1427.5467249999997,26000
130,-1351.477436,-1576.86256,-895.1712269999999,-1286.370746,-1640.559012,-1478.353888,-1459.1659029999998,-1511.209339,-1518.9427230000001,-1604.481026,-1432.259386,26200
131,-1254.374957,-1522.0901800000001,-1234.981826,-1323.163534,-1537.949617,-1563.999335,-1546.971131,-1456.136225,-1596.224154,-1553.350881,-1458.924184,26400
132,-1332.890666,-1468.750175,-1163.917861,-1504.442112,-1563.508563,-1642.148835,-1504.34529,-1505.373121,-1584.378617,-1576.917923,-1484.6673163,26600
133,-1248.8814289999998,-1529.427682,-1041.841956,-1522.110506,-1570.315099,-1548.703265,-1486.6634609999999,-1357.712701,-1542.9041630000002,-1649.3421460000002,-1449.7902408,26800
134,-1221.554989,-1531.533147,-1200.083225,-1463.7632429999999,-1638.422952,-1637.679551,-1470.106127,-1495.032858,-1499.003737,-1617.573096,-1477.4752925,27000
135,-1220.720123,-1597.6280470000002,-1184.6411699999999,-1533.1074820000001,-1559.317641,-1539.3885599999999,-1436.64689,-1501.655768,-1525.8965449999998,-1564.2381480000001,-1466.3240374000002,27200
136,-1214.498606,-1575.439068,-1256.45336,-1505.397306,-1561.736364,-1542.367016,-1493.380185,-1479.509692,-1579.122512,-1567.231822,-1477.5135931,27400
137,-1336.062792,-1543.8035,-1330.3942029999998,-1537.074683,-1522.59299,-1634.315736,-1421.29681,-1543.226588,-1628.1275679999999,-1563.014394,-1505.9909263999998,27600
138,-1327.72504,-1559.8454689999999,-1303.024106,-1515.017533,-1575.208175,-1530.755293,-1394.307625,-1446.1037199999998,-1531.5890060000002,-1502.239183,-1468.5815149999999,27800
139,-1306.333048,-1603.177192,-1433.460033,-1520.509607,-1598.642759,-1488.877191,-1448.427295,-1437.0835539999998,-1573.396154,-1500.066762,-1490.9973595,28000
140,-1388.601455,-1623.20991,-1496.569283,-1357.717196,-1612.588072,-1647.730391,-1416.87972,-1342.920667,-1614.165835,-1632.1813140000002,-1513.2563843,28200
141,-1416.224015,-1535.043823,-1461.605213,-1491.445502,-1603.0935960000002,-1595.321916,-1493.189488,-1528.083683,-1641.158889,-1637.492217,-1540.2658342000002,28400
142,-1443.374957,-1595.0876150000001,-1529.928762,-1524.905654,-1645.713649,-1573.194051,-1438.066819,-1340.137357,-1406.9027740000001,-1578.417686,-1507.5729324,28600
143,-1501.768972,-1643.024443,-1598.414634,-1476.5690220000001,-1637.354059,-1498.5996400000001,-1525.314969,-1345.750944,-1467.284531,-1643.4301169999999,-1533.7511331,28800
144,-1373.575026,-1646.307757,-1584.861199,-1562.4583480000001,-1610.5011960000002,-1480.380196,-1535.965701,-1430.600934,-1541.41431,-1567.880989,-1533.3945656,29000
145,-1320.961994,-1644.991271,-1566.568473,-1457.4805,-1618.195566,-1537.169287,-1518.491827,-1415.208878,-1538.7009890000002,-1598.896798,-1521.6665583,29200
146,-1314.656433,-1630.392727,-1551.852901,-1453.945788,-1411.956858,-1491.131148,-1457.515312,-1539.855307,-1556.16725,-1638.573591,-1504.6047315,29400
147,-1129.2014800000002,-1619.4729849999999,-1576.2602539999998,-1505.424622,-1559.964984,-1603.643183,-1538.994907,-1351.3224400000001,-1594.83535,-1477.4761130000002,-1495.6596318,29600
148,-1210.552494,-1639.338237,-1527.194794,-1507.48135,-1500.855359,-1505.99491,-1463.465852,-1483.214816,-1630.376395,-1628.017655,-1509.6491861999998,29800
149,-1545.432257,-1528.573271,-1586.921195,-1464.376197,-1314.986354,-1404.93504,-1499.664075,-1391.74279,-1526.2919960000002,-1613.792563,-1487.6715737999998,30000
150,-1501.687851,-1550.850482,-1460.353558,-1380.288153,-1526.281165,-1485.797123,-1478.125947,-1408.530359,-1613.919594,-1649.2786640000002,-1505.5112896,30200
151,-1360.3600509999999,-1529.55048,-1420.8019160000001,-1334.945623,-1446.63376,-1359.036492,-1491.94336,-1482.4874929999999,-1635.5675310000001,-1551.929491,-1461.3256197,30400
152,-1454.446698,-1396.5079380000002,-1433.7270230000001,-1319.575866,-1534.8120199999998,-1365.913935,-1355.5404640000002,-1431.713199,-1500.726388,-1565.286844,-1435.8250375000002,30600
153,-1358.351642,-1467.747939,-1507.598268,-1356.098815,-1493.665435,-1484.91051,-1365.5810210000002,-1468.665642,-1553.087845,-1564.302082,-1462.0009199,30800
154,-1362.410934,-1431.9559470000002,-1404.566865,-1346.56733,-1594.423302,-1322.395447,-1335.2638650000001,-1481.640574,-1520.052391,-1481.561219,-1428.0837874,31000
