,r,r,r,r,r,r,r,r,r,r,mean_reward,timesteps
25,-1066.67375,-1688.5792059999999,-888.263018,-1239.794355,-1360.7180050000002,-857.453634,-1535.903639,-1069.0541660000001,-1274.693078,-1007.377821,-1198.8510672,5200
26,-951.244757,-1438.659393,-1171.419459,-1350.230968,-899.8645859999999,-1387.432708,-1072.7895640000002,-1297.536292,-991.3600869999999,-1635.122243,-1219.5660057,5400
27,-1253.1585519999999,-870.1078640000001,-1369.6194050000001,-872.078375,-1551.1960589999999,-861.8580400000001,-1254.5081710000002,-972.3781359999999,-1462.730141,-1530.564134,-1199.8198877,5600
28,-1229.8440970000001,-1180.945396,-952.6632490000001,-1502.822608,-1073.75369,-1300.706817,-1175.0598699999998,-1639.8341289999998,-1315.9241789999999,-912.6360060000001,-1228.4190041,5800
29,-965.5798619999999,-1081.60769,-1607.446095,-1126.956956,-1277.779305,-759.178451,-1629.22522,-1419.8787960000002,-1032.980607,-1160.833906,-1206.1466888,6000
30,-1622.7788699999999,-1651.5623640000001,-1446.91817,-1675.8830189999999,-1300.68658,-1159.681023,-627.6710969999999,-1702.470165,-839.949782,-776.2841179999999,-1280.3885188,6200
31,-1630.303089,-1563.062922,-1679.826963,-1282.684012,-1073.006898,-629.960079,-1583.371881,-1053.469836,-901.9308189999999,-1713.484518,-1311.1101016999996,6400
32,-1639.7848470000001,-1295.725066,-1324.436152,-872.370204,-754.430492,-1583.707011,-867.9606699999999,-757.507696,-1658.536065,-1768.548188,-1252.3006391000004,6600
33,-1518.545612,-858.5362759999999,-1175.187918,-902.7211199999999,-1491.548649,-980.4516789999999,-759.488841,-1531.751411,-1498.929877,-1259.579518,-1197.6740901,6800
34,-1166.734216,-882.094589,-894.658236,-1793.216356,-892.843936,-893.224416,-1761.913123,-1665.2610849999999,-1287.168105,-782.9610759999999,-1202.0075138,7000
35,-758.922944,-954.140408,-1666.475924,-762.617933,-881.915564,-1572.7409380000001,-1536.857185,-1301.171485,-897.318912,-892.3026269999999,-1122.446392,7200
36,-1021.250406,-1384.874268,-1190.4368869999998,-1158.196084,-1826.7029309999998,-1505.160059,-1575.630926,-1858.049415,-975.37051,-1506.7416119999998,-1400.2413098,7400
37,-1366.61592,-1514.48751,-1261.874831,-1620.250494,-1618.223131,-1345.339577,-1647.303814,-974.3334390000001,-1332.0368310000001,-1484.850732,-1416.5316279,7600
38,-1126.215832,-1764.643148,-1649.539884,-1680.747877,-1546.7210189999998,-1816.7590309999998,-953.842116,-1512.1589960000001,-1354.80771,-1581.310757,-1498.6746369999996,7800
39,-1751.68063,-1770.7500870000001,-1633.419477,-1423.756304,-1809.6720899999998,-862.8999029999999,-1461.73137,-1497.5701470000001,-1372.825022,-1520.389034,-1510.4694064,8000
40,-1349.532701,-1495.763099,-1385.2373400000001,-1598.4132710000001,-865.9734800000001,-1589.355056,-1491.2045039999998,-1525.484779,-1773.2920350000002,-1525.789673,-1460.0045937999998,8200
41,-1460.983046,-1578.908382,-1668.382889,-804.041317,-1604.1741710000001,-1376.1975519999999,-1523.122047,-1779.821273,-1788.691145,-1556.97749,-1514.1299311999999,8400
42,-1564.600948,-851.000665,-1585.816055,-892.535333,-1369.376533,-758.4252809999999,-1565.136874,-1685.8950829999999,-1721.3057600000002,-1313.375933,-1330.7468464999997,8600
43,-1518.7134230000001,-874.597001,-1171.882551,-1346.2931859999999,-981.750652,-1632.792905,-1796.5345309999998,-1700.2880870000001,-1283.525041,-888.789011,-1319.5166388000002,8800
44,-1169.668502,-1703.2054289999999,-1168.878251,-896.7999189999999,-1474.977836,-1673.904127,-1675.513792,-1271.0880220000001,-805.4855309999999,-1108.2934109999999,-1294.781482,9000
45,-1206.646181,-1167.554889,-876.63449,-1606.81619,-1708.2647980000002,-1668.761201,-1289.885739,-865.244077,-958.9380039999999,-1753.0645719999998,-1310.1810140999999,9200
46,-839.031009,-1827.1429079999998,-1677.7935079999997,-1672.905673,-1727.961996,-1395.1445310000001,-790.145071,-933.892958,-1604.855435,-1273.3936449999999,-1374.2266734,9400
47,-1384.340003,-1304.028085,-1677.36073,-1456.6051519999999,-1284.71987,-954.335272,-837.827054,-1742.685368,-1085.161261,-1450.55671,-1317.7619505,9600
48,-639.278082,-1605.407133,-880.678985,-1122.7296900000001,-1683.9159949999998,-950.7680640000001,-1156.648466,-1071.011337,-1455.5566900000001,-1445.8726,-1201.1867042,9800
49,-873.483189,-1171.999767,-1070.627298,-1720.7886629999998,-891.631149,-1102.7391380000001,-993.662561,-1712.320104,-1667.6834720000002,-1401.877622,-1260.6812963,10000
50,-1075.800346,-1273.645683,-1813.694498,-1036.838848,-1190.09435,-900.5689470000001,-1630.861977,-1751.733355,-1629.665938,-1288.4650689999999,-1359.1369011000002,10200
51,-1776.351139,-868.98975,-1134.853302,-1409.5453189999998,-986.800669,-1436.8559,-1515.124986,-1357.020843,-1411.958684,-1146.671376,-1304.4171968,10400
52,-965.5304189999999,-871.412744,-1262.3904519999999,-953.0162619999999,-1854.3014190000001,-1578.838253,-1470.882014,-1414.956176,-1099.442088,-1080.521717,-1255.1291544,10600
53,-1269.89749,-896.6210199999999,-883.090323,-1625.6047939999999,-1611.074965,-1428.818714,-1290.513326,-1219.3233460000001,-1194.042551,-969.756302,-1238.8742831,10800
54,-1622.820278,-1193.8015970000001,-1389.404925,-1033.145101,-1088.637307,-954.314916,-949.6967980000001,-899.5840900000001,-1362.127683,-1164.258965,-1165.7791660000003,11000
55,-1360.416428,-1284.861709,-1194.260602,-1086.475784,-904.952819,-881.6469210000001,-902.432173,-1441.6991,-887.1469060000001,-1064.994994,-1100.8887436000002,11200
56,-1049.383033,-974.600591,-1067.671523,-867.9751259999999,-965.1578119999999,-765.727258,-1398.902011,-892.851942,-1226.9479210000002,-1289.564181,-1049.8781398,11400
57,-797.1195849999999,-964.607618,-946.313175,-996.691394,-866.6377470000001,-1320.14506,-1069.606183,-1164.545539,-1253.850398,-893.330299,-1027.2846998,11600
58,-790.009041,-1004.454699,-883.992472,-786.3719150000001,-1404.228708,-1160.745374,-1279.691051,-1178.774125,-697.28076,-1019.3143289999999,-1020.4862473999999,11800
59,-1008.161794,-1502.90018,-970.44465,-1408.920505,-874.42154,-1070.160876,-997.064895,-835.729171,-966.215898,-1069.0235519999999,-1070.3043061,12000
60,-1283.289466,-1047.4808039999998,-876.8268640000001,-1289.690767,-1486.9885550000001,-985.254792,-776.201236,-1610.112143,-1187.146336,-1073.582323,-1161.6573285999998,12200
61,-903.792446,-1002.622854,-1266.631903,-1475.06045,-862.417725,-743.715508,-1607.5360369999999,-1172.6623710000001,-876.2529189999999,-1285.381773,-1119.6073986,12400
62,-1278.2296119999999,-874.832833,-1419.465745,-979.5898980000001,-865.910842,-1737.228869,-870.358027,-1067.590934,-1283.036919,-1134.277637,-1151.0521316,12600
63,-1616.154673,-951.83329,-887.703717,-760.753389,-1679.192245,-1282.677404,-1010.1597630000001,-1301.33349,-1073.362608,-1119.443153,-1168.2613731999998,12800
64,-874.3246550000001,-1409.569098,-902.592994,-1447.0066800000002,-1283.003624,-781.653511,-759.4565349999999,-1154.692515,-940.616648,-848.41359,-1040.132985,13000
65,-752.180347,-840.280137,-1609.599351,-1192.638914,-966.942328,-1073.118792,-851.717697,-1067.5986300000002,-1063.173116,-1270.143865,-1068.7393177,13200
66,-973.158101,-960.109935,-1063.468412,-1838.5911780000001,-1480.2179230000002,-1526.988749,-1022.84912,-1403.374051,-1224.74296,-1519.15957,-1301.2659999000002,13400
67,-1419.860008,-1011.472883,-1823.596488,-1564.51954,-1640.684836,-970.04724,-1591.089823,-1370.025721,-1734.077078,-1078.303864,-1420.3677481,13600
68,-1649.54144,-900.7888939999999,-1704.02828,-1763.8306870000001,-958.93095,-1676.1379539999998,-1157.289099,-1493.451536,-1166.990069,-804.127492,-1327.5116401,13800
69,-1528.025494,-1810.738296,-1612.707193,-803.824661,-1544.193046,-1229.900101,-1534.915146,-1127.793768,-852.537506,-955.5109789999999,-1300.014619,14000
70,-1825.2245050000001,-1309.858457,-833.902771,-1349.953224,-1179.0706400000001,-1791.4213280000001,-1076.1068890000001,-968.5513470000001,-1063.035491,-1483.804941,-1288.0929593000003,14200
71,-855.6656320000001,-1079.966344,-1439.11444,-1170.745095,-1710.2211989999998,-1009.59871,-1039.68873,-1065.0607699999998,-1575.4547460000001,-1445.981741,-1239.1497407,14400
72,-1583.909766,-1166.376865,-1699.726496,-1166.638033,-871.0506449999999,-1165.269012,-1084.333764,-1316.103738,-1405.912473,-1630.691199,-1309.0011991000001,14600
73,-1736.40834,-1324.195325,-874.4101800000001,-1045.5911720000001,-982.0827310000001,-967.681855,-1296.82727,-1496.8714929999999,-1803.737223,-1269.00773,-1279.6813319,14800
74,-865.463175,-982.110001,-768.525122,-974.9646369999999,-867.4998519999999,-1296.439283,-1502.323477,-1648.366878,-1004.5710849999999,-1084.006823,-1099.4270333,15000
75,-866.7225599999999,-902.4833390000001,-1076.0906929999999,-1076.836392,-1275.540235,-1332.196513,-1869.959572,-1313.4187470000002,-1069.9851390000001,-785.930197,-1156.9163387,15200
76,-1169.921214,-750.1305179999999,-769.407013,-1193.565863,-1334.4661,-1834.545856,-1256.496836,-1298.3739560000001,-760.891245,-909.175803,-1127.6974403999998,15400
77,-1163.6294560000001,-1234.7372990000001,-1281.8466529999998,-1538.1212679999999,-1547.801956,-1207.776464,-1246.5887810000002,-1021.225089,-874.941006,-857.00665,-1197.3674621999999,15600
78,-1428.3482119999999,-960.5494880000001,-1194.7994529999999,-1644.6361470000002,-1610.755087,-1064.201378,-965.2721630000001,-1800.484195,-1512.8742519999998,-986.275473,-1316.8195848,15800
79,-1321.044505,-1791.723809,-1765.7416280000002,-1805.0860519999999,-974.9432429999999,-1072.1742800000002,-1620.140322,-1686.2187609999999,-1138.038957,-909.528183,-1408.463974,16000
80,-1676.453168,-1070.6943449999999,-1720.4734640000001,-729.6956799999999,-877.221033,-1672.17138,-1573.2511140000001,-1344.425303,-818.4447240000001,-1695.7501960000002,-1317.8580407000002,16200
81,-1792.3698829999998,-1793.227969,-935.3640449999999,-1058.5655789999998,-1668.518188,-1433.442335,-1297.364492,-1093.1987060000001,-1840.801453,-859.73761,-1377.2590260000002,16400
82,-1106.113605,-770.326429,-1065.3980609999999,-1719.131191,-1511.892681,-1293.213217,-968.8629,-1842.715614,-1150.1333439999999,-1816.1180359999998,-1324.3905078,16600
83,-1077.869876,-869.1968039999999,-1752.3016690000002,-1551.169713,-1172.661798,-932.287173,-1723.1618010000002,-1174.634317,-1648.268597,-853.728093,-1275.5279841,16800
84,-963.388479,-1224.90229,-1293.6239560000001,-1609.297787,-1046.077455,-1701.4092829999997,-1585.745827,-1363.34338,-1169.430878,-1520.8603,-1347.8079635,17000
85,-1365.3380789999999,-1082.9630710000001,-1664.249698,-1009.343974,-1631.045941,-1560.904567,-1305.68776,-1179.482872,-1547.741601,-890.799809,-1323.7557372000003,17200
86,-1727.9597829999998,-1310.519984,-1157.200001,-1638.636654,-1614.107671,-1319.098663,-1135.340514,-1842.1126199999999,-1167.97047,-998.57709,-1391.152345,17400
87,-900.933613,-1860.272129,-1732.816421,-1811.9791420000001,-1467.650395,-971.7040880000001,-1629.822093,-1083.4552939999999,-1067.10806,-1291.4847619999998,-1381.7225997,17600
88,-1680.0405449999998,-1603.963999,-1769.24257,-1376.986792,-1068.361809,-1746.7115260000003,-996.5155589999999,-1205.297361,-1294.433031,-1740.0644899999998,-1448.1617682,17800
89,-1665.349816,-1313.3297699999998,-1412.739188,-1142.859407,-1460.107964,-863.9415859999999,-1202.292824,-1307.454362,-1806.909588,-1757.661161,-1393.2645666,18000
90,-1271.405487,-1004.142394,-1619.32744,-1386.700906,-1071.006384,-1775.216477,-1758.7958879999999,-1108.263893,-1172.266915,-844.804566,-1301.193035,18200
91,-1790.4881070000001,-1150.2264109999999,-1315.79373,-1168.38028,-1531.576275,-1847.928977,-872.870052,-1193.108434,-1293.933051,-960.730291,-1312.5035608,18400
92,-1304.538571,-1057.889993,-1180.516343,-1656.750576,-1614.242276,-767.035157,-1264.067395,-1546.877278,-765.574291,-976.202049,-1213.3693929,18600
93,-1146.198944,-1692.273397,-1800.3199969999998,-1765.839129,-883.0391810000001,-1071.643803,-1349.5292470000002,-1195.1755349999999,-1177.74067,-899.5784160000001,-1298.1338319,18800
94,-1862.7063620000001,-1177.049874,-1632.873867,-896.884777,-958.4633269999999,-1273.558787,-1080.214071,-1217.923968,-877.4661,-1659.94674,-1263.7087872999998,19000
95,-1584.6656619999999,-1282.020989,-1056.767317,-1274.371038,-969.787304,-901.8566210000001,-1077.6233439999999,-864.741778,-1779.2674510000002,-1072.469917,-1186.3571421000001,19200
96,-1159.157452,-1191.043664,-1565.88101,-1337.632132,-1458.965331,-864.2673550000001,-1658.7694390000001,-1770.6891190000001,-1708.319166,-1833.204604,-1454.7929272000001,19400
97,-1302.492429,-1517.708144,-1335.099306,-1431.425787,-750.545522,-1568.247284,-1507.404454,-1477.085623,-1686.489648,-1138.906222,-1371.5404419000001,19600
98,-1463.259501,-1068.3504169999999,-1420.64735,-876.707398,-1530.025509,-1700.9724829999998,-1719.3994940000002,-1746.145838,-1201.693176,-1358.817133,-1408.6018299000002,19800
99,-1599.8412230000001,-956.658291,-887.932272,-1415.4807,-1734.972173,-1721.693184,-1832.564502,-1178.795206,-1380.5978029999999,-902.0172859999999,-1361.055264,20000
100,-1077.232961,-1423.501241,-1568.061447,-1495.9783220000002,-1560.761377,-1681.176357,-860.2797449999999,-1205.271593,-1002.756944,-865.9490689999999,-1274.0969056,20200
101,-1728.736804,-1164.148665,-1564.934652,-1649.568426,-1817.9140100000002,-850.622635,-1371.20875,-1179.924183,-1038.6427099999999,-1163.004404,-1352.8705238999999,20400
102,-1070.960584,-1210.092374,-911.93255,-772.7116679999999,-1331.924984,-1282.742728,-1538.385689,-1749.155764,-1449.750074,-1068.197422,-1238.5853837,20600
103,-1172.136178,-1749.1211,-966.5926199999999,-1440.207916,-1219.092219,-1425.208983,-1799.430264,-1256.676019,-1201.175111,-938.846002,-1316.8486412000002,20800
104,-998.4600740000001,-971.148215,-1455.940172,-1078.628585,-1326.994931,-1792.8435559999998,-1075.402216,-1165.9485339999999,-1078.852484,-1449.488544,-1239.3707310999998,21000
105,-1482.11685,-1392.983691,-1181.992129,-1303.896254,-1790.5321579999998,-1220.119167,-1284.559299,-997.273598,-1769.1955289999999,-1091.5062269999999,-1351.4174902,21200
106,-1285.41173,-1529.0514349999999,-1624.285819,-1730.9361239999998,-983.177667,-1257.158576,-1035.772521,-1491.348059,-1310.824846,-1163.772463,-1341.173924,21400
107,-1485.5845359999998,-1332.438062,-1683.355095,-891.467834,-1108.627506,-797.278721,-1590.09376,-1197.170741,-1283.7748980000001,-1487.533843,-1285.7324995999998,21600
108,-1501.925828,-875.842135,-1189.5684390000001,-1193.811864,-1420.026274,-1609.860058,-1602.103828,-1184.82029,-895.38493,-1628.569248,-1310.1912894,21800
109,-1169.399507,-1670.8189960000002,-1362.289121,-1252.855814,-1680.059922,-1399.862808,-1040.9991189999998,-966.174627,-1666.1059189999999,-988.26039,-1319.6826223,22000
110,-1463.3430369999999,-1091.5563240000001,-1284.950191,-1529.3308769999999,-1421.622099,-990.831745,-1077.4479720000002,-1752.912531,-1067.7133310000002,-1573.329296,-1325.3037403,22200
111,-1570.343703,-1488.206454,-1629.7561150000001,-1323.102648,-969.5774140000001,-1070.357059,-1788.861129,-927.601765,-1822.993148,-844.552335,-1343.535177,22400
112,-1676.990259,-874.787735,-1432.135642,-900.0429369999999,-997.015531,-1590.698752,-862.7230880000001,-1669.072133,-870.280325,-1307.423901,-1218.1170303000001,22600
113,-1554.283232,-1062.921104,-914.803276,-964.8176710000001,-1731.600832,-822.4091559999999,-1811.302747,-967.098975,-1682.6992239999997,-886.23322,-1239.8169437000001,22800
114,-879.900227,-971.630558,-1312.93721,-1019.945814,-921.271688,-1351.074776,-1339.310898,-1822.832048,-982.775572,-860.926865,-1146.2605656,23000
115,-1461.7506039999998,-1579.062136,-757.371222,-1035.218316,-1587.9291970000002,-881.042767,-1659.326626,-1067.878411,-1200.243624,-901.570514,-1213.1393417,23200
116,-1130.23658,-1344.720114,-970.384365,-1746.689544,-1081.034458,-1748.6928010000001,-1069.582692,-1355.250395,-1065.9253019999999,-1463.041584,-1297.5557835000002,23400
117,-1081.930099,-1170.1427039999999,-1750.086938,-1067.068434,-1703.963494,-924.0663380000001,-1223.371404,-1167.852334,-1626.9866630000001,-965.664852,-1268.113326,23600
118,-1703.520865,-1370.0041099999999,-1296.350745,-1413.106471,-898.515206,-1085.914107,-979.80437,-1635.5346240000001,-1063.011119,-912.8289890000001,-1235.8590606,23800
119,-1434.075233,-1763.4445850000002,-1652.733829,-780.552684,-970.439543,-1037.007401,-1721.7103489999997,-1060.3769029999999,-891.1373550000001,-1205.663586,-1251.7141468000002,24000
120,-998.7219,-1693.637259,-1474.899574,-1094.869738,-1508.345107,-987.486992,-1331.6347640000001,-1077.639517,-1483.956494,-899.978692,-1255.1170037000002,24200
121,-1627.694741,-1261.753159,-1304.697637,-1314.244189,-941.6204859999999,-1120.156039,-1213.247201,-1607.4974650000001,-1158.3669929999999,-1434.492386,-1298.3770296,24400
122,-1312.9097869999998,-1072.967221,-1549.675214,-1030.547084,-873.0248619999999,-1039.594599,-1740.366551,-1068.6532949999998,-1766.5571730000001,-935.632761,-1238.9928547000004,24600
123,-1354.1259109999999,-1717.100698,-914.3834929999999,-1039.133066,-866.2866939999999,-1394.188523,-1190.34484,-1735.8577469999998,-889.4313210000001,-756.343937,-1185.719623,24800
124,-974.4857789999999,-1313.579721,-962.416219,-1046.165502,-1320.834044,-896.345603,-1659.7785039999999,-1174.218824,-1073.506806,-1549.0170130000001,-1197.0348015,25000
125,-1265.328225,-1401.587212,-923.73955,-1340.591837,-1068.659386,-1549.2535619999999,-1307.220555,-1092.144482,-1836.6994120000002,-957.670648,-1274.2894869,25200
126,-1744.7565920000002,-1749.4004989999999,-1305.321022,-1546.339502,-659.5566759999999,-1021.8738119999999,-1763.742123,-1181.660625,-1184.197287,-888.017042,-1304.4865180000002,25400
127,-1277.171172,-1436.9774539999999,-1701.945761,-1056.399335,-1093.274188,-1281.05685,-1419.865437,-1198.555643,-1161.041759,-1692.128348,-1331.8415946999999,25600
128,-1863.1490789999998,-1397.238664,-1023.0241970000001,-1121.6132029999999,-1656.113747,-1000.3211269999999,-1306.243269,-854.410841,-1609.047359,-1086.9906039999998,-1291.815209,25800
129,-943.598341,-1584.7894800000001,-1147.968656,-1297.476241,-1073.275777,-1017.853433,-1310.343128,-1588.9181,-1545.5667429999999,-1376.925641,-1288.671554,26000
130,-1249.029581,-867.9380470000001,-1468.218302,-990.3922980000001,-983.881241,-888.5264810000001,-1803.2706329999999,-1277.419124,-1384.149445,-1320.264095,-1223.3089247000003,26200
131,-1436.3289960000002,-1175.786832,-1268.311948,-1044.375067,-786.8740280000001,-1661.4402300000002,-1466.971783,-1565.449165,-1510.665492,-896.4828890000001,-1281.268643,26400
132,-1665.9801699999998,-1266.017815,-826.956816,-1326.009383,-835.053071,-1258.735813,-1234.859268,-1304.265762,-1723.047146,-985.540944,-1242.6466188000002,26600
133,-957.026905,-1067.312317,-1780.118368,-1030.903622,-1274.305475,-1069.0376130000002,-1456.71801,-1652.090897,-1321.197045,-925.1442300000001,-1253.3854482000002,26800
134,-1498.042948,-1307.945699,-1370.039304,-1095.4113519999999,-859.495524,-969.9958230000001,-1556.426707,-1290.4786960000001,-1252.0292949999998,-932.19521,-1213.2060558,27000
135,-846.990715,-1864.7596429999999,-1459.686068,-1013.540283,-1234.035513,-1647.805599,-1479.1167369999998,-1293.1418390000001,-1271.158599,-905.761374,-1301.599637,27200
136,-1507.495197,-1574.259096,-1224.0728689999999,-1102.873208,-1373.715737,-1072.87556,-1325.022804,-1072.108043,-1359.592405,-1591.0744359999999,-1320.3089355,27400
137,-865.4463109999999,-1189.7646359999999,-1497.186959,-1206.231123,-997.3200029999999,-1217.112065,-1307.069121,-1176.003442,-1812.757422,-1294.722979,-1256.3614061,27600
138,-1521.9184539999999,-1820.9383460000001,-1712.5343100000002,-1357.347866,-759.748198,-1078.428019,-1708.8054539999998,-1168.205554,-1792.3712460000002,-1330.337315,-1425.0634762000002,27800
139,-1327.8271710000001,-1308.997346,-1798.372979,-971.790525,-1063.924207,-1850.196049,-1446.1866949999999,-1701.207529,-1325.265517,-1849.842593,-1464.3610611,28000
140,-1688.0327760000002,-1827.96621,-1074.842676,-991.730911,-1670.9312810000001,-1067.918958,-1771.1823980000001,-1305.267667,-1755.5338629999999,-1170.001969,-1432.3408709000003,28200
141,-874.5997779999999,-1508.942903,-1569.343348,-1526.408009,-1243.522843,-1622.441749,-1530.177778,-1783.0849850000002,-1343.954042,-1663.976095,-1466.645153,28400
142,-1174.479493,-1316.047524,-1771.7173260000002,-1086.993359,-1695.432959,-1219.239906,-1842.324193,-1126.9428990000001,-1681.2541039999999,-1258.164294,-1417.2596057,28600
143,-1629.410827,-1786.2090489999998,-1382.247511,-1560.147727,-1219.359126,-1681.2569429999999,-1418.902887,-1737.686575,-1140.592152,-1140.477623,-1469.629042,28800
144,-863.80882,-1184.036014,-1178.0105939999999,-969.380342,-973.5201109999999,-1629.14886,-1511.264956,-1707.065752,-1363.092506,-1199.402261,-1257.8730216,29000
145,-1074.74182,-1832.754193,-1181.548275,-946.6624289999999,-1512.228295,-1363.687027,-1734.040714,-1481.2908400000001,-1339.0429980000001,-872.9396640000001,-1333.8936255,29200
146,-1071.608459,-1288.022104,-1168.337631,-1418.4250869999998,-1331.106268,-1810.6049679999999,-1561.0531429999999,-1278.314874,-1170.305245,-1669.865435,-1376.7643213999997,29400
147,-1143.517109,-1828.0013629999999,-1634.2345890000001,-1090.986819,-1726.629945,-1403.514498,-1340.511949,-964.4486929999999,-1636.634218,-1160.2649119999999,-1392.8744094999997,29600
148,-1561.561281,-1638.8467679999999,-1404.3592820000001,-1585.451609,-1324.254498,-1082.417713,-1183.920083,-1698.079266,-889.842399,-1641.68694,-1401.0419839,29800
149,-1441.14152,-1531.924302,-1776.789287,-1333.4136349999999,-1287.817382,-970.41757,-1723.0293600000002,-838.936584,-1544.698089,-1412.840639,-1386.1008367999998,30000
150,-1483.552711,-1162.36449,-1588.795227,-943.655133,-1372.23257,-1329.504951,-1643.004222,-1188.7239789999999,-1071.6275640000001,-1795.872586,-1357.9333433000002,30200
151,-1354.811029,-1495.946815,-1200.951505,-1687.257916,-1077.549107,-1434.975829,-1444.4365269999998,-1029.065113,-1868.15484,-952.221256,-1354.5369937,30400
152,-1178.940891,-1777.186296,-1621.529563,-971.9224519999999,-1409.6237,-1148.2996460000002,-1175.3940289999998,-1631.5559039999998,-1150.634532,-1312.696144,-1337.7783157,30600
153,-1678.8331239999998,-1149.976003,-1284.946633,-1433.31264,-1284.783594,-854.2857740000001,-1770.2631829999998,-767.312101,-1378.644349,-1774.712709,-1337.707011,30800
154,-1301.25472,-1080.708034,-1416.15386,-1070.367884,-942.520084,-1648.875743,-1196.910932,-1420.359072,-1548.550799,-969.426331,-1259.5127459,31000
